step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,49,621,764.9,1,15.61,1.0,0
1,49,523,776.7,1,15.85,2.0,0
2,49,554,755.6,1,15.42,3.0,0
3,49,489,734.5,1,14.99,4.0,0
4,49,538,709.4,1,14.48,5.0,0
5,49,462,699.2,1,14.27,6.0,0
6,48,526,664.9,2,13.85,7.0,0
7,47,460,648.2,3,13.79,8.0,0
8,46,526,616.4,3,13.4,9.0,0
9,45,466,597.3,4,13.27,10.0,0
10,45,523,576.3,4,12.81,11.0,0
11,45,457,563.2,4,12.51,12.0,0
12,45,519,539.1,4,11.98,13.0,0
13,44,451,528.6,4,12.01,14.0,0
14,43,518,498.6,4,11.6,15.0,0
15,43,463,478.0,4,11.12,16.0,0
16,41,519,451.1,5,11.0,17.0,0
17,38,470,431.0,6,11.34,18.0,0
18,35,523,412.4,8,11.78,19.0,0
19,33,472,403.8,9,12.24,20.0,0
20,34,536,381.8,9,11.23,20.38,1
21,34,485,373.0,9,10.97,21.38,1
22,32,541,354.8,11,11.09,22.34,1
23,31,495,344.7,11,11.12,23.32,1
24,29,550,327.9,12,11.31,24.28,1
25,28,512,315.6,12,11.27,25.25,1
26,26,561,302.3,12,11.63,26.19,1
27,25,521,297.0,12,11.88,27.16,1
28,24,565,284.0,12,11.83,28.12,1
29,23,523,283.9,12,12.34,29.09,1
30,22,562,277.2,13,12.6,30.05,1
31,21,532,268.8,13,12.8,31.0,1
32,20,577,255.9,13,12.79,31.95,1
33,20,545,252.7,13,12.64,32.95,1
34,17,577,250.1,13,14.71,33.76,1
35,17,551,246.2,13,14.48,34.76,1
36,15,575,247.2,14,16.48,35.6,1
37,15,551,244.8,14,16.32,36.6,1
38,13,593,232.6,15,17.89,37.38,1
39,12,570,233.1,15,19.42,38.25,1
40,11,605,222.0,15,20.19,39.09,1
41,11,587,220.7,15,20.06,40.09,1
42,10,611,219.0,15,21.9,40.9,1
43,10,595,217.4,15,21.74,41.9,1
44,10,620,209.8,15,20.98,42.9,1
45,8,610,205.7,17,25.72,46.0,1
46,8,630,202.7,17,25.33,47.0,1
47,8,619,199.6,17,24.95,48.0,1
48,7,637,193.3,18,27.62,49.0,1
49,7,624,194.0,18,27.72,50.0,1
50,7,638,186.7,18,26.67,51.0,1
51,7,625,187.4,18,26.77,52.0,1
52,7,643,177.1,18,25.3,53.0,1
53,8,633,174.8,18,21.85,47.25,2
54,7,640,176.1,18,25.16,47.29,2
55,7,625,178.8,18,25.54,48.29,2
56,7,632,179.5,18,25.64,49.29,2
57,7,620,179.2,18,25.6,50.29,2
58,6,636,171.6,18,28.6,50.0,2
59,6,624,173.1,18,28.84,51.0,2
60,6,635,173.5,18,28.92,52.0,2
61,6,623,175.0,18,29.16,53.0,2
62,6,636,172.4,18,28.74,54.0,2
63,6,627,170.9,18,28.48,55.0,2
64,6,638,171.3,18,28.55,56.0,2
65,6,626,172.8,18,28.8,57.0,2
66,6,641,164.2,18,27.37,58.0,2
67,6,634,160.7,18,26.78,59.0,2
68,6,645,155.1,18,25.86,60.0,2
69,6,637,152.6,18,25.43,61.0,2
70,6,646,148.0,18,24.67,62.0,2
71,5,636,148.1,18,29.61,61.2,2
72,5,646,141.3,18,28.25,62.2,2
73,5,637,141.5,18,28.3,63.2,2
74,5,643,139.7,18,27.94,64.2,2
75,5,631,142.9,18,28.58,65.2,2
76,5,638,144.1,18,28.82,66.2,2
77,5,629,144.3,18,28.87,67.2,2
78,5,644,136.5,18,27.31,68.2,2
79,5,634,137.8,18,27.55,69.2,2
80,4,647,133.7,19,33.43,67.5,2
81,4,638,135.7,19,33.92,68.5,2
82,4,649,132.7,19,33.16,69.5,2
83,4,645,129.6,19,32.41,70.5,2
84,4,651,131.6,19,32.9,71.5,2
85,4,644,131.6,19,32.89,72.5,2
86,4,653,125.5,19,31.38,73.5,2
87,4,646,125.5,19,31.38,74.5,2
88,4,649,126.5,19,31.62,75.5,2
89,4,645,123.4,19,30.86,76.5,2
90,4,655,116.4,19,29.1,77.5,2
91,4,648,116.4,19,29.09,78.5,2
92,4,654,113.3,19,28.34,79.5,2
93,3,650,110.5,19,36.85,76.0,2
94,3,655,109.3,19,36.42,77.0,2
95,3,646,113.0,19,37.67,78.0,2
96,3,652,111.7,19,37.24,79.0,2
97,3,644,114.5,19,38.15,80.0,2
98,3,650,116.2,19,38.73,81.0,2
99,3,645,115.9,19,38.64,82.0,2
100,3,659,110.6,19,36.88,83.0,2
101,3,656,108.4,19,36.12,84.0,2
102,3,667,103.1,19,34.36,85.0,2
103,3,660,104.8,19,34.94,86.0,2
104,3,663,103.5,19,34.51,87.0,2
105,3,655,106.3,19,35.42,88.0,2
106,3,656,109.0,19,36.33,89.0,2
107,3,653,106.7,19,35.57,90.0,2
108,3,662,101.4,19,33.82,91.0,2
109,3,656,102.2,19,34.06,92.0,2
110,3,661,99.9,19,33.3,93.0,2
111,3,658,97.6,19,32.54,94.0,2
112,3,659,99.4,19,33.12,95.0,2
113,3,656,97.1,19,32.36,96.0,2
114,3,656,100.8,19,33.6,97.0,2
115,3,646,105.5,19,35.18,98.0,2
116,3,651,105.3,19,35.09,99.0,2
117,3,645,106.0,19,35.33,100.0,2
118,3,656,100.7,19,33.57,101.0,2
119,3,651,100.4,19,33.48,102.0,2
120,3,661,95.2,19,31.72,103.0,2
121,3,657,93.9,19,31.3,104.0,2
122,3,658,96.6,19,32.21,105.0,2
123,3,649,100.3,19,33.45,106.0,2
124,3,653,101.1,19,33.69,107.0,2
125,3,648,100.8,19,33.6,108.0,2
126,3,652,103.5,19,34.51,109.0,2
127,3,647,103.3,19,34.42,110.0,2
128,3,654,106.0,19,35.33,111.0,2
129,3,651,103.7,19,34.57,112.0,2
130,3,662,98.4,19,32.81,113.0,2
131,3,656,99.2,19,33.05,114.0,2
132,3,657,101.9,19,33.96,115.0,2
133,3,653,100.6,19,33.54,116.0,2
134,3,659,96.3,19,32.11,117.0,2
135,3,656,94.1,19,31.36,118.0,2
136,3,655,97.8,19,32.6,119.0,2
137,3,652,95.5,19,31.84,120.0,2
138,3,654,96.3,19,32.08,121.0,2
139,3,651,94.0,19,31.33,122.0,2
140,3,656,90.7,19,30.23,123.0,2
141,3,653,88.4,19,29.48,124.0,2
142,3,659,84.2,19,28.05,125.0,2
143,3,653,84.9,19,28.29,126.0,2
144,3,656,84.6,19,28.2,127.0,2
145,3,650,85.3,19,28.45,128.0,2
146,3,656,83.1,19,27.69,129.0,2
147,3,651,82.8,19,27.6,130.0,2
148,3,655,82.5,19,27.51,131.0,2
149,3,652,80.2,19,26.75,132.0,2
