step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,48,425,720.3,2,15.01,1.0,0
1,47,400,699.5,3,14.88,2.0,0
2,47,402,674.8,3,14.36,3.0,0
3,46,373,659.0,4,14.33,4.0,0
4,43,394,627.2,7,14.59,5.0,0
5,43,368,611.3,7,14.22,6.0,0
6,43,379,598.5,7,13.92,7.0,0
7,42,360,576.6,8,13.73,8.0,0
8,42,381,556.8,8,13.26,9.0,0
9,42,355,541.9,8,12.9,10.0,0
10,41,382,513.0,9,12.51,11.0,0
11,39,354,502.1,11,12.87,12.0,0
12,39,372,487.1,11,12.49,13.0,0
13,39,347,474.1,11,12.16,14.0,0
14,37,370,459.1,13,12.41,15.0,0
15,30,342,455.1,13,15.17,16.0,0
16,27,372,439.0,14,16.26,17.0,0
17,26,347,438.7,15,16.87,18.0,0
18,26,370,434.4,15,16.71,19.0,0
19,23,356,425.5,17,18.5,20.0,0
20,21,380,421.0,17,20.05,21.0,0
21,21,357,423.5,17,20.17,22.0,0
22,20,380,420.1,18,21.0,23.0,0
23,20,357,423.6,18,21.18,24.0,0
24,19,381,417.5,18,21.97,25.0,0
25,19,367,413.0,18,21.74,26.0,0
26,18,393,401.5,19,22.3,27.0,0
27,18,373,404.0,19,22.44,28.0,0
28,18,387,404.4,19,22.47,29.0,0
29,16,363,412.1,20,25.75,30.0,0
30,16,383,410.5,20,25.66,31.0,0
31,15,371,407.0,20,27.13,32.0,0
32,15,390,404.4,20,26.96,33.0,0
33,13,368,412.8,21,31.76,34.0,0
34,13,384,413.2,21,31.78,35.0,0
35,13,367,417.5,21,32.12,36.0,0
36,13,385,415.9,21,31.99,37.0,0
37,14,370,418.2,21,29.87,35.29,1
38,14,386,414.6,21,29.61,36.29,1
39,13,368,419.0,21,32.23,37.08,1
40,13,384,415.4,21,31.95,38.08,1
41,13,369,417.7,21,32.13,39.08,1
42,13,384,418.1,21,32.16,40.08,1
43,13,370,419.4,21,32.26,41.08,1
44,12,389,414.7,22,34.56,41.83,1
45,12,372,420.1,22,35.0,42.83,1
46,12,385,421.4,22,35.11,43.83,1
47,13,371,423.7,22,32.59,41.38,2
48,13,387,423.0,22,32.54,42.38,2
49,13,369,428.4,22,32.95,43.38,2
50,13,387,425.7,22,32.75,44.38,2
51,12,372,429.1,23,35.76,44.83,2
52,12,387,429.4,23,35.78,45.83,2
53,12,371,433.7,23,36.14,46.83,2
54,12,390,431.0,23,35.92,47.83,2
55,11,375,435.3,24,39.58,48.18,2
56,10,393,434.6,25,43.46,48.4,2
57,10,381,436.9,25,43.69,49.4,2
58,10,396,434.1,25,43.41,50.4,2
59,9,385,436.4,26,48.49,50.44,2
60,8,401,433.6,27,54.2,56.25,2
61,8,390,436.8,27,54.6,57.25,2
62,8,397,440.0,27,55.0,58.25,2
63,8,387,442.2,27,55.28,59.25,2
64,8,401,437.4,27,54.68,60.25,2
65,8,392,438.7,27,54.83,61.25,2
66,8,404,434.9,27,54.36,62.25,2
67,8,396,435.1,27,54.39,63.25,2
68,7,408,431.3,28,61.61,63.57,2
69,7,399,433.5,28,61.92,64.57,2
70,6,408,432.0,28,71.99,64.67,2
71,6,397,437.1,28,72.85,65.67,2
72,6,408,434.3,28,72.38,66.67,2
73,6,402,434.5,28,72.41,67.67,2
74,6,407,437.6,28,72.94,68.67,2
75,6,400,438.8,28,73.13,69.67,2
76,6,408,438.9,28,73.16,70.67,2
77,6,401,440.1,28,73.35,71.67,2
78,6,410,438.3,28,73.04,72.67,2
79,6,404,438.4,28,73.07,73.67,2
80,6,412,436.6,28,72.76,74.67,2
81,6,405,437.7,28,72.96,75.67,2
82,5,414,434.9,29,86.97,75.4,2
83,5,405,439.0,29,87.8,76.4,2
84,5,408,442.1,29,88.43,77.4,2
85,5,402,443.3,29,88.66,78.4,2
86,5,411,440.4,29,88.08,79.4,2
87,5,405,441.5,29,88.31,80.4,2
88,5,412,440.7,29,88.14,81.4,2
89,5,405,442.8,29,88.56,82.4,2
90,4,411,442.9,30,110.74,81.5,2
91,3,408,443.0,31,147.68,79.33,2
92,3,417,440.1,31,146.7,80.33,2
93,3,414,440.2,31,146.73,81.33,2
94,3,422,437.3,31,145.76,82.33,2
95,3,417,439.3,31,146.45,83.33,2
96,3,421,440.4,31,146.81,84.33,2
97,3,418,440.5,31,146.84,85.33,2
98,3,421,441.6,31,147.2,86.33,2
99,3,418,441.7,31,147.22,87.33,2
100,3,424,438.8,31,146.25,88.33,2
101,3,421,438.8,31,146.28,89.33,2
102,3,426,435.9,31,145.3,90.33,2
103,3,423,436.0,31,145.33,91.33,2
104,3,427,433.1,31,144.36,92.33,2
105,3,424,433.2,31,144.38,93.33,2
106,3,424,434.2,31,144.74,94.33,2
107,3,421,434.3,31,144.77,95.33,2
108,3,422,435.4,31,145.13,96.33,2
109,3,415,439.5,31,146.49,97.33,2
110,3,416,442.6,31,147.52,98.33,2
111,3,413,442.6,31,147.55,99.33,2
112,3,420,439.7,31,146.57,100.33,2
113,3,417,439.8,31,146.6,101.33,2
114,3,424,436.9,31,145.63,102.33,2
115,3,419,439.0,31,146.32,103.33,2
116,3,425,436.0,31,145.35,104.33,2
117,3,422,436.1,31,145.37,105.33,2
118,3,428,433.2,31,144.4,106.33,2
119,4,425,433.3,31,108.32,80.5,3
120,4,423,436.4,31,109.1,81.5,3
121,4,415,440.5,31,110.12,82.5,3
122,4,419,438.6,31,109.65,83.5,3
123,4,415,438.7,31,109.68,84.5,3
124,3,421,435.8,32,145.26,112.33,3
125,3,415,438.9,32,146.29,113.33,3
126,3,422,435.9,32,145.32,114.33,3
127,3,419,436.0,32,145.34,115.33,3
128,3,426,433.1,32,144.37,116.33,3
129,3,420,436.2,32,145.4,117.33,3
130,3,425,433.3,32,144.42,118.33,3
131,3,422,433.4,32,144.45,119.33,3
132,3,427,430.4,32,143.48,120.33,3
133,3,424,430.5,32,143.5,121.33,3
134,3,427,427.6,32,142.53,122.33,3
135,3,424,427.7,32,142.56,123.33,3
136,3,427,424.8,32,141.58,124.33,3
137,3,424,424.8,32,141.61,125.33,3
138,3,427,421.9,32,140.64,126.33,3
139,3,424,422.0,32,140.67,127.33,3
140,3,427,419.1,32,139.69,128.33,3
141,3,424,419.2,32,139.72,129.33,3
142,3,427,416.2,32,138.75,130.33,3
143,3,424,416.3,32,138.77,131.33,3
144,3,423,418.4,32,139.47,132.33,3
145,3,417,421.5,32,140.49,133.33,3
146,3,421,419.6,32,139.85,134.33,3
147,3,415,422.6,32,140.88,135.33,3
148,3,417,424.7,32,141.57,136.33,3
149,3,410,428.8,32,142.93,137.33,3
150,3,413,432.9,32,144.29,138.33,3
151,3,409,434.0,32,144.65,139.33,3
152,3,416,435.0,32,145.01,140.33,3
153,3,413,435.1,32,145.04,141.33,3
154,3,421,434.2,32,144.73,142.33,3
155,3,417,435.3,32,145.09,143.33,3
156,3,419,440.4,32,146.79,144.33,3
157,3,416,440.4,32,146.81,145.33,3
158,3,418,442.5,32,147.51,146.33,3
159,3,412,445.6,32,148.53,147.33,3
160,3,418,444.7,32,148.23,148.33,3
161,3,412,447.8,32,149.26,149.33,3
162,3,419,444.8,32,148.28,150.33,3
163,3,415,445.9,32,148.64,151.33,3
164,3,419,447.0,32,149.0,152.33,3
165,3,416,447.1,32,149.03,153.33,3
166,3,420,448.2,32,149.39,154.33,3
167,3,417,448.2,32,149.42,155.33,3
168,3,423,445.3,32,148.44,156.33,3
169,3,420,445.4,32,148.47,157.33,3
170,3,425,442.5,32,147.5,158.33,3
171,3,420,444.6,32,148.19,159.33,3
172,3,424,441.7,32,147.22,160.33,3
173,3,421,441.7,32,147.24,161.33,3
174,3,420,445.8,32,148.6,162.33,3
175,3,414,448.9,32,149.63,163.33,3
176,3,414,455.0,32,151.66,164.33,3
177,4,409,457.1,32,114.26,124.0,4
178,3,418,454.1,33,151.38,166.33,4
179,3,415,454.2,33,151.4,167.33,4
180,3,420,455.3,33,151.76,168.33,4
181,3,417,455.4,33,151.79,169.33,4
182,3,419,458.5,33,152.82,170.33,4
183,3,413,461.5,33,153.85,171.33,4
184,3,420,458.6,33,152.87,172.33,4
185,3,416,459.7,33,153.23,173.33,4
186,3,419,461.8,33,153.93,174.33,4
187,3,413,464.9,33,154.95,175.33,4
188,3,419,464.9,33,154.98,176.33,4
189,3,416,465.0,33,155.01,177.33,4
190,3,423,462.1,33,154.03,178.33,4
191,3,420,462.2,33,154.06,179.33,4
192,3,427,459.3,33,153.09,180.33,4
193,3,421,462.3,33,154.11,181.33,4
194,3,427,459.4,33,153.14,182.33,4
195,3,424,459.5,33,153.17,183.33,4
196,3,428,456.6,33,152.19,184.33,4
197,3,421,460.7,33,153.55,185.33,4
198,3,425,457.7,33,152.58,186.33,4
199,3,422,457.8,33,152.61,187.33,4
