step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,49,2114,841.5,1,17.17,1.0,0
1,49,1978,931.9,1,19.02,2.0,0
2,49,1977,1014.4,1,20.7,3.0,0
3,48,1840,1106.8,2,23.06,4.0,0
4,47,1908,1181.2,3,25.13,5.0,0
5,46,1784,1262.4,4,27.44,6.0,0
6,45,1915,1314.6,5,29.21,7.0,0
7,45,1812,1375.8,5,30.57,8.0,0
8,45,1925,1434.0,5,31.87,9.0,0
9,44,1809,1509.1,6,34.3,10.0,0
10,44,1925,1560.2,6,35.46,11.0,0
11,41,1834,1612.2,9,39.32,12.0,0
12,40,1958,1642.0,10,41.05,13.0,0
13,41,1854,1708.9,10,41.68,13.66,1
14,40,1948,1757.7,11,43.94,15.0,1
15,40,1852,1816.5,11,45.41,16.0,1
16,39,1942,1871.2,11,47.98,17.0,1
17,38,1852,1925.9,12,50.68,18.0,1
18,35,1972,1942.3,15,55.5,19.0,1
19,35,1889,1992.8,15,56.94,20.0,1
20,33,1992,2020.2,17,61.22,21.0,1
21,33,1921,2060.5,17,62.44,22.0,1
22,33,1998,2106.8,17,63.84,23.0,1
23,33,1917,2157.2,17,65.37,24.0,1
24,32,2009,2183.5,18,68.23,25.0,1
25,31,1928,2235.7,19,72.12,26.0,1
26,30,2032,2243.8,20,74.79,27.0,1
27,30,1963,2285.0,20,76.17,28.0,1
28,30,2041,2308.1,20,76.94,29.0,1
29,28,1985,2338.1,22,83.5,30.0,1
30,27,2064,2346.0,23,86.89,31.0,1
31,27,2002,2382.9,23,88.26,32.0,1
32,27,2062,2406.8,23,89.14,33.0,1
33,27,2006,2437.7,23,90.29,34.0,1
34,26,2057,2458.6,24,94.56,35.0,1
35,26,1997,2494.4,24,95.94,36.0,1
36,26,2045,2523.3,24,97.05,37.0,1
37,26,1989,2555.1,24,98.27,38.0,1
38,26,2053,2573.9,24,99.0,39.0,1
39,26,1996,2606.8,24,100.26,40.0,1
40,25,2057,2630.6,25,105.22,41.0,1
41,25,1991,2673.3,25,106.93,42.0,1
42,25,2056,2686.1,25,107.44,43.0,1
43,25,1997,2721.9,25,108.87,44.0,1
44,24,2062,2732.6,26,113.86,45.0,1
45,24,2005,2767.3,26,115.3,46.0,1
46,24,2057,2779.0,26,115.79,47.0,1
47,24,2005,2808.7,26,117.03,48.0,1
48,23,2061,2819.3,27,122.58,49.0,1
49,23,2011,2847.9,27,123.82,50.0,1
50,23,2074,2855.6,27,124.15,51.0,1
51,23,2026,2882.2,27,125.31,52.0,1
52,23,2070,2910.8,27,126.56,53.0,1
53,23,2020,2939.5,27,127.8,54.0,1
54,22,2077,2949.0,28,134.05,55.0,1
55,22,2032,2973.6,28,135.16,56.0,1
