step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,50,616,805.2,0,16.1,1.0,0
1,50,499,871.4,0,17.43,2.0,0
2,50,515,908.5,0,18.17,3.0,0
3,50,423,949.7,0,18.99,4.0,0
4,50,484,966.9,0,19.34,5.0,0
5,50,407,993.1,0,19.86,6.0,0
6,49,478,1010.2,1,20.62,7.0,0
7,49,399,1039.4,1,21.21,8.0,0
8,48,483,1054.6,2,21.97,9.0,0
9,47,413,1076.9,3,22.91,10.0,0
10,46,498,1091.1,4,23.72,11.0,0
11,46,425,1117.4,4,24.29,12.0,0
12,46,513,1113.6,4,24.21,13.0,0
13,46,434,1145.8,4,24.91,14.0,0
14,40,504,1156.1,6,28.9,15.0,0
15,41,431,1188.4,6,28.99,15.61,1
16,41,501,1201.7,6,29.31,16.61,1
17,40,432,1230.1,7,30.75,17.6,1
18,40,506,1240.4,7,31.01,18.6,1
19,40,434,1271.8,7,31.79,19.6,1
20,39,519,1277.1,8,32.75,20.59,1
21,37,460,1298.5,10,35.09,21.57,1
22,37,541,1298.9,10,35.11,22.57,1
23,37,477,1325.3,10,35.82,23.57,1
24,36,539,1329.7,11,36.94,24.56,1
25,34,484,1350.1,13,39.71,25.53,1
26,34,542,1355.6,13,39.87,26.53,1
27,34,484,1379.0,13,40.56,27.53,1
28,33,534,1396.5,14,42.32,28.52,1
29,32,482,1415.9,15,44.25,29.5,1
30,32,539,1420.4,15,44.39,30.5,1
31,32,478,1448.9,15,45.28,31.5,1
32,32,537,1460.3,15,45.64,32.5,1
33,29,484,1483.9,18,51.17,33.45,1
34,27,550,1487.0,19,55.07,34.41,1
35,27,506,1503.5,19,55.69,35.41,1
36,27,557,1515.1,19,56.11,36.41,1
37,25,514,1531.7,21,61.27,37.36,1
38,24,575,1525.3,22,63.55,38.33,1
39,24,527,1548.9,22,64.54,39.33,1
40,23,581,1549.5,23,67.37,40.3,1
41,23,533,1574.1,23,68.44,41.3,1
42,23,569,1582.7,23,68.81,42.3,1
43,22,528,1601.4,24,72.79,43.27,1
44,22,572,1609.0,25,73.14,42.23,2
45,21,537,1622.7,26,77.27,43.86,2
46,20,586,1620.3,27,81.02,44.75,2
47,20,549,1637.0,27,81.85,45.75,2
48,20,588,1645.7,27,82.28,46.75,2
49,20,551,1662.4,27,83.12,47.75,2
50,20,584,1671.0,27,83.55,48.75,2
51,20,544,1690.7,27,84.53,49.75,2
52,19,575,1704.4,28,89.7,50.63,2
53,18,546,1715.1,29,95.28,51.5,2
54,18,588,1712.8,29,95.15,52.5,2
55,17,557,1726.5,30,101.56,53.35,2
56,17,594,1731.2,30,101.84,54.35,2
57,17,565,1742.9,30,102.53,55.35,2
58,17,606,1745.7,30,102.69,56.35,2
59,17,569,1765.4,30,103.85,57.35,2
60,17,607,1768.1,30,104.01,58.35,2
61,17,576,1781.8,30,104.81,59.35,2
62,16,613,1779.6,31,111.22,60.19,2
63,15,582,1795.3,32,119.69,61.0,2
64,15,606,1809.1,32,120.6,62.0,2
65,15,572,1827.8,32,121.85,63.0,2
66,15,611,1819.6,32,121.3,64.0,2
67,15,579,1836.3,32,122.42,65.0,2
68,15,610,1835.1,32,122.34,66.0,2
69,16,583,1846.8,32,115.43,62.81,3
70,16,615,1839.6,32,114.97,63.81,3
71,16,584,1854.3,32,115.89,64.81,3
72,16,609,1857.0,32,116.06,65.81,3
73,15,585,1865.8,33,124.39,66.33,3
74,14,613,1865.6,34,133.25,66.79,3
75,14,588,1876.3,34,134.02,67.79,3
76,14,609,1883.1,34,134.51,68.79,3
77,14,587,1890.9,34,135.06,69.79,3
78,14,613,1888.6,34,134.9,70.79,3
79,14,582,1905.4,34,136.1,71.79,3
80,14,606,1908.2,34,136.3,72.79,3
81,14,578,1921.9,34,137.28,73.79,3
82,14,599,1932.7,34,138.05,74.79,3
83,14,573,1944.5,34,138.89,75.79,3
84,14,598,1954.2,34,139.59,76.79,3
85,14,579,1959.0,34,139.93,77.79,3
86,13,619,1955.8,35,150.45,78.15,3
87,13,594,1967.6,35,151.35,79.15,3
88,13,625,1966.4,35,151.26,80.15,3
89,12,607,1972.2,36,164.35,80.42,3
90,12,633,1967.0,36,163.91,81.42,3
91,12,615,1972.8,36,164.4,82.42,3
92,12,638,1969.6,36,164.13,83.42,3
93,12,613,1982.4,36,165.2,84.42,3
94,12,632,1986.2,36,165.52,85.42,3
95,12,615,1991.0,36,165.92,86.42,3
96,12,643,1979.8,36,164.98,87.42,3
97,12,627,1983.6,36,165.3,88.42,3
98,12,643,1981.4,36,165.12,89.42,3
99,12,622,1990.2,36,165.85,90.42,3
100,12,642,1983.0,36,165.25,91.42,3
101,11,621,1992.8,37,181.17,97.91,3
102,10,630,2002.7,38,200.27,98.5,3
103,9,611,2012.5,39,223.61,99.0,3
104,9,636,2007.4,39,223.04,100.0,3
105,9,619,2015.2,39,223.91,101.0,3
106,9,638,2015.1,39,223.9,102.0,3
107,9,619,2024.9,39,224.99,103.0,3
108,9,636,2023.8,39,224.86,104.0,3
109,9,626,2024.6,39,224.96,105.0,3
110,9,640,2024.5,39,224.94,106.0,3
111,9,622,2033.3,39,225.92,107.0,3
112,9,627,2048.2,39,227.57,108.0,3
113,9,606,2060.0,39,228.89,109.0,3
114,9,629,2057.9,39,228.65,110.0,3
115,9,614,2063.7,39,229.3,111.0,3
116,9,626,2071.6,39,230.18,112.0,3
117,9,607,2081.4,39,231.27,113.0,3
118,8,628,2081.3,40,260.16,113.38,3
119,8,615,2086.2,40,260.77,114.38,3
120,8,629,2091.0,40,261.38,115.38,3
121,8,613,2098.9,40,262.36,116.38,3
122,8,633,2098.8,40,262.35,117.38,3
123,8,616,2107.6,40,263.45,118.38,3
124,8,636,2106.5,40,263.31,119.38,3
125,7,622,2113.4,41,301.91,119.57,3
126,7,641,2112.3,41,301.75,120.57,3
127,7,629,2117.2,41,302.45,121.57,3
128,7,645,2118.0,41,302.58,122.57,3
129,7,633,2122.9,41,303.28,123.57,3
130,7,645,2126.8,41,303.83,124.57,3
131,7,629,2135.7,41,305.1,125.57,3
132,7,644,2133.6,41,304.8,126.57,3
133,6,636,2135.5,42,355.91,126.5,3
134,6,649,2136.4,42,356.06,127.5,3
135,6,639,2140.3,42,356.71,128.5,3
136,6,651,2147.2,42,357.86,129.5,3
137,6,644,2148.1,42,358.01,130.5,3
138,6,657,2147.0,42,357.83,131.5,3
139,6,649,2148.9,42,358.15,132.5,3
140,6,663,2142.8,42,357.13,133.5,3
141,6,651,2148.7,42,358.11,134.5,3
142,6,659,2146.6,42,357.76,135.5,3
143,6,646,2153.5,42,358.92,136.5,3
144,6,651,2156.4,42,359.4,137.5,3
145,6,642,2159.3,42,359.88,138.5,3
146,6,650,2161.2,42,360.2,139.5,3
147,6,642,2163.1,42,360.52,140.5,3
148,6,656,2157.0,42,359.5,141.5,3
149,6,646,2160.9,42,360.15,142.5,3
150,6,657,2156.8,42,359.47,143.5,3
151,6,644,2163.7,42,360.62,144.5,3
152,6,651,2166.6,42,361.1,145.5,3
153,6,636,2175.5,42,362.58,146.5,3
154,6,649,2175.4,42,362.57,147.5,3
155,6,637,2181.3,42,363.55,148.5,3
156,6,649,2183.2,42,363.87,149.5,3
157,6,637,2189.1,42,364.85,150.5,3
158,6,653,2187.0,42,364.5,151.5,3
159,6,644,2189.9,42,364.98,152.5,3
160,6,654,2186.8,42,364.47,153.5,3
161,6,642,2192.7,42,365.45,154.5,3
162,6,654,2190.6,42,365.1,155.5,3
163,6,640,2198.5,42,366.42,156.5,3
164,6,649,2203.4,42,367.24,157.5,3
165,6,638,2208.3,42,368.05,158.5,3
166,6,654,2204.2,42,367.37,159.5,3
167,6,645,2207.1,42,367.85,160.5,3
168,6,656,2206.0,42,367.67,161.5,3
169,6,646,2209.9,42,368.32,162.5,3
170,6,651,2216.8,42,369.47,163.5,3
171,6,640,2221.7,42,370.29,164.5,3
172,6,646,2225.6,42,370.94,165.5,3
173,6,639,2226.5,42,371.09,166.5,3
174,6,655,2220.4,42,370.07,167.5,3
175,6,642,2227.3,42,371.22,168.5,3
176,6,653,2225.2,42,370.87,169.5,3
177,6,641,2231.1,42,371.85,170.5,3
178,6,648,2233.0,42,372.17,171.5,3
179,6,638,2236.9,42,372.82,172.5,3
180,6,652,2233.8,42,372.3,173.5,3
181,6,641,2238.7,42,373.12,174.5,3
182,6,655,2236.6,42,372.77,175.5,3
183,6,643,2242.5,42,373.76,176.5,3
184,6,655,2239.4,42,373.24,177.5,3
185,6,643,2245.3,42,374.22,178.5,3
186,6,655,2242.2,42,373.71,179.5,3
187,6,643,2248.1,42,374.69,180.5,3
188,6,647,2256.0,42,376.01,181.5,3
189,6,632,2264.9,42,377.49,182.5,3
190,6,641,2268.8,42,378.14,183.5,3
191,6,635,2268.7,42,378.12,184.5,3
192,6,652,2262.6,42,377.11,185.5,3
193,6,643,2265.5,42,377.59,186.5,3
194,6,650,2269.4,42,378.24,187.5,3
195,6,639,2274.3,42,379.06,188.5,3
196,6,654,2268.2,42,378.04,189.5,3
197,6,639,2277.1,42,379.52,190.5,3
198,6,647,2279.0,42,379.84,191.5,3
199,6,632,2287.9,42,381.32,192.5,3
