step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,50,605,806.2,0,16.12,1.0,0
1,49,495,866.4,1,17.68,2.0,0
2,49,511,901.6,1,18.4,3.0,0
3,48,433,930.8,2,19.39,4.0,0
4,48,490,952.0,2,19.83,5.0,0
5,48,409,984.2,2,20.5,6.0,0
6,48,484,997.4,2,20.78,7.0,0
7,48,413,1019.6,2,21.24,8.0,0
8,47,484,1033.8,3,22.0,9.0,0
9,47,410,1060.0,3,22.55,10.0,0
10,46,490,1060.3,4,23.05,11.0,0
11,46,429,1074.5,4,23.36,12.0,0
12,45,508,1076.8,5,23.93,13.0,0
13,45,447,1092.0,5,24.27,14.0,0
14,40,523,1098.5,5,27.46,15.0,0
15,40,455,1125.9,5,28.15,16.0,0
16,39,521,1130.2,6,28.98,17.0,0
17,36,465,1149.6,9,31.93,18.0,0
18,35,532,1151.1,10,32.89,19.0,0
19,34,468,1180.5,11,34.72,20.0,0
20,33,532,1185.0,12,35.91,21.0,0
21,34,484,1199.4,12,35.28,21.35,1
22,33,539,1205.9,14,36.54,21.64,2
23,33,485,1226.3,14,37.16,22.64,2
24,33,539,1232.8,14,37.36,23.64,2
25,31,484,1256.3,16,40.53,25.26,2
26,30,541,1257.8,17,41.93,26.23,2
27,29,485,1284.3,18,44.29,27.21,2
28,29,546,1284.8,18,44.3,28.21,2
29,28,503,1299.4,19,46.41,29.18,2
30,25,559,1294.5,21,51.78,30.08,2
31,25,519,1309.0,21,52.36,31.08,2
32,25,549,1327.6,21,53.11,32.08,2
33,24,509,1343.2,22,55.97,33.04,2
34,24,556,1343.8,22,55.99,34.04,2
35,24,506,1370.5,23,57.1,34.5,3
36,24,558,1370.1,23,57.09,35.5,3
37,23,515,1388.7,24,60.38,36.43,3
38,23,566,1391.3,24,60.49,37.43,3
39,23,526,1407.9,24,61.21,38.43,3
40,22,572,1409.6,25,64.07,39.36,3
41,22,535,1424.2,25,64.74,40.36,3
42,21,573,1431.8,26,68.18,41.29,3
43,20,538,1446.5,27,72.33,42.2,3
44,20,584,1443.2,27,72.16,43.2,3
45,20,556,1450.9,27,72.54,44.2,3
46,21,585,1456.5,27,69.36,43.05,4
47,21,546,1474.2,27,70.2,44.05,4
48,21,576,1478.8,27,70.42,45.05,4
49,22,541,1492.5,27,67.84,43.95,5
50,22,568,1503.1,27,68.32,44.95,5
51,21,532,1517.8,28,72.27,45.67,5
52,21,570,1520.4,28,72.4,46.67,5
53,21,535,1534.1,28,73.05,47.67,5
54,21,574,1536.7,28,73.18,48.67,5
55,19,547,1544.4,30,81.29,49.0,5
56,18,584,1546.1,31,85.9,49.61,5
57,18,555,1556.8,31,86.49,50.61,5
58,17,588,1561.5,32,91.86,51.18,5
59,17,559,1573.3,32,92.55,52.18,5
60,17,586,1581.0,32,93.0,53.18,5
61,17,558,1591.7,32,93.63,54.18,5
62,17,594,1587.4,32,93.38,55.18,5
63,17,556,1608.1,32,94.6,56.18,5
64,17,582,1614.9,32,94.99,57.18,5
65,17,557,1622.6,32,95.45,58.18,5
66,17,584,1624.3,32,95.55,59.18,5
67,17,552,1639.0,32,96.41,60.18,5
68,17,584,1639.7,32,96.46,61.18,5
69,17,552,1654.5,32,97.32,62.18,5
70,16,592,1651.2,33,103.2,62.69,5
71,16,564,1662.9,33,103.93,63.69,5
72,16,596,1667.7,33,104.23,64.69,5
73,16,572,1675.4,33,104.71,65.69,5
74,15,606,1674.2,34,111.61,66.13,5
75,14,580,1685.9,35,120.42,69.86,5
76,14,606,1687.7,35,120.55,70.86,5
77,14,573,1706.5,35,121.89,71.86,5
78,13,597,1711.3,36,131.63,72.38,5
79,12,573,1723.1,37,143.59,72.83,5
80,12,604,1718.9,37,143.24,73.83,5
81,11,586,1725.7,38,156.88,77.45,5
82,10,616,1721.5,39,172.15,78.0,5
83,9,594,1734.4,40,192.71,78.44,5
84,9,624,1728.2,40,192.02,79.44,5
85,9,613,1730.1,40,192.23,80.44,5
86,9,638,1720.9,40,191.21,81.44,5
87,9,616,1733.8,40,192.64,82.44,5
88,9,622,1740.6,40,193.4,83.44,5
89,9,602,1751.5,40,194.61,84.44,5
90,8,615,1754.3,41,219.29,91.0,5
91,8,602,1759.2,41,219.9,92.0,5
92,8,619,1761.1,41,220.13,93.0,5
93,8,605,1766.9,41,220.87,94.0,5
94,8,626,1762.8,41,220.35,95.0,5
95,8,613,1767.7,41,220.96,96.0,5
96,8,624,1774.5,41,221.82,97.0,5
97,8,613,1777.4,41,222.18,98.0,5
98,8,631,1773.3,41,221.66,99.0,5
99,8,612,1784.2,41,223.02,100.0,5
100,8,626,1784.0,41,223.0,101.0,5
101,8,612,1789.9,41,223.74,102.0,5
102,8,626,1789.8,41,223.72,103.0,5
103,8,604,1803.6,41,225.45,104.0,5
104,8,622,1804.5,41,225.56,105.0,5
105,7,607,1812.4,42,258.91,106.0,5
106,7,627,1809.3,42,258.47,107.0,5
107,7,608,1821.1,42,260.16,108.0,5
108,7,628,1818.0,42,259.72,109.0,5
109,7,608,1830.9,42,261.56,110.0,5
110,7,622,1833.8,42,261.97,111.0,5
111,7,609,1839.7,42,262.81,112.0,5
112,7,628,1836.6,42,262.37,113.0,5
113,7,613,1844.5,42,263.49,114.0,5
114,7,630,1842.3,42,263.19,115.0,5
115,7,617,1848.2,42,264.03,116.0,5
116,7,634,1845.1,42,263.59,117.0,5
117,7,624,1848.0,42,264.0,118.0,5
118,7,639,1845.9,42,263.7,119.0,5
119,7,617,1860.8,42,265.82,120.0,5
120,7,629,1862.6,42,266.09,121.0,5
121,7,613,1871.5,42,267.36,122.0,5
122,7,627,1872.4,42,267.49,123.0,5
123,7,613,1879.3,42,268.47,124.0,5
124,7,624,1885.2,42,269.31,125.0,5
125,6,610,1893.1,43,315.51,126.0,5
126,6,631,1891.0,43,315.16,127.0,5
127,6,617,1898.9,43,316.48,128.0,5
128,6,632,1904.8,43,317.46,129.0,5
