step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,50,1259,732.3,0,14.65,1.0,0
1,50,1225,717.7,0,14.35,2.0,0
2,48,1238,700.0,2,14.58,3.0,0
3,48,1207,684.3,2,14.26,4.0,0
4,48,1230,673.6,2,14.03,5.0,0
5,48,1186,670.9,2,13.98,6.0,0
6,48,1222,654.1,2,13.63,7.0,0
7,47,1191,639.4,3,13.6,8.0,0
8,46,1224,621.6,4,13.51,9.0,0
9,46,1193,607.9,4,13.21,10.0,0
10,46,1224,589.1,4,12.81,11.0,0
11,46,1193,575.3,4,12.51,12.0,0
12,45,1227,555.5,5,12.35,13.0,0
13,42,1199,542.7,8,12.92,14.0,0
14,42,1226,527.8,8,12.57,15.0,0
15,34,1196,521.5,8,15.34,16.0,0
16,33,1230,507.4,9,15.38,17.0,0
17,31,1201,504.6,9,16.28,18.0,0
18,31,1227,497.4,9,16.05,19.0,0
19,29,1201,495.2,11,17.08,20.0,0
20,28,1234,481.4,11,17.19,21.0,0
21,27,1211,478.1,12,17.71,22.0,0
22,26,1242,464.0,12,17.85,23.0,0
23,26,1222,458.7,12,17.64,24.0,0
24,25,1245,449.4,13,17.98,25.0,0
25,25,1221,449.1,13,17.96,26.0,0
26,25,1241,444.8,13,17.79,27.0,0
27,25,1220,441.4,13,17.66,28.0,0
28,24,1240,436.3,13,18.18,29.0,0
29,24,1218,434.9,13,18.12,30.0,0
30,24,1242,423.5,13,17.65,31.0,0
31,23,1217,425.3,13,18.49,32.0,0
32,21,1236,420.2,13,20.01,33.0,0
33,21,1211,424.7,13,20.23,34.0,0
34,20,1234,420.3,14,21.01,35.0,0
35,20,1214,420.8,14,21.04,36.0,0
36,20,1240,413.4,14,20.67,37.0,0
37,20,1222,411.9,14,20.59,38.0,0
38,20,1241,407.4,14,20.37,39.0,0
39,20,1219,410.0,14,20.5,40.0,0
40,19,1238,410.5,15,21.6,41.0,0
41,19,1216,414.0,15,21.79,42.0,0
42,19,1236,412.5,15,21.71,43.0,0
43,17,1213,418.4,16,24.61,44.0,0
44,17,1234,417.8,16,24.58,45.0,0
45,16,1215,421.2,17,26.33,46.0,0
46,16,1237,421.7,17,26.35,47.0,0
47,15,1217,427.1,18,28.47,48.0,0
48,15,1239,425.5,18,28.37,49.0,0
49,15,1218,431.9,18,28.79,50.0,0
50,15,1244,425.3,18,28.35,51.0,0
51,14,1229,426.7,19,30.48,52.0,0
52,14,1244,423.0,19,30.22,53.0,0
53,14,1223,430.4,19,30.74,54.0,0
54,14,1239,428.8,19,30.63,55.0,0
55,14,1221,433.2,19,30.94,56.0,0
56,14,1238,432.5,19,30.9,57.0,0
57,14,1220,436.9,19,31.21,58.0,0
58,14,1234,440.3,19,31.45,59.0,0
59,15,1213,447.7,19,29.84,56.0,1
60,14,1236,446.0,20,31.86,61.0,1
61,14,1221,447.4,20,31.96,62.0,1
62,14,1238,446.8,20,31.91,63.0,1
63,14,1217,454.2,20,32.44,64.0,1
64,14,1234,454.5,20,32.47,65.0,1
65,14,1216,458.9,20,32.78,66.0,1
66,14,1237,460.3,20,32.88,67.0,1
67,14,1220,463.7,20,33.12,68.0,1
68,13,1240,465.1,20,35.78,69.0,1
69,13,1219,473.5,20,36.42,70.0,1
70,12,1239,475.8,21,39.65,71.0,1
71,12,1219,484.1,21,40.34,72.0,1
72,12,1234,486.4,21,40.54,73.0,1
73,12,1218,490.8,21,40.9,74.0,1
74,12,1235,493.1,21,41.09,75.0,1
75,12,1220,496.4,21,41.37,76.0,1
76,11,1237,497.7,22,45.25,77.0,1
77,12,1222,502.0,22,41.83,71.5,2
78,11,1238,501.3,23,45.57,79.0,2
79,11,1224,504.6,23,45.87,80.0,2
80,11,1242,501.9,23,45.63,81.0,2
81,12,1226,507.2,23,42.26,75.17,3
82,11,1243,504.5,24,45.86,83.0,3
83,11,1231,505.8,24,45.98,84.0,3
84,9,1247,502.6,25,55.84,85.0,3
85,9,1237,503.8,25,55.98,86.0,3
86,8,1252,500.9,25,62.61,87.0,3
87,8,1241,504.1,25,63.01,88.0,3
88,8,1251,504.3,25,63.04,89.0,3
89,8,1243,504.5,25,63.07,90.0,3
90,8,1254,501.7,25,62.72,91.0,3
91,8,1246,502.0,25,62.74,92.0,3
92,8,1254,501.2,25,62.65,93.0,3
93,8,1243,504.4,25,63.05,94.0,3
94,8,1253,502.6,25,62.82,95.0,3
95,8,1245,502.8,25,62.85,96.0,3
96,8,1253,504.0,25,63.0,97.0,3
97,8,1242,507.2,25,63.41,98.0,3
98,8,1251,507.5,25,63.43,99.0,3
99,8,1240,510.7,25,63.83,100.0,3
100,8,1253,506.9,25,63.36,101.0,3
101,8,1243,509.1,25,63.64,102.0,3
102,8,1247,514.3,25,64.29,103.0,3
103,8,1236,517.5,25,64.69,104.0,3
104,8,1248,516.7,25,64.59,105.0,3
105,8,1239,518.0,25,64.74,106.0,3
106,8,1252,515.2,25,64.4,107.0,3
107,8,1244,515.4,25,64.42,108.0,3
108,7,1253,512.6,26,73.22,109.0,3
109,7,1244,514.8,26,73.54,110.0,3
110,7,1253,511.9,26,73.14,111.0,3
111,7,1244,514.1,26,73.45,112.0,3
112,7,1252,511.3,26,73.05,113.0,3
113,7,1242,514.5,26,73.5,114.0,3
114,7,1248,515.7,26,73.67,115.0,3
115,7,1237,519.9,26,74.27,116.0,3
116,7,1244,521.1,26,74.44,117.0,3
117,7,1234,524.3,26,74.89,118.0,3
118,7,1242,525.5,26,75.06,119.0,3
119,7,1233,527.6,26,75.38,120.0,3
120,7,1247,522.8,26,74.69,121.0,3
121,7,1239,524.0,26,74.86,122.0,3
122,7,1248,522.2,26,74.6,123.0,3
123,7,1238,525.4,26,75.06,124.0,3
124,7,1249,521.6,26,74.51,125.0,3
125,7,1241,522.8,26,74.68,126.0,3
126,7,1246,525.0,26,74.99,127.0,3
127,7,1239,525.1,26,75.02,128.0,3
128,7,1248,525.3,26,75.05,129.0,3
129,7,1231,535.5,26,76.5,130.0,3
130,7,1242,535.7,26,76.53,131.0,3
131,6,1234,537.9,27,89.64,132.0,3
132,6,1245,538.0,27,89.67,133.0,3
133,6,1231,546.2,27,91.03,134.0,3
134,6,1245,546.3,27,91.06,135.0,3
135,6,1237,548.5,27,91.42,136.0,3
136,6,1250,545.7,27,90.94,137.0,3
137,6,1240,549.8,27,91.64,138.0,3
138,7,1249,549.0,27,78.43,119.14,4
139,7,1240,551.2,27,78.74,120.14,4
140,8,1251,549.4,27,68.67,106.0,5
141,7,1239,554.6,28,79.22,102.0,5
142,7,1248,557.7,28,79.68,103.0,5
143,7,1236,562.9,28,80.42,104.0,5
144,6,1252,560.1,29,93.35,98.33,5
145,5,1246,561.2,30,112.25,90.0,5
146,5,1254,562.4,30,112.47,91.0,5
147,6,1247,564.5,30,94.08,76.67,6
148,5,1254,565.6,31,113.13,93.0,6
149,5,1247,567.8,31,113.55,94.0,6
150,5,1253,568.9,31,113.78,95.0,6
151,5,1246,571.0,31,114.21,96.0,6
152,5,1256,569.2,31,113.83,97.0,6
153,5,1249,571.3,31,114.26,98.0,6
154,5,1256,569.4,31,113.89,99.0,6
155,5,1246,574.6,31,114.91,100.0,6
156,5,1251,575.7,31,115.14,101.0,6
157,5,1242,579.8,31,115.97,102.0,6
158,5,1253,579.0,31,115.79,103.0,6
159,5,1246,581.1,31,116.22,104.0,6
160,5,1260,576.2,31,115.25,105.0,6
161,5,1253,578.4,31,115.67,106.0,6
162,5,1260,576.5,31,115.3,107.0,6
163,5,1250,581.6,31,116.33,108.0,6
164,5,1255,583.8,31,116.75,109.0,6
165,5,1248,585.9,31,117.18,110.0,6
166,5,1258,582.0,31,116.41,111.0,6
167,5,1249,586.2,31,117.24,112.0,6
168,5,1256,585.3,31,117.06,113.0,6
169,5,1247,589.4,31,117.89,114.0,6
170,5,1257,589.6,31,117.92,115.0,6
171,5,1246,595.7,31,119.14,116.0,6
172,5,1252,597.8,31,119.57,117.0,6
173,5,1244,601.0,31,120.2,118.0,6
174,5,1251,603.1,31,120.62,119.0,6
175,5,1240,609.2,31,121.85,120.0,6
176,5,1245,618.4,31,123.68,121.0,6
177,5,1236,622.5,31,124.5,122.0,6
178,5,1252,620.7,31,124.13,123.0,6
179,5,1245,622.8,31,124.56,124.0,6
180,5,1252,623.9,31,124.78,125.0,6
181,5,1243,628.1,31,125.61,126.0,6
182,5,1251,630.2,31,126.04,127.0,6
183,5,1241,635.3,31,127.06,128.0,6
184,5,1252,634.5,31,126.89,129.0,6
185,5,1245,636.6,31,127.32,130.0,6
186,5,1252,638.7,31,127.74,131.0,6
187,5,1245,640.9,31,128.17,132.0,6
188,5,1250,643.0,31,128.6,133.0,6
189,5,1245,643.1,31,128.63,134.0,6
190,5,1252,641.3,31,128.25,135.0,6
191,5,1245,643.4,31,128.68,136.0,6
192,5,1253,642.5,31,128.51,137.0,6
193,5,1244,646.7,31,129.33,138.0,6
194,5,1253,646.8,31,129.36,139.0,6
195,5,1249,645.9,31,129.19,140.0,6
196,5,1258,644.1,31,128.81,141.0,6
197,5,1251,646.2,31,129.24,142.0,6
198,5,1257,645.3,31,129.07,143.0,6
199,5,1246,651.5,31,130.29,144.0,6
