step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,49,613,811.9,1,16.57,1.0,0
1,49,525,870.8,1,17.77,2.0,0
2,49,561,904.7,1,18.46,3.0,0
3,49,496,940.6,1,19.2,4.0,0
4,49,550,960.5,1,19.6,5.0,0
5,49,487,994.4,1,20.29,6.0,0
6,47,545,1009.5,3,21.48,7.0,0
7,47,480,1046.6,3,22.27,8.0,0
8,47,529,1073.7,3,22.84,9.0,0
9,47,473,1101.8,3,23.44,10.0,0
10,46,532,1119.5,4,24.34,11.0,0
11,45,478,1146.8,5,25.48,12.0,0
12,45,532,1170.0,5,26.0,13.0,0
13,45,477,1198.3,5,26.63,14.0,0
14,45,533,1210.6,5,26.9,15.0,0
15,45,479,1237.9,5,27.51,16.0,0
16,45,542,1243.2,5,27.63,17.0,0
17,45,487,1271.4,5,28.25,18.0,0
18,45,538,1284.7,5,28.55,19.0,0
19,45,483,1313.6,6,29.19,19.56,1
20,45,542,1327.9,6,29.51,20.56,1
21,45,482,1361.1,6,30.25,21.56,1
22,44,536,1383.0,7,31.43,22.55,1
23,44,478,1414.9,7,32.16,23.55,1
24,43,543,1420.4,8,33.03,24.53,1
25,44,494,1443.8,8,32.81,24.95,2
26,45,552,1454.7,8,32.33,25.38,3
27,45,498,1482.0,8,32.93,26.38,3
28,45,556,1493.3,8,33.18,27.38,3
29,45,503,1519.5,8,33.77,28.38,3
30,45,559,1526.8,8,33.93,29.38,3
31,45,498,1561.1,8,34.69,30.38,3
32,45,542,1582.0,9,35.15,31.22,4
33,45,485,1612.3,9,35.83,32.22,4
34,45,537,1624.5,9,36.1,33.22,4
35,44,486,1649.4,10,37.49,34.18,4
36,43,539,1659.9,11,38.6,35.14,4
37,43,489,1684.3,11,39.17,36.14,4
38,43,544,1692.8,11,39.37,37.14,4
39,42,496,1715.9,12,40.85,38.1,4
40,41,545,1730.5,13,42.21,39.05,4
41,39,495,1757.4,15,45.06,39.95,4
42,39,543,1772.2,15,45.44,40.95,4
43,38,495,1797.6,16,47.31,41.89,4
44,36,554,1805.3,18,50.15,43.69,4
45,35,513,1825.5,19,52.16,44.66,4
46,33,570,1834.9,21,55.6,45.58,4
47,31,533,1852.9,23,59.77,47.13,4
48,31,586,1860.5,23,60.02,48.13,4
49,31,553,1875.7,24,60.51,47.52,5
50,31,600,1879.9,25,60.64,46.87,6
51,31,560,1901.4,25,61.34,47.87,6
52,31,594,1911.0,25,61.65,48.87,6
53,30,556,1931.2,26,64.37,49.73,6
54,28,599,1934.6,28,69.09,50.43,6
55,28,565,1952.0,28,69.71,51.43,6
56,28,590,1972.3,28,70.44,52.43,6
57,28,553,1992.7,28,71.17,53.43,6
58,28,587,2003.1,28,71.54,54.43,6
59,28,548,2025.5,28,72.34,55.43,6
60,28,587,2032.8,28,72.6,56.43,6
61,28,552,2051.2,28,73.26,57.43,6
62,27,591,2061.2,29,76.34,58.26,6
63,27,552,2084.2,29,77.19,59.26,6
64,27,588,2098.1,29,77.71,60.26,6
65,26,559,2111.7,30,81.22,61.08,6
66,26,590,2123.2,30,81.66,62.08,6
67,26,559,2138.8,30,82.26,63.08,6
68,26,594,2147.4,30,82.59,64.08,6
69,27,565,2160.9,30,80.03,62.67,7
70,27,593,2174.9,30,80.55,63.67,7
71,27,557,2194.9,30,81.29,64.67,7
72,27,582,2211.8,30,81.92,65.67,7
73,27,547,2230.8,30,82.62,66.67,7
74,27,578,2239.8,30,82.95,67.67,7
75,27,542,2259.7,30,83.69,68.67,7
76,27,570,2275.7,30,84.29,69.67,7
77,27,538,2291.7,30,84.88,70.67,7
78,26,574,2298.8,32,88.42,68.35,8
79,25,545,2312.4,33,92.5,71.72,8
80,24,580,2320.1,34,96.67,72.38,8
81,24,554,2331.9,34,97.16,73.38,8
82,24,583,2345.6,34,97.73,74.38,8
83,24,552,2362.4,34,98.43,75.38,8
84,23,589,2366.7,35,102.9,76.0,8
85,23,563,2379.1,35,103.44,77.0,8
86,23,594,2386.0,36,103.74,74.22,9
87,23,560,2406.3,36,104.62,75.22,9
88,23,589,2416.7,36,105.07,76.22,9
89,23,561,2431.0,36,105.7,77.22,9
90,22,586,2444.4,37,111.11,79.95,9
91,22,556,2461.3,37,111.88,80.95,9
92,22,591,2469.3,37,112.24,81.95,9
93,22,563,2484.2,37,112.92,82.95,9
94,22,591,2492.1,37,113.28,83.95,9
95,21,565,2505.7,38,119.32,84.43,9
96,20,599,2507.4,40,125.37,80.0,10
97,18,578,2517.7,42,139.87,79.11,10
98,18,604,2522.0,42,140.11,80.11,10
99,18,579,2536.3,42,140.91,81.11,10
100,18,602,2541.6,42,141.2,82.11,10
101,18,579,2553.9,42,141.89,83.11,10
102,18,599,2561.2,42,142.29,84.11,10
103,17,576,2574.1,43,151.42,84.0,10
104,17,601,2578.1,43,151.65,85.0,10
105,16,582,2587.6,44,161.72,84.75,10
106,16,611,2589.1,44,161.82,85.75,10
107,16,590,2600.6,44,162.53,86.75,10
108,16,611,2607.1,44,162.94,87.75,10
109,16,589,2619.6,44,163.72,88.75,10
110,16,605,2631.1,44,164.44,89.75,10
111,15,583,2644.1,45,176.28,89.33,10
112,15,611,2644.2,45,176.28,90.33,10
113,15,591,2655.3,45,177.02,91.33,10
114,15,618,2653.4,45,176.89,92.33,10
115,14,602,2661.1,46,190.08,95.29,10
116,14,617,2668.8,46,190.63,96.29,10
117,14,600,2677.5,46,191.25,97.29,10
118,14,621,2679.2,46,191.37,98.29,10
119,14,607,2684.9,46,191.78,99.29,10
120,14,620,2688.5,46,192.04,100.29,10
121,14,602,2698.2,46,192.73,101.29,10
122,14,619,2700.9,46,192.92,102.29,10
