step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,47,837,762.3,3,16.22,1.0,0
1,45,779,769.7,5,17.1,2.0,0
2,45,783,781.2,5,17.36,3.0,0
3,45,718,796.7,5,17.7,4.0,0
4,45,749,801.2,5,17.8,5.0,0
5,45,686,814.7,5,18.1,6.0,0
6,45,740,816.2,5,18.14,7.0,0
7,44,687,820.8,6,18.65,8.0,0
8,43,752,809.5,7,18.83,9.0,0
9,43,702,812.2,7,18.89,10.0,0
10,43,768,796.9,7,18.53,11.0,0
11,43,717,800.6,7,18.62,12.0,0
12,43,771,793.3,7,18.45,13.0,0
13,30,709,813.2,7,27.11,14.0,0
14,30,764,818.2,7,27.27,15.0,0
15,29,719,831.3,8,28.67,16.0,0
16,29,775,830.4,8,28.63,17.0,0
17,29,722,851.5,8,29.36,18.0,0
18,29,762,862.6,8,29.74,19.0,0
19,29,712,880.7,8,30.37,20.0,0
20,29,762,878.8,8,30.3,21.0,0
21,28,717,891.9,9,31.85,22.0,0
22,28,768,889.1,9,31.75,23.0,0
23,28,727,899.3,9,32.12,24.0,0
24,25,773,899.8,12,35.99,25.0,0
25,23,734,913.2,13,39.7,26.0,0
26,22,786,911.6,13,41.44,27.0,0
27,21,742,932.2,13,44.39,28.0,0
28,21,787,936.1,13,44.58,29.0,0
29,19,762,940.2,15,49.48,30.0,0
30,19,805,944.3,15,49.7,31.0,0
31,19,772,956.4,15,50.34,32.0,0
32,19,810,955.5,15,50.29,33.0,0
33,19,775,969.6,15,51.03,34.0,0
34,19,805,974.7,15,51.3,35.0,0
35,19,767,991.8,15,52.2,36.0,0
36,19,801,996.9,15,52.47,37.0,0
37,19,769,1008.0,15,53.05,38.0,0
38,19,800,1014.1,15,53.37,39.0,0
39,19,765,1028.2,15,54.12,40.0,0
40,18,800,1029.4,16,57.19,41.0,0
41,18,768,1041.6,16,57.87,42.0,0
42,18,805,1041.8,16,57.88,43.0,0
43,17,773,1055.1,17,62.07,44.0,0
44,17,811,1053.4,17,61.97,45.0,0
45,17,783,1062.7,17,62.51,46.0,0
46,17,811,1066.0,17,62.71,47.0,0
47,17,779,1079.3,17,63.49,48.0,0
48,17,794,1096.6,17,64.51,49.0,0
49,17,765,1106.9,17,65.11,50.0,0
50,16,799,1107.3,18,69.21,51.0,0
51,16,771,1117.7,18,69.86,52.0,0
52,16,805,1115.1,18,69.69,53.0,0
53,16,772,1130.5,18,70.66,54.0,0
54,16,805,1126.9,18,70.43,55.0,0
55,16,779,1135.3,18,70.96,56.0,0
56,16,801,1142.7,18,71.42,57.0,0
57,16,772,1154.1,18,72.13,58.0,0
58,16,800,1157.5,18,72.34,59.0,0
59,16,763,1176.9,18,73.56,60.0,0
60,16,804,1172.3,18,73.27,61.0,0
61,16,768,1190.7,18,74.42,62.0,0
62,16,806,1194.1,18,74.63,63.0,0
63,17,776,1206.5,18,70.97,60.24,1
64,17,810,1206.8,18,70.99,61.24,1
65,17,767,1231.1,18,72.42,62.24,1
66,16,800,1230.5,19,76.91,67.0,1
67,16,766,1246.9,19,77.93,68.0,1
68,16,803,1245.3,19,77.83,69.0,1
69,16,778,1252.7,19,78.29,70.0,1
70,16,806,1260.1,19,78.76,71.0,1
71,16,776,1272.5,19,79.53,72.0,1
72,15,808,1270.9,20,84.73,73.0,1
73,15,783,1279.4,20,85.29,74.0,1
74,15,812,1274.9,20,84.99,75.0,1
75,14,783,1287.4,21,91.96,76.0,1
76,14,819,1275.0,21,91.07,77.0,1
77,14,791,1287.6,21,91.97,78.0,1
78,13,814,1291.3,22,99.33,79.0,1
79,13,788,1303.0,22,100.23,80.0,1
80,13,819,1295.7,22,99.67,81.0,1
81,13,798,1302.4,22,100.19,82.0,1
82,13,823,1302.1,22,100.16,83.0,1
83,13,805,1305.8,22,100.45,84.0,1
84,13,827,1304.5,22,100.35,85.0,1
85,13,801,1316.2,22,101.25,86.0,1
86,13,825,1315.9,22,101.22,87.0,1
87,13,802,1324.6,22,101.89,88.0,1
88,13,828,1316.3,22,101.25,89.0,1
89,13,803,1327.0,22,102.08,90.0,1
90,13,826,1323.7,22,101.82,91.0,1
91,13,802,1333.4,22,102.57,92.0,1
92,13,825,1335.1,22,102.7,93.0,1
93,13,799,1346.8,22,103.6,94.0,1
94,12,824,1347.6,23,112.3,95.0,1
95,12,804,1354.4,23,112.87,96.0,1
96,12,831,1354.2,23,112.85,97.0,1
97,12,811,1361.0,23,113.42,98.0,1
98,12,831,1362.8,23,113.57,99.0,1
99,12,814,1366.6,23,113.88,100.0,1
100,11,835,1364.5,24,124.05,101.0,1
101,11,817,1370.4,24,124.58,102.0,1
102,11,830,1375.3,24,125.03,103.0,1
103,11,808,1385.2,24,125.93,104.0,1
104,11,828,1385.1,24,125.92,105.0,1
105,11,808,1393.0,24,126.64,106.0,1
106,11,827,1395.9,24,126.9,107.0,1
107,11,813,1397.8,24,127.07,108.0,1
108,10,833,1403.6,24,140.36,109.0,1
109,10,809,1416.6,24,141.66,110.0,1
110,10,832,1414.6,24,141.46,111.0,1
111,10,813,1422.6,24,142.26,112.0,1
112,10,829,1427.6,24,142.76,113.0,1
113,10,814,1431.6,24,143.16,114.0,1
114,10,835,1432.6,24,143.26,115.0,1
115,10,813,1443.6,24,144.36,116.0,1
116,10,829,1446.6,24,144.66,117.0,1
117,10,809,1455.6,24,145.56,118.0,1
118,10,835,1450.6,24,145.06,119.0,1
119,10,814,1460.6,24,146.06,120.0,1
120,8,840,1455.8,25,181.98,121.0,1
121,8,817,1470.0,25,183.75,122.0,1
122,8,835,1471.2,25,183.9,123.0,1
123,7,823,1475.5,26,210.79,124.0,1
124,7,835,1478.8,26,211.26,125.0,1
125,7,822,1484.1,26,212.02,126.0,1
126,7,839,1483.4,26,211.92,127.0,1
127,7,827,1487.7,26,212.53,128.0,1
128,7,844,1484.0,26,212.0,129.0,1
129,7,832,1488.3,26,212.62,130.0,1
130,6,842,1490.7,27,248.45,131.0,1
131,6,829,1497.1,27,249.52,132.0,1
132,6,846,1493.5,27,248.92,133.0,1
133,6,838,1494.9,27,249.15,134.0,1
134,6,850,1494.3,27,249.05,135.0,1
135,6,840,1497.7,27,249.62,136.0,1
136,6,848,1499.1,27,249.85,137.0,1
137,6,835,1505.5,27,250.92,138.0,1
138,6,844,1506.9,27,251.15,139.0,1
139,6,837,1507.3,27,251.22,140.0,1
140,6,851,1502.7,27,250.45,141.0,1
141,6,840,1507.1,27,251.19,142.0,1
142,6,852,1504.5,27,250.75,143.0,1
143,6,835,1514.9,27,252.49,144.0,1
144,6,845,1515.3,27,252.55,145.0,1
145,6,835,1518.7,27,253.12,146.0,1
146,6,846,1517.1,27,252.85,147.0,1
147,6,832,1524.5,27,254.09,148.0,1
148,6,842,1526.9,27,254.49,149.0,1
149,6,829,1533.3,27,255.55,150.0,1
150,6,842,1532.7,27,255.45,151.0,1
151,6,833,1535.1,27,255.85,152.0,1
152,6,845,1535.5,27,255.92,153.0,1
153,6,839,1534.9,27,255.82,154.0,1
154,6,851,1531.3,27,255.22,155.0,1
155,6,835,1540.7,27,256.79,156.0,1
156,6,848,1540.1,27,256.69,157.0,1
157,6,837,1544.5,27,257.42,158.0,1
158,6,840,1555.9,27,259.32,159.0,1
159,6,822,1567.3,27,261.22,160.0,1
160,6,833,1573.7,27,262.29,161.0,1
161,6,822,1578.1,27,263.02,162.0,1
162,6,837,1579.5,27,263.25,163.0,1
163,6,827,1582.9,27,263.82,164.0,1
164,6,840,1584.3,27,264.05,165.0,1
165,6,827,1590.7,27,265.12,166.0,1
166,6,841,1589.1,27,264.85,167.0,1
167,6,834,1589.5,27,264.92,168.0,1
168,6,844,1589.9,27,264.99,169.0,1
169,6,829,1598.3,27,266.39,170.0,1
170,6,839,1598.7,27,266.45,171.0,1
171,6,828,1603.1,27,267.19,172.0,1
172,6,840,1603.5,27,267.25,173.0,1
173,6,829,1607.9,27,267.99,174.0,1
174,6,842,1609.3,27,268.22,175.0,1
175,6,824,1620.7,27,270.12,176.0,1
176,6,842,1617.1,27,269.52,177.0,1
177,6,823,1629.5,27,271.59,178.0,1
178,6,838,1632.9,27,272.15,179.0,1
179,6,829,1635.3,27,272.55,180.0,1
180,6,849,1630.7,27,271.79,181.0,1
