step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,49,312,762.3,1,15.56,1.0,0
1,48,252,775.6,2,16.16,2.0,0
2,44,276,755.8,6,17.18,3.0,0
3,41,249,742.9,9,18.12,4.0,0
4,41,274,729.0,9,17.78,5.0,0
5,41,240,723.1,9,17.64,6.0,0
6,40,262,714.2,10,17.85,7.0,0
7,37,233,707.1,13,19.11,8.0,0
8,34,268,691.1,16,20.33,9.0,0
9,32,239,688.9,18,21.53,10.0,0
10,31,270,678.7,19,21.9,11.0,0
11,30,244,675.6,20,22.52,12.0,0
12,29,278,662.3,21,22.84,13.0,0
13,29,256,656.1,21,22.62,14.0,0
14,29,280,649.9,21,22.41,15.0,0
15,23,255,650.9,24,28.3,16.0,0
16,23,285,646.5,24,28.11,17.0,0
17,23,259,650.1,24,28.27,18.0,0
18,23,282,645.7,24,28.08,19.0,0
19,22,254,652.3,25,29.65,20.0,0
20,22,278,649.9,25,29.54,21.0,0
21,20,255,652.9,26,32.64,22.0,0
22,18,282,647.8,27,35.99,23.0,0
23,18,260,652.3,27,36.24,24.0,0
24,18,284,652.8,27,36.26,25.0,0
25,18,264,655.2,27,36.4,26.0,0
26,18,285,652.7,27,36.26,27.0,0
27,18,261,659.2,27,36.62,28.0,0
28,18,281,660.7,27,36.7,29.0,0
29,18,262,662.2,27,36.79,30.0,0
30,18,283,661.7,27,36.76,31.0,0
31,18,262,665.1,27,36.95,32.0,0
32,18,282,664.6,27,36.92,33.0,0
33,17,255,675.1,28,39.71,34.0,0
34,17,277,674.5,28,39.68,35.0,0
35,16,256,680.0,29,42.5,36.0,0
36,16,282,676.4,29,42.27,37.0,0
37,15,261,681.8,30,45.45,38.0,0
38,15,286,679.2,30,45.28,39.0,0
39,16,268,682.6,30,42.66,37.5,1
40,15,291,680.0,31,45.33,38.33,1
41,15,271,685.4,31,45.69,39.33,1
42,15,291,684.8,31,45.66,40.33,1
43,15,274,687.2,31,45.82,41.33,1
44,15,293,686.6,31,45.78,42.33,1
45,15,275,690.0,31,46.0,43.33,1
46,14,289,694.4,32,49.6,44.14,1
47,14,272,697.8,32,49.84,45.14,1
48,14,288,705.2,32,50.37,46.14,1
49,14,268,711.5,32,50.82,47.14,1
50,14,289,712.9,32,50.92,48.14,1
51,14,270,718.3,32,51.31,49.14,1
52,13,288,716.6,33,55.13,49.92,1
53,13,273,719.0,33,55.31,50.92,1
54,13,294,716.3,33,55.1,51.92,1
55,12,280,717.7,34,59.81,52.67,1
56,11,298,716.0,35,65.09,53.36,1
57,10,288,716.2,36,71.62,54.0,1
58,10,305,713.5,36,71.35,55.0,1
59,10,289,719.8,36,71.98,56.0,1
60,10,303,720.0,36,72.0,57.0,1
61,10,289,724.3,36,72.43,58.0,1
62,10,306,725.6,36,72.56,59.0,1
63,10,294,727.9,36,72.79,60.0,1
64,10,312,725.1,36,72.51,61.0,1
65,10,298,729.4,36,72.94,62.0,1
66,10,313,724.7,36,72.47,63.0,1
67,9,302,726.9,37,80.77,63.56,1
68,9,313,724.1,37,80.46,64.56,1
69,7,305,725.3,39,103.62,64.29,1
70,7,318,724.5,39,103.5,65.29,1
71,7,308,727.7,39,103.96,66.29,1
72,6,320,727.9,40,121.31,66.33,1
73,6,314,728.0,40,121.34,67.33,1
74,6,321,728.2,40,121.36,68.33,1
75,6,313,730.3,40,121.72,69.33,1
76,6,322,726.5,40,121.08,70.33,1
77,6,317,725.7,40,120.95,71.33,1
78,5,324,725.8,41,145.16,71.0,1
79,5,317,727.9,41,145.59,72.0,1
80,5,327,725.1,41,145.01,73.0,1
81,5,322,725.2,41,145.04,74.0,1
82,5,329,722.3,41,144.47,75.0,1
83,5,322,724.5,41,144.89,76.0,1
84,4,329,722.6,42,180.65,85.0,1
85,4,321,726.7,42,181.67,86.0,1
86,4,327,726.8,42,181.7,87.0,1
87,4,321,728.9,42,182.23,88.0,1
88,4,328,730.0,42,182.5,89.0,1
89,4,322,732.1,42,183.03,90.0,1
90,4,330,729.2,42,182.31,91.0,1
91,4,326,729.3,42,182.33,92.0,1
92,4,332,726.4,42,181.61,93.0,1
93,4,328,726.5,42,181.64,94.0,1
94,4,333,723.7,42,180.91,95.0,1
95,4,326,726.8,42,181.69,96.0,1
96,4,331,723.9,42,180.97,97.0,1
97,4,327,724.0,42,180.99,98.0,1
