step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,50,868,773.8,0,15.48,1.0,0
1,50,763,789.6,0,15.79,2.0,0
2,50,798,766.5,0,15.33,3.0,0
3,49,715,762.1,1,15.55,4.0,0
4,49,775,727.7,1,14.85,5.0,0
5,49,710,705.3,1,14.39,6.0,0
6,49,767,684.9,1,13.98,7.0,0
7,49,695,669.5,1,13.66,8.0,0
8,47,767,633.7,3,13.48,9.0,0
9,46,696,622.6,4,13.54,10.0,0
10,45,761,602.4,5,13.39,11.0,0
11,45,694,589.1,5,13.09,12.0,0
12,44,766,550.6,6,12.51,13.0,0
13,42,707,532.9,8,12.69,14.0,0
14,41,776,504.8,9,12.31,15.0,0
15,40,719,489.2,9,12.23,16.0,0
16,38,783,467.5,9,12.3,17.0,0
17,36,729,454.0,9,12.61,18.0,0
18,36,791,431.8,9,11.99,19.0,0
19,32,737,425.3,10,13.29,20.0,0
20,31,796,411.7,10,13.28,21.0,0
21,31,741,411.4,10,13.27,22.0,0
22,30,793,402.2,10,13.41,23.0,0
23,29,749,394.4,11,13.6,24.0,0
24,27,807,371.9,11,13.77,25.0,0
25,27,768,362.7,11,13.43,26.0,0
26,25,812,351.7,12,14.07,25.92,1
27,25,761,358.1,12,14.32,26.92,1
28,23,813,341.0,13,14.83,27.83,1
29,23,779,334.0,13,14.52,28.83,1
30,21,817,320.5,13,15.26,29.71,1
31,20,786,315.8,14,15.79,30.65,1
32,19,824,303.0,14,15.95,31.58,1
33,19,800,293.1,14,15.43,32.58,1
34,17,822,295.1,14,17.36,33.41,1
35,16,797,291.6,15,18.22,34.31,1
36,16,825,290.0,15,18.13,35.31,1
37,15,800,286.5,16,19.1,36.2,1
38,15,832,280.7,16,18.72,37.2,1
39,15,810,276.0,16,18.4,38.2,1
40,15,841,266.2,16,17.75,39.2,1
41,15,812,268.5,16,17.9,40.2,1
42,15,836,266.7,16,17.78,41.2,1
43,15,812,264.0,16,17.6,42.2,1
44,14,834,259.4,16,18.53,43.07,1
45,13,812,256.4,16,19.73,43.92,1
46,12,840,251.4,16,20.95,44.75,1
47,12,817,253.0,16,21.08,45.75,1
48,12,844,250.6,16,20.88,46.75,1
49,12,825,248.2,16,20.68,47.75,1
50,12,851,240.8,16,20.06,48.75,1
51,12,832,238.4,16,19.86,49.75,1
52,12,852,235.0,16,19.58,50.75,1
