step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,48,409,737.4,2,15.36,1.0,0
1,48,375,726.8,2,15.14,2.0,0
2,48,371,720.2,2,15.0,3.0,0
3,47,341,705.6,3,15.01,4.0,0
4,44,364,679.7,6,15.45,5.0,0
5,44,343,659.8,6,15.0,6.0,0
6,43,369,635.9,7,14.79,7.0,0
7,43,343,621.9,7,14.46,8.0,0
8,43,358,613.0,7,14.26,9.0,0
9,42,335,597.0,8,14.21,10.0,0
10,42,362,581.9,8,13.86,11.0,0
11,42,339,565.9,8,13.47,12.0,0
12,42,365,551.9,8,13.14,13.0,0
13,42,339,538.9,8,12.83,14.0,0
14,41,369,516.8,9,12.6,15.0,0
15,41,347,500.7,9,12.21,16.0,0
16,14,375,498.1,9,35.58,17.0,0
17,14,352,508.0,9,36.29,18.0,0
18,14,377,509.0,9,36.36,19.0,0
19,14,351,522.0,9,37.29,20.0,0
20,14,374,522.0,9,37.29,21.0,0
21,14,354,529.0,9,37.79,22.0,0
22,14,377,529.0,9,37.79,23.0,0
23,13,353,540.7,9,41.59,24.0,0
24,13,376,541.6,9,41.66,25.0,0
25,12,354,552.4,10,46.04,26.0,0
26,11,377,556.2,11,50.57,27.0,0
27,11,353,570.0,11,51.82,28.0,0
28,11,374,576.8,11,52.43,29.0,0
29,11,352,588.6,11,53.5,30.0,0
30,11,384,583.3,11,53.03,31.0,0
31,11,366,591.1,11,53.74,32.0,0
32,9,392,590.2,11,65.58,33.0,0
33,9,377,596.9,11,66.32,34.0,0
34,9,398,595.5,11,66.17,35.0,0
35,9,379,606.1,11,67.35,36.0,0
36,9,394,608.8,11,67.64,37.0,0
37,7,379,617.3,13,88.18,38.0,0
38,7,397,618.8,13,88.39,39.0,0
39,7,384,625.3,13,89.32,40.0,0
40,7,401,625.8,13,89.39,41.0,0
41,7,385,635.2,13,90.75,42.0,0
42,7,403,633.7,13,90.53,43.0,0
43,7,390,640.2,13,91.46,44.0,0
44,7,404,641.7,13,91.68,45.0,0
45,7,392,647.2,13,92.46,46.0,0
46,7,402,651.7,13,93.1,47.0,0
47,7,389,658.2,13,94.03,48.0,0
48,7,405,651.7,13,93.1,49.0,0
49,7,398,652.2,13,93.17,50.0,0
50,7,407,648.7,13,92.67,51.0,0
51,7,393,656.2,13,93.74,52.0,0
52,7,406,651.7,13,93.1,53.0,0
53,7,394,657.2,13,93.89,54.0,0
54,7,401,658.7,13,94.1,55.0,0
55,7,387,666.2,13,95.17,56.0,0
56,6,397,667.6,14,111.27,57.0,0
57,6,387,672.0,14,112.01,58.0,0
58,5,401,670.4,15,134.08,59.0,0
59,5,388,678.8,15,135.75,60.0,0
60,5,405,674.1,15,134.82,61.0,0
61,5,395,679.5,15,135.89,62.0,0
62,5,412,674.8,15,134.96,63.0,0
63,5,400,682.2,15,136.43,64.0,0
64,5,410,680.5,15,136.1,65.0,0
65,5,403,682.9,15,136.58,66.0,0
66,5,413,681.2,15,136.25,67.0,0
67,5,401,688.6,15,137.72,68.0,0
68,5,409,687.9,15,137.59,69.0,0
69,5,399,693.3,15,138.66,70.0,0
70,5,407,692.7,15,138.53,71.0,0
71,5,398,697.0,15,139.4,72.0,0
72,5,410,692.4,15,138.47,73.0,0
73,5,403,694.7,15,138.94,74.0,0
74,5,406,701.1,15,140.21,75.0,0
75,5,395,707.4,15,141.48,76.0,0
76,5,405,706.8,15,141.36,77.0,0
77,5,396,711.1,15,142.23,78.0,0
78,5,407,710.5,15,142.1,79.0,0
