step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,48,1334,776.6,2,16.18,1.0,0
1,48,1246,803.1,2,16.73,2.0,0
2,48,1265,806.7,2,16.81,3.0,0
3,47,1190,821.5,3,17.48,4.0,0
4,46,1238,820.6,4,17.84,5.0,0
5,43,1174,829.6,7,19.29,6.0,0
6,43,1234,818.6,7,19.04,7.0,0
7,42,1170,828.8,8,19.73,8.0,0
8,42,1231,817.0,8,19.45,9.0,0
9,41,1173,822.5,9,20.06,10.0,0
10,39,1240,806.6,11,20.68,11.0,0
11,38,1184,813.1,11,21.4,12.0,0
12,38,1250,800.4,11,21.06,13.0,0
13,38,1200,801.8,11,21.1,14.0,0
14,38,1255,788.1,11,20.74,15.0,0
15,38,1204,790.5,11,20.8,16.0,0
16,35,1252,785.9,13,22.45,17.0,0
17,35,1202,791.1,13,22.6,18.0,0
18,35,1245,792.3,13,22.64,19.0,0
19,35,1198,794.5,13,22.7,20.0,0
20,34,1253,781.5,13,22.99,21.0,0
21,34,1211,780.0,13,22.94,22.0,0
22,34,1261,767.8,14,22.58,22.32,1
23,34,1218,767.3,14,22.57,23.32,1
24,34,1264,754.7,14,22.2,24.32,1
25,34,1219,756.2,14,22.24,25.32,1
26,34,1261,752.7,14,22.14,26.32,1
27,34,1219,751.2,14,22.09,27.32,1
28,34,1254,751.6,14,22.11,28.32,1
29,34,1208,754.1,14,22.18,29.32,1
30,34,1243,753.6,14,22.16,30.32,1
31,33,1204,750.4,15,22.74,31.3,1
32,32,1255,739.4,16,23.11,32.28,1
33,32,1215,738.4,16,23.08,33.28,1
34,31,1256,735.3,16,23.72,34.26,1
35,30,1216,736.9,17,24.56,35.23,1
36,27,1258,736.4,19,27.27,36.15,1
37,27,1218,741.8,19,27.48,37.15,1
38,26,1257,745.6,20,28.68,38.12,1
39,24,1221,750.8,22,31.28,39.04,1
40,24,1260,756.1,22,31.5,40.04,1
41,24,1220,765.4,22,31.89,41.04,1
42,24,1263,761.7,22,31.74,42.04,1
43,24,1232,762.0,22,31.75,43.04,1
44,23,1273,755.5,23,32.85,44.0,1
45,23,1245,755.4,24,32.84,43.0,2
46,23,1288,746.9,25,32.47,41.96,3
