step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,50,2624,861.0,0,17.22,1.0,0
1,50,2466,964.0,0,19.28,2.0,0
2,49,2465,1043.1,1,21.29,3.0,0
3,49,2321,1133.2,1,23.13,4.0,0
4,49,2384,1223.3,1,24.97,5.0,0
5,48,2240,1314.5,2,27.39,6.0,0
6,47,2373,1380.7,3,29.38,7.0,0
7,47,2252,1450.0,3,30.85,8.0,0
8,47,2387,1504.3,3,32.01,9.0,0
9,45,2273,1568.8,5,34.86,10.0,0
10,45,2404,1626.3,5,36.14,11.0,0
11,45,2290,1690.8,5,37.57,12.0,0
12,44,2396,1763.4,6,40.08,13.0,0
13,45,2271,1840.0,6,40.89,13.69,1
14,44,2385,1894.6,7,43.06,15.0,1
15,43,2270,1962.3,8,45.64,16.0,1
16,43,2387,2027.0,8,47.14,17.0,1
17,43,2275,2091.7,8,48.64,18.0,1
18,42,2391,2147.5,9,51.13,19.0,1
19,42,2283,2209.3,9,52.6,20.0,1
20,41,2402,2274.2,10,55.47,21.0,1
21,41,2293,2338.1,10,57.03,22.0,1
22,39,2449,2369.2,12,60.75,23.0,1
23,38,2350,2426.4,13,63.85,24.0,1
24,37,2480,2459.7,14,66.48,25.0,1
25,37,2385,2514.0,14,67.95,26.0,1
26,37,2488,2555.3,14,69.06,27.0,1
27,37,2396,2606.6,14,70.45,28.0,1
28,37,2485,2655.9,14,71.78,29.0,1
29,35,2400,2702.4,16,77.21,30.0,1
30,36,2495,2741.9,16,76.16,30.14,2
31,36,2397,2800.3,16,77.79,31.14,2
32,34,2505,2822.9,18,83.03,32.09,2
33,33,2425,2866.6,19,86.87,33.06,2
34,33,2500,2903.3,19,87.98,34.06,2
35,33,2423,2944.0,19,89.21,35.06,2
36,33,2504,2972.7,19,90.08,36.06,2
37,33,2429,3011.4,19,91.25,37.06,2
38,34,2501,3040.1,19,89.42,36.94,3
39,34,2427,3076.7,20,90.49,36.76,4
40,33,2501,3107.4,21,94.16,38.88,4
41,30,2418,3156.3,24,105.21,40.97,4
42,29,2502,3186.4,25,109.88,41.93,4
43,28,2432,3225.6,26,115.2,42.89,4
44,28,2515,3262.8,26,116.53,43.89,4
45,28,2441,3306.0,26,118.07,44.89,4
46,26,2537,3325.4,28,127.9,45.81,4
47,26,2465,3368.8,28,129.57,46.81,4
48,26,2540,3397.2,28,130.66,47.81,4
49,25,2486,3423.7,29,136.95,48.76,4
50,23,2569,3445.4,31,149.8,51.0,4
51,23,2522,3467.1,31,150.74,52.0,4
52,23,2582,3494.8,31,151.95,53.0,4
53,23,2533,3518.5,31,152.98,54.0,4
54,23,2609,3521.2,31,153.1,55.0,4
55,23,2554,3550.9,31,154.39,56.0,4
56,22,2606,3560.6,32,161.85,57.0,4
57,19,2564,3581.7,35,188.51,58.0,4
58,19,2614,3594.8,35,189.2,59.0,4
59,19,2566,3621.9,35,190.63,60.0,4
60,19,2612,3643.0,35,191.74,61.0,4
61,18,2560,3675.2,36,204.18,62.0,4
62,18,2620,3681.4,36,204.52,63.0,4
63,17,2586,3696.7,37,217.45,64.0,4
64,17,2638,3706.0,37,218.0,65.0,4
65,17,2595,3730.3,37,219.43,66.0,4
66,17,2634,3748.6,37,220.51,67.0,4
67,17,2595,3768.9,37,221.7,68.0,4
68,17,2643,3770.2,37,221.78,69.0,4
69,17,2603,3791.5,37,223.03,70.0,4
70,16,2628,3808.9,38,238.06,71.0,4
71,16,2585,3834.3,38,239.64,72.0,4
72,17,2627,3841.7,38,225.98,68.71,5
73,16,2594,3857.1,39,241.07,74.0,5
74,16,2636,3864.5,39,241.53,75.0,5
75,16,2603,3879.9,39,242.5,76.0,5
76,16,2641,3889.3,39,243.08,77.0,5
