step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,48,2490,763.2,2,15.9,1.0,0
1,48,2426,774.4,2,16.13,2.0,0
2,48,2426,787.6,2,16.41,3.0,0
3,48,2367,793.8,2,16.54,4.0,0
4,48,2405,797.0,2,16.6,5.0,0
5,48,2346,803.2,2,16.73,6.0,0
6,48,2401,806.4,2,16.8,7.0,0
7,48,2341,813.6,2,16.95,8.0,0
8,48,2394,818.8,2,17.06,9.0,0
9,48,2341,819.0,2,17.06,10.0,0
10,48,2393,822.2,2,17.13,11.0,0
11,48,2324,838.4,2,17.47,12.0,0
12,48,2376,844.6,2,17.6,13.0,0
13,24,2318,860.1,3,35.84,14.0,0
14,24,2379,883.7,3,36.82,15.0,0
15,24,2323,913.3,3,38.05,16.0,0
16,24,2394,916.9,3,38.2,17.0,0
17,24,2353,931.5,3,38.81,18.0,0
18,24,2412,943.1,3,39.3,19.0,0
19,23,2368,961.8,4,41.82,20.0,0
20,23,2419,976.5,4,42.46,21.0,0
21,23,2366,1004.2,4,43.66,22.0,0
22,23,2416,1013.9,4,44.08,23.0,0
23,23,2366,1038.6,4,45.16,24.0,0
24,22,2411,1049.4,5,47.7,25.0,0
25,21,2364,1072.2,6,51.06,26.0,0
26,20,2403,1094.2,7,54.71,27.0,0
27,19,2367,1109.0,7,58.37,28.0,0
28,19,2416,1117.1,7,58.8,29.0,0
29,19,2369,1143.2,7,60.17,30.0,0
30,19,2409,1162.3,7,61.17,31.0,0
31,19,2360,1190.4,7,62.65,32.0,0
32,19,2408,1208.5,7,63.61,33.0,0
33,19,2362,1233.6,7,64.93,34.0,0
34,19,2410,1249.7,7,65.77,35.0,0
35,19,2366,1272.8,7,66.99,36.0,0
36,19,2420,1275.9,7,67.15,37.0,0
37,19,2375,1300.0,7,68.42,38.0,0
38,19,2418,1314.1,7,69.16,39.0,0
39,19,2376,1335.2,7,70.27,40.0,0
40,19,2420,1344.3,7,70.75,41.0,0
41,18,2379,1365.5,8,75.86,42.0,0
42,18,2423,1375.7,8,76.43,43.0,0
43,18,2389,1389.9,8,77.22,44.0,0
44,17,2430,1400.2,9,82.37,45.0,0
45,16,2390,1422.6,10,88.91,46.0,0
46,16,2437,1426.0,10,89.13,47.0,0
47,16,2392,1453.4,10,90.84,48.0,0
48,16,2437,1461.8,10,91.36,49.0,0
49,16,2399,1482.2,10,92.64,50.0,0
50,16,2441,1489.6,10,93.1,51.0,0
51,16,2408,1505.0,10,94.06,52.0,0
52,16,2446,1507.4,10,94.21,53.0,0
53,16,2414,1521.8,10,95.11,54.0,0
54,15,2450,1522.3,11,101.49,55.0,0
55,15,2420,1535.8,11,102.39,56.0,0
56,15,2456,1536.3,11,102.42,57.0,0
57,15,2422,1553.8,11,103.59,58.0,0
58,15,2456,1554.3,11,103.62,59.0,0
59,15,2426,1567.8,11,104.52,60.0,0
60,15,2462,1566.3,11,104.42,61.0,0
61,15,2435,1576.8,11,105.12,62.0,0
62,15,2452,1588.3,11,105.89,63.0,0
63,15,2415,1608.8,11,107.25,64.0,0
64,15,2452,1610.3,11,107.35,65.0,0
65,15,2429,1616.8,11,107.79,66.0,0
66,15,2455,1633.3,11,108.89,67.0,0
67,15,2429,1642.8,11,109.52,68.0,0
68,16,2467,1640.3,11,102.52,64.69,1
69,16,2443,1646.7,11,102.92,65.69,1
