step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,48,170,726.2,2,15.13,1.0,0
1,47,140,703.4,3,14.97,2.0,0
2,47,142,675.7,3,14.38,3.0,0
3,47,113,653.0,3,13.89,4.0,0
4,47,132,618.3,3,13.16,5.0,0
5,47,111,587.6,3,12.5,6.0,0
6,47,136,548.9,3,11.68,7.0,0
7,46,118,516.3,4,11.22,8.0,0
8,45,147,474.8,5,10.55,9.0,0
9,44,132,441.4,6,10.03,10.0,0
10,44,153,403.0,6,9.16,11.0,0
11,44,137,370.6,6,8.42,12.0,0
12,44,154,332.2,6,7.55,13.0,0
13,11,138,313.7,7,28.52,14.0,0
14,11,157,307.6,7,27.96,15.0,0
15,11,142,310.5,7,28.23,16.0,0
16,11,160,302.4,7,27.49,17.0,0
17,11,147,303.3,7,27.57,18.0,0
18,11,162,296.2,7,26.93,19.0,0
19,11,150,296.1,7,26.92,20.0,0
20,11,163,288.0,7,26.18,21.0,0
21,11,152,286.9,7,26.08,22.0,0
22,11,160,286.8,7,26.07,23.0,0
23,11,140,294.7,7,26.79,24.0,0
24,11,153,289.6,7,26.33,25.0,0
25,10,139,292.3,7,29.23,26.0,0
26,10,157,285.3,7,28.53,27.0,0
27,9,146,286.1,7,31.79,28.0,0
28,9,160,281.2,7,31.24,29.0,0
29,9,143,288.3,7,32.03,30.0,0
30,6,154,293.7,7,48.95,31.0,0
31,6,143,298.1,7,49.68,32.0,0
32,6,160,297.5,7,49.58,33.0,0
33,6,150,300.9,7,50.15,34.0,0
34,5,164,301.4,8,60.28,35.0,0
35,5,157,302.9,8,60.58,36.0,0
36,5,170,300.4,8,60.08,37.0,0
37,5,161,303.9,8,60.78,38.0,0
38,5,175,298.4,8,59.68,39.0,0
39,5,170,297.9,8,59.58,40.0,0
40,5,172,300.4,8,60.08,41.0,0
41,5,157,309.9,8,61.98,42.0,0
42,5,163,312.4,8,62.48,43.0,0
43,5,152,317.9,8,63.58,44.0,0
44,5,166,315.4,8,63.08,45.0,0
45,5,158,317.9,8,63.58,46.0,0
46,5,168,315.4,8,63.08,47.0,0
47,5,160,317.9,8,63.58,48.0,0
48,5,168,316.4,8,63.28,49.0,0
49,5,159,319.9,8,63.98,50.0,0
50,5,170,315.4,8,63.08,51.0,0
51,5,160,319.9,8,63.98,52.0,0
52,5,169,317.4,8,63.48,53.0,0
53,5,160,320.9,8,64.18,54.0,0
54,5,169,321.4,8,64.28,55.0,0
55,5,164,320.9,8,64.18,56.0,0
56,5,174,318.4,8,63.68,57.0,0
57,5,165,321.9,8,64.38,58.0,0
58,5,176,316.4,8,63.28,59.0,0
59,5,168,318.9,8,63.78,60.0,0
60,5,175,315.4,8,63.08,61.0,0
61,5,161,323.9,8,64.78,62.0,0
62,5,169,323.4,8,64.68,63.0,0
63,5,160,326.9,8,65.38,64.0,0
64,5,171,324.4,8,64.88,65.0,0
65,5,162,327.9,8,65.58,66.0,0
66,5,166,333.4,8,66.68,67.0,0
67,5,153,340.9,8,68.18,68.0,0
68,5,166,338.4,8,67.68,69.0,0
69,5,156,342.9,8,68.58,70.0,0
70,5,167,343.4,8,68.68,71.0,0
71,5,156,348.9,8,69.78,72.0,0
72,4,167,347.5,9,86.88,73.0,0
73,4,161,349.1,9,87.28,74.0,0
74,4,174,344.7,9,86.18,75.0,0
75,4,166,348.3,9,87.08,76.0,0
76,4,175,346.9,9,86.73,77.0,0
77,4,171,346.5,9,86.63,78.0,0
78,4,176,345.1,9,86.28,79.0,0
79,4,170,346.7,9,86.68,80.0,0
80,4,174,348.3,9,87.08,81.0,0
81,5,168,349.9,9,69.98,65.6,1
82,4,178,345.5,10,86.38,83.0,1
83,4,174,345.1,10,86.28,84.0,1
84,4,179,343.7,10,85.93,85.0,1
85,4,171,347.3,10,86.83,86.0,1
86,4,178,342.9,10,85.73,87.0,1
87,4,171,345.5,10,86.38,88.0,1
88,4,174,346.1,10,86.53,89.0,1
89,4,168,347.7,10,86.93,90.0,1
90,4,176,343.3,10,85.83,91.0,1
91,4,168,346.9,10,86.73,92.0,1
92,4,171,348.5,10,87.13,93.0,1
93,4,166,349.1,10,87.28,94.0,1
94,4,175,344.7,10,86.18,95.0,1
95,4,169,346.3,10,86.58,96.0,1
96,4,174,345.9,10,86.48,97.0,1
97,3,169,347.6,11,115.87,98.0,1
98,3,175,347.3,11,115.77,99.0,1
99,3,172,347.0,11,115.67,100.0,1
100,3,179,343.7,11,114.57,101.0,1
101,3,174,345.4,11,115.13,102.0,1
102,3,179,342.1,11,114.03,103.0,1
103,3,171,346.8,11,115.6,104.0,1
104,3,173,349.5,11,116.5,105.0,1
105,3,167,352.2,11,117.4,106.0,1
106,3,173,352.9,11,117.63,107.0,1
107,3,168,354.6,11,118.2,108.0,1
108,3,177,351.3,11,117.1,109.0,1
109,3,174,351.0,11,117.0,110.0,1
110,3,177,352.7,11,117.57,111.0,1
111,3,171,355.4,11,118.47,112.0,1
112,3,178,352.1,11,117.37,113.0,1
113,3,173,353.8,11,117.93,114.0,1
114,3,178,353.5,11,117.83,115.0,1
115,3,173,355.2,11,118.4,116.0,1
116,3,175,357.9,11,119.3,117.0,1
117,3,172,357.6,11,119.2,118.0,1
118,3,175,359.3,11,119.77,119.0,1
119,3,172,359.0,11,119.67,120.0,1
120,3,175,360.7,11,120.24,121.0,1
121,3,170,362.4,11,120.8,122.0,1
122,3,175,362.1,11,120.7,123.0,1
123,3,166,367.8,11,122.6,124.0,1
124,3,171,369.5,11,123.17,125.0,1
125,3,168,369.2,11,123.07,126.0,1
126,3,177,365.9,11,121.97,127.0,1
127,3,172,367.6,11,122.54,128.0,1
128,3,180,364.3,11,121.44,129.0,1
129,3,174,367.0,11,122.34,130.0,1
130,3,179,363.7,11,121.24,131.0,1
131,3,175,364.4,11,121.47,132.0,1
132,3,174,370.1,11,123.37,133.0,1
133,3,169,371.8,11,123.94,134.0,1
134,3,175,371.5,11,123.84,135.0,1
135,3,170,373.2,11,124.4,136.0,1
136,3,176,372.9,11,124.3,137.0,1
137,3,172,373.6,11,124.54,138.0,1
138,3,178,372.3,11,124.1,139.0,1
139,3,173,374.0,11,124.67,140.0,1
140,3,181,370.7,11,123.57,141.0,1
141,3,174,374.4,11,124.8,142.0,1
142,3,180,371.1,11,123.7,143.0,1
143,3,173,374.8,11,124.94,144.0,1
144,3,179,371.5,11,123.84,145.0,1
145,3,174,373.2,11,124.4,146.0,1
146,3,179,371.9,11,123.97,147.0,1
147,3,174,373.6,11,124.54,148.0,1
148,3,180,370.3,11,123.44,149.0,1
149,3,177,370.0,11,123.34,150.0,1
150,3,181,369.7,11,123.24,151.0,1
151,3,174,373.4,11,124.47,152.0,1
152,3,175,375.1,11,125.04,153.0,1
153,3,172,374.8,11,124.94,154.0,1
154,3,175,374.5,11,124.84,155.0,1
155,3,170,376.2,11,125.4,156.0,1
156,3,175,374.9,11,124.97,157.0,1
157,3,171,375.6,11,125.2,158.0,1
158,3,175,375.3,11,125.1,159.0,1
159,3,168,379.0,11,126.34,160.0,1
160,3,177,375.7,11,125.24,161.0,1
161,3,172,377.4,11,125.8,162.0,1
162,3,179,376.1,11,125.37,163.0,1
163,3,176,375.8,11,125.27,164.0,1
164,3,182,372.5,11,124.17,165.0,1
165,3,179,372.2,11,124.07,166.0,1
166,3,184,368.9,11,122.97,167.0,1
167,3,179,370.6,11,123.54,168.0,1
168,3,183,367.3,11,122.44,169.0,1
169,3,178,369.0,11,123.0,170.0,1
170,3,183,365.7,11,121.9,171.0,1
171,3,179,366.4,11,122.14,172.0,1
172,3,183,363.1,11,121.04,173.0,1
173,3,176,366.8,11,122.27,174.0,1
174,3,178,368.5,11,122.84,175.0,1
175,3,173,370.2,11,123.4,176.0,1
176,3,178,368.9,11,122.97,177.0,1
177,3,175,368.6,11,122.87,178.0,1
178,3,181,365.3,11,121.77,179.0,1
179,3,178,365.0,11,121.67,180.0,1
180,3,181,363.7,11,121.24,181.0,1
181,3,176,365.4,11,121.8,182.0,1
182,3,176,369.1,11,123.04,183.0,1
183,3,169,372.8,11,124.27,184.0,1
184,3,175,371.5,11,123.84,185.0,1
185,3,171,372.2,11,124.07,186.0,1
186,3,180,368.9,11,122.97,187.0,1
187,3,177,368.6,11,122.87,188.0,1
188,3,183,365.3,11,121.77,189.0,1
189,3,176,369.0,11,123.0,190.0,1
190,3,182,365.7,11,121.9,191.0,1
191,3,173,371.4,11,123.8,192.0,1
192,3,173,376.1,11,125.37,193.0,1
193,3,166,379.8,11,126.6,194.0,1
194,3,173,378.5,11,126.17,195.0,1
195,3,169,379.2,11,126.4,196.0,1
196,3,176,378.9,11,126.3,197.0,1
197,3,171,380.6,11,126.87,198.0,1
198,3,180,377.3,11,125.77,199.0,1
199,3,177,377.0,11,125.67,200.0,1
