step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,48,418,694.4,2,14.47,1.0,0
1,48,381,645.8,2,13.45,2.0,0
2,48,378,605.2,2,12.61,3.0,0
3,48,328,569.6,2,11.87,4.0,0
4,46,347,528.5,4,11.49,5.0,0
5,45,307,488.3,5,10.85,6.0,0
6,45,344,435.0,5,9.67,7.0,0
7,45,309,389.7,5,8.66,8.0,0
8,34,348,338.0,5,9.94,9.0,0
9,33,324,302.2,5,9.16,10.0,0
10,31,356,271.6,5,8.76,11.0,0
11,28,328,246.5,5,8.81,12.0,0
12,23,362,216.3,6,9.4,13.0,0
13,22,341,198.0,7,9.0,14.0,0
14,17,372,182.0,8,10.71,15.0,0
15,17,352,171.7,8,10.1,16.0,0
16,16,383,151.9,10,9.49,15.94,1
17,14,371,138.3,11,9.88,16.79,1
18,13,393,123.2,11,9.48,17.69,1
19,11,384,112.5,12,10.22,18.45,1
20,10,400,99.3,12,9.93,19.3,1
21,9,387,94.7,12,10.52,20.11,1
22,9,402,84.6,12,9.4,21.11,1
23,9,391,79.6,12,8.84,22.11,1
24,9,399,77.5,12,8.61,23.11,1
25,9,384,76.5,12,8.5,24.11,1
26,8,402,66.1,12,8.27,24.88,1
27,8,392,61.9,12,7.73,25.88,1
28,8,405,54.6,12,6.82,26.88,1
29,8,395,50.3,12,6.29,27.88,1
30,8,406,42.0,12,5.26,28.88,1
31,8,400,33.8,12,4.22,29.88,1
32,6,408,30.7,12,5.11,30.17,1
33,5,398,30.6,12,6.11,30.6,1
34,4,410,29.1,12,7.27,30.75,1
35,4,403,28.9,12,7.23,31.75,1
36,3,415,26.6,13,8.86,31.33,1
37,3,412,24.2,13,8.08,32.33,1
38,3,423,18.9,13,6.29,33.33,1
39,3,418,18.5,13,6.18,34.33,1
40,2,424,19.4,13,9.72,32.5,1
41,2,422,17.9,13,8.94,33.5,1
42,2,430,14.3,13,7.15,34.5,1
43,2,427,13.7,13,6.87,35.5,1
44,2,431,11.2,13,5.58,36.5,1
45,1,429,9.9,13,9.85,29.0,1
46,1,434,8.1,13,8.07,30.0,1
47,1,433,7.3,13,7.29,31.0,1
48,1,434,5.5,13,5.5,32.0,1
49,1,433,4.7,13,4.72,33.0,1
50,1,434,2.9,13,2.94,34.0,1
51,1,433,2.2,13,2.15,35.0,1
52,1,434,0.4,13,0.37,36.0,1
53,0,433,0,13,0,0,1
