step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,50,850,751.3,0,15.03,1.0,0
1,49,794,758.7,1,15.48,2.0,0
2,49,809,758.0,1,15.47,3.0,0
3,48,766,753.3,2,15.69,4.0,0
4,48,798,742.6,2,15.47,5.0,0
5,47,750,744.9,3,15.85,6.0,0
6,47,787,745.1,3,15.85,7.0,0
7,47,745,741.4,3,15.77,8.0,0
8,47,796,728.6,3,15.5,9.0,0
9,46,755,724.9,4,15.76,10.0,0
10,45,804,708.1,5,15.74,11.0,0
11,44,765,704.3,6,16.01,12.0,0
12,44,801,697.4,6,15.85,13.0,0
13,43,762,694.6,7,16.15,14.0,0
14,42,797,694.7,8,16.54,15.0,0
15,36,762,693.1,10,19.25,16.0,0
16,37,805,690.0,10,18.65,16.54,1
17,35,770,690.1,11,19.72,18.0,1
18,34,808,688.6,11,20.25,19.0,1
19,32,779,686.4,13,21.45,20.0,1
20,30,815,679.2,15,22.64,21.0,1
21,30,786,679.0,15,22.63,22.0,1
22,30,817,675.9,15,22.53,23.0,1
23,30,790,673.7,15,22.46,24.0,1
24,28,821,666.1,15,23.79,25.0,1
25,27,792,668.8,16,24.77,26.0,1
26,27,823,660.6,16,24.47,27.0,1
27,26,800,658.3,17,25.32,28.0,1
28,26,831,650.0,17,25.0,29.0,1
29,26,804,651.7,17,25.06,30.0,1
30,23,832,644.5,19,28.02,31.0,1
31,23,806,648.1,19,28.18,32.0,1
32,22,828,646.8,19,29.4,33.0,1
33,21,804,649.5,19,30.93,34.0,1
34,21,831,648.1,19,30.86,35.0,1
35,20,809,650.6,20,32.53,36.0,1
36,20,830,649.2,20,32.46,37.0,1
37,20,810,649.7,20,32.48,38.0,1
38,19,834,640.2,21,33.7,39.0,1
39,19,814,641.7,21,33.78,40.0,1
40,20,831,643.3,21,32.16,38.95,2
41,20,810,644.8,21,32.24,39.95,2
42,21,837,638.3,21,30.4,39.0,3
43,20,814,640.9,22,32.04,39.8,3
44,20,831,639.4,22,31.97,40.8,3
45,20,812,639.0,22,31.95,41.8,3
46,19,838,629.2,22,33.12,42.58,3
47,18,823,626.5,22,34.8,43.33,3
48,17,837,625.6,22,36.8,44.06,3
49,17,819,627.1,22,36.89,45.06,3
50,17,839,622.5,22,36.62,46.06,3
51,17,817,628.0,22,36.94,47.06,3
52,17,834,626.5,22,36.85,48.06,3
53,17,815,628.9,22,36.99,49.06,3
54,17,834,622.4,22,36.61,50.06,3
55,17,816,623.8,22,36.7,51.06,3
56,17,834,623.3,22,36.66,52.06,3
57,16,820,621.7,23,38.86,52.75,3
58,16,841,616.1,23,38.51,53.75,3
59,15,827,615.4,23,41.02,54.4,3
60,14,845,611.7,24,43.7,55.0,3
61,14,832,611.1,24,43.65,56.0,3
62,13,843,609.8,24,46.91,56.54,3
63,12,832,608.7,24,50.72,57.0,3
64,12,841,609.0,24,50.75,58.0,3
65,12,827,611.3,24,50.94,59.0,3
66,12,841,608.7,24,50.72,60.0,3
67,12,827,611.0,24,50.91,61.0,3
68,11,846,605.5,24,55.05,65.09,3
69,11,827,613.8,24,55.8,66.09,3
70,11,838,615.1,24,55.92,67.09,3
71,10,826,616.4,25,61.64,67.7,3
72,9,841,615.7,26,68.41,68.22,3
73,9,822,625.9,26,69.55,69.22,3
74,9,836,629.2,26,69.91,70.22,3
75,9,819,637.4,26,70.82,71.22,3
76,9,836,636.6,26,70.74,72.22,3
