step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,50,1689,793.0,0,15.86,1.0,0
1,49,1578,841.3,1,17.17,2.0,0
2,49,1589,862.6,1,17.6,3.0,0
3,49,1505,883.8,1,18.04,4.0,0
4,48,1549,897.4,2,18.7,5.0,0
5,46,1481,906.5,4,19.71,6.0,0
6,46,1546,911.6,4,19.82,7.0,0
7,46,1482,916.7,4,19.93,8.0,0
8,45,1559,911.1,5,20.25,9.0,0
9,44,1495,918.8,6,20.88,10.0,0
10,44,1566,909.5,6,20.67,11.0,0
11,41,1520,901.2,7,21.98,12.0,0
12,41,1583,893.7,7,21.8,13.0,0
13,41,1526,898.2,7,21.91,14.0,0
14,40,1581,892.0,8,22.3,15.0,0
15,40,1526,895.8,8,22.4,16.0,0
16,40,1587,881.6,8,22.04,17.0,0
17,40,1540,877.4,8,21.94,18.0,0
18,38,1597,860.8,9,22.65,19.0,0
19,36,1553,858.1,10,23.83,20.0,0
20,36,1598,857.0,10,23.8,21.0,0
21,36,1547,861.9,10,23.94,22.0,0
22,35,1601,855.3,10,24.44,23.0,0
23,33,1555,858.5,11,26.01,24.0,0
24,32,1609,851.8,13,26.62,24.22,1
25,32,1562,857.8,13,26.81,25.22,1
26,32,1612,854.8,13,26.71,26.22,1
27,32,1574,853.2,14,26.66,26.34,2
28,32,1624,840.2,14,26.26,27.34,2
29,31,1570,854.2,14,27.55,28.29,2
30,31,1609,850.5,14,27.44,29.29,2
31,31,1562,857.8,14,27.67,30.29,2
32,31,1602,853.1,14,27.52,31.29,2
33,31,1557,858.4,14,27.69,32.29,2
34,31,1605,853.8,14,27.54,33.29,2
35,31,1555,864.1,14,27.87,34.29,2
36,31,1597,867.4,14,27.98,35.29,2
37,30,1546,880.0,15,29.33,36.23,2
38,31,1603,868.6,15,28.02,36.03,3
39,31,1563,868.9,15,28.03,37.03,3
40,30,1608,867.5,16,28.92,37.93,3
41,30,1566,871.1,16,29.04,38.93,3
42,28,1611,867.3,18,30.97,39.71,3
43,27,1572,871.7,19,32.29,40.59,3
44,27,1615,871.2,19,32.26,41.59,3
45,26,1582,870.9,20,33.5,42.46,3
46,25,1623,866.8,20,34.67,43.32,3
47,25,1585,872.8,20,34.91,44.32,3
48,26,1628,868.8,20,33.41,43.58,4
49,26,1595,868.5,20,33.4,44.58,4
50,25,1629,864.5,21,34.58,45.36,4
51,24,1593,869.7,22,36.24,46.12,4
52,24,1629,866.0,22,36.08,47.12,4
53,24,1590,874.3,22,36.43,48.12,4
54,24,1625,872.6,22,36.36,49.12,4
55,24,1584,882.9,22,36.79,50.12,4
56,23,1620,883.4,23,38.41,50.87,4
57,21,1595,881.5,25,41.98,51.29,4
58,21,1640,875.7,25,41.7,52.29,4
59,20,1614,876.1,26,43.8,52.95,4
60,22,1658,868.5,26,39.48,49.05,6
61,22,1625,873.3,26,39.7,50.05,6
62,21,1662,862.4,27,41.07,50.48,6
63,21,1631,866.5,27,41.26,51.48,6
64,20,1657,863.9,27,43.19,51.85,6
65,20,1627,868.3,27,43.41,52.85,6
66,19,1652,864.9,28,45.52,53.16,6
67,19,1627,865.6,28,45.56,54.16,6
68,19,1659,859.3,28,45.23,55.16,6
69,19,1631,863.0,28,45.42,56.16,6
70,19,1662,854.7,28,44.98,57.16,6
71,19,1636,856.3,28,45.07,58.16,6
72,19,1670,847.3,29,44.59,58.53,7
73,19,1646,847.0,29,44.58,59.53,7
74,19,1670,846.7,29,44.56,60.53,7
75,19,1640,852.3,29,44.86,61.53,7
76,19,1672,847.0,29,44.58,62.53,7
77,18,1649,847.0,30,47.05,66.11,7
78,18,1674,844.9,30,46.94,67.11,7
79,17,1642,855.2,31,50.3,67.41,7
80,17,1664,857.4,31,50.44,68.41,7
81,16,1639,861.9,32,53.87,68.62,7
82,16,1666,858.5,32,53.65,69.62,7
83,17,1640,864.0,32,50.82,66.47,8
84,17,1667,859.2,32,50.54,67.47,8
85,17,1634,870.5,32,51.2,68.47,8
86,17,1657,872.7,32,51.33,69.47,8
87,16,1633,876.2,33,54.76,69.38,8
88,16,1655,880.7,33,55.05,70.38,8
89,16,1628,887.2,33,55.45,71.38,8
90,16,1661,880.8,33,55.05,72.38,8
91,16,1640,881.3,33,55.08,73.38,8
92,16,1669,877.8,33,54.86,74.38,8
93,16,1646,880.3,33,55.02,75.38,8
94,16,1668,878.8,33,54.93,76.38,8
95,16,1646,880.4,33,55.02,77.38,8
96,16,1672,873.9,33,54.62,78.38,8
97,16,1646,879.4,33,54.96,79.38,8
98,16,1670,874.9,33,54.68,80.38,8
99,16,1651,873.4,33,54.59,81.38,8
100,16,1673,869.0,33,54.31,82.38,8
101,16,1655,866.5,33,54.16,83.38,8
102,16,1677,861.0,33,53.81,84.38,8
103,16,1649,868.5,33,54.28,85.38,8
104,16,1675,861.0,33,53.82,86.38,8
105,16,1648,867.6,33,54.22,87.38,8
106,16,1672,866.1,33,54.13,88.38,8
107,17,1647,870.6,33,51.21,84.12,9
108,16,1677,865.1,34,54.07,90.38,9
109,15,1659,863.9,35,57.59,90.13,9
110,15,1682,864.7,35,57.65,91.13,9
111,15,1656,871.5,35,58.1,92.13,9
112,15,1678,869.3,35,57.95,93.13,9
113,15,1657,871.1,35,58.07,94.13,9
114,14,1683,865.2,36,61.8,93.71,9
115,14,1665,865.3,36,61.81,94.71,9
116,13,1693,858.6,37,66.05,97.08,9
117,13,1675,860.0,37,66.15,98.08,9
118,13,1696,857.4,37,65.95,99.08,9
119,13,1676,860.7,37,66.21,100.08,9
120,13,1700,857.1,37,65.93,101.08,9
121,12,1686,855.7,38,71.31,100.42,9
122,12,1704,853.4,38,71.11,101.42,9
123,12,1686,856.0,38,71.33,102.42,9
124,12,1700,857.6,38,71.47,103.42,9
125,12,1685,857.3,38,71.44,104.42,9
126,11,1708,852.2,39,77.47,105.73,9
127,11,1694,852.1,39,77.46,106.73,9
128,10,1713,849.3,40,84.93,114.0,9
129,10,1701,848.5,40,84.85,115.0,9
130,10,1720,842.7,40,84.27,116.0,9
131,9,1701,848.9,40,94.32,115.33,9
132,9,1717,848.4,40,94.27,116.33,9
133,9,1706,847.9,40,94.21,117.33,9
134,9,1722,847.4,40,94.15,118.33,9
135,9,1709,848.8,40,94.32,119.33,9
136,9,1727,843.3,40,93.7,120.33,9
137,8,1717,843.1,41,105.38,119.25,9
138,8,1733,837.8,41,104.73,120.25,9
139,8,1723,837.6,41,104.7,121.25,9
140,8,1732,834.4,41,104.29,122.25,9
141,8,1721,835.1,41,104.39,123.25,9
