step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,49,986,859.9,1,17.55,1.0,0
1,49,852,964.8,1,19.69,2.0,0
2,49,889,1005.7,1,20.52,3.0,0
3,49,811,1054.6,1,21.52,4.0,0
4,49,876,1086.5,1,22.17,5.0,0
5,49,804,1129.4,1,23.05,6.0,0
6,49,879,1147.3,1,23.41,7.0,0
7,49,804,1193.2,1,24.35,8.0,0
8,50,878,1218.1,1,24.36,8.82,1
9,50,811,1255.5,1,25.11,9.82,1
10,50,877,1286.8,1,25.74,10.82,1
11,50,802,1332.1,1,26.64,11.82,1
12,50,882,1347.4,1,26.95,12.82,1
13,50,819,1380.7,1,27.61,13.82,1
14,50,880,1408.0,1,28.16,14.82,1
15,51,813,1445.3,1,28.34,15.51,2
16,51,873,1472.0,1,28.86,16.51,2
17,51,798,1516.7,1,29.74,17.51,2
18,51,859,1550.5,1,30.4,18.51,2
19,51,781,1598.2,1,31.34,19.51,2
20,51,848,1623.9,1,31.84,20.51,2
21,51,780,1661.6,1,32.58,21.51,2
22,51,847,1690.3,1,33.14,22.51,2
23,51,765,1742.0,1,34.16,23.51,2
24,49,838,1772.0,3,36.16,24.49,2
25,49,765,1815.9,3,37.06,25.49,2
26,49,837,1843.8,3,37.63,26.49,2
27,48,763,1889.3,4,39.36,27.48,2
28,46,840,1916.9,6,41.67,28.8,2
29,46,783,1946.6,6,42.32,29.8,2
30,47,857,1969.3,6,41.9,30.15,3
31,47,792,2006.4,6,42.69,31.15,3
32,48,867,2026.5,6,42.22,31.48,4
33,48,797,2068.0,6,43.08,32.48,4
34,48,863,2101.5,6,43.78,33.48,4
35,47,791,2145.6,7,45.65,35.15,4
36,46,863,2174.3,8,47.27,36.13,4
37,46,796,2214.0,8,48.13,37.13,4
38,46,869,2243.2,9,48.77,37.28,5
39,46,800,2284.9,9,49.67,38.28,5
40,46,859,2322.6,9,50.49,39.28,5
41,45,783,2371.9,10,52.71,40.24,5
42,43,863,2392.4,12,55.64,41.88,5
43,43,804,2425.8,12,56.41,42.88,5
44,42,876,2443.9,13,58.19,43.86,5
45,42,820,2474.9,13,58.93,44.86,5
46,42,889,2491.0,13,59.31,45.86,5
47,41,823,2532.7,14,61.77,46.83,5
48,40,887,2554.9,15,63.87,47.8,5
49,38,834,2585.3,17,68.04,48.74,5
50,38,892,2615.8,17,68.84,49.74,5
51,38,833,2652.2,17,69.8,50.74,5
52,38,890,2679.7,17,70.52,51.74,5
53,36,832,2716.3,19,75.45,52.92,5
54,35,897,2736.5,20,78.19,53.89,5
55,34,841,2772.3,21,81.54,54.85,5
56,34,897,2798.1,21,82.3,55.85,5
57,32,844,2832.1,23,88.5,56.78,5
58,31,903,2853.7,24,92.06,57.74,5
59,30,857,2881.9,25,96.06,58.7,5
60,29,909,2909.7,26,100.33,59.66,5
61,28,861,2941.1,27,105.04,60.61,5
62,27,914,2965.0,28,109.82,61.56,5
63,25,874,2990.2,30,119.61,62.44,5
64,25,927,3009.3,30,120.37,63.44,5
65,26,889,3032.5,30,116.63,61.96,6
66,26,936,3051.0,30,117.35,62.96,6
67,25,900,3072.2,31,122.89,63.8,6
68,25,936,3096.4,31,123.85,64.8,6
69,24,897,3121.1,32,130.05,65.62,6
70,24,939,3140.9,32,130.87,66.62,6
71,23,909,3157.2,33,137.27,67.43,6
72,22,949,3169.1,34,144.05,68.23,6
73,22,911,3194.1,34,145.19,69.23,6
74,22,947,3206.0,34,145.73,70.23,6
75,22,918,3221.9,34,146.45,71.23,6
76,21,953,3233.5,35,153.98,72.0,6
77,21,922,3252.0,35,154.86,73.0,6
78,20,958,3260.1,36,163.01,73.75,6
79,19,930,3276.8,37,172.47,74.47,6
80,19,969,3281.2,38,172.69,71.21,7
81,18,945,3294.5,39,183.03,71.67,7
82,18,975,3302.8,39,183.49,72.67,7
83,18,940,3327.1,39,184.84,73.67,7
84,18,968,3338.4,39,185.47,74.67,7
85,18,940,3355.7,39,186.43,75.67,7
86,18,969,3366.0,39,187.0,76.67,7
87,18,948,3376.3,39,187.57,77.67,7
88,18,980,3379.7,39,187.76,78.67,7
89,18,956,3393.0,39,188.5,79.67,7
