step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,49,823,770.5,1,15.72,1.0,0
1,49,755,792.9,1,16.18,2.0,0
2,48,754,819.3,2,17.07,3.0,0
3,48,678,850.7,2,17.72,4.0,0
4,47,721,862.1,3,18.34,5.0,0
5,47,653,886.4,3,18.86,6.0,0
6,47,713,890.7,3,18.95,7.0,0
7,47,656,904.1,3,19.24,8.0,0
8,46,722,906.3,4,19.7,9.0,0
9,46,666,919.6,4,19.99,10.0,0
10,44,728,921.7,6,20.95,11.0,0
11,44,678,930.8,6,21.16,12.0,0
12,44,730,936.9,6,21.29,13.0,0
13,44,680,946.1,6,21.5,14.0,0
14,44,731,951.2,6,21.62,15.0,0
15,44,680,961.3,6,21.85,16.0,0
16,27,736,973.9,6,36.07,17.0,0
17,25,698,988.7,8,39.55,18.0,0
18,24,749,997.4,9,41.56,19.0,0
19,24,706,1018.1,9,42.42,20.0,0
20,24,757,1024.8,9,42.7,21.0,0
21,24,718,1041.5,9,43.4,22.0,0
22,23,763,1047.1,10,45.53,23.0,0
23,22,733,1056.7,11,48.03,24.0,0
24,22,761,1073.3,11,48.78,25.0,0
25,23,731,1082.8,11,47.08,24.87,1
26,23,757,1100.5,11,47.85,25.87,1
27,22,717,1120.0,12,50.91,26.82,1
28,23,747,1137.6,12,49.46,26.61,2
29,23,700,1163.2,12,50.57,27.61,2
30,22,748,1171.5,12,53.25,28.5,2
31,20,716,1184.9,14,59.25,30.55,2
32,18,767,1189.9,15,66.11,31.39,2
33,18,735,1205.2,15,66.96,32.39,2
34,18,784,1207.5,15,67.08,33.39,2
35,18,743,1231.7,15,68.43,34.39,2
36,17,780,1237.4,15,72.79,35.29,2
37,17,752,1249.6,15,73.51,36.29,2
38,15,784,1258.7,17,83.91,37.07,2
39,14,752,1277.7,18,91.26,37.93,2
40,13,790,1282.6,19,98.66,38.77,2
41,13,763,1297.5,19,99.81,39.77,2
42,12,795,1303.4,20,108.61,40.58,2
43,12,772,1315.2,20,109.6,41.58,2
44,12,805,1314.1,20,109.5,42.58,2
45,12,782,1325.9,20,110.49,43.58,2
46,12,806,1330.8,20,110.9,44.58,2
47,12,787,1338.6,20,111.55,45.58,2
48,12,813,1339.5,20,111.62,46.58,2
49,12,787,1354.3,20,112.86,47.58,2
50,12,809,1357.2,20,113.1,48.58,2
51,13,783,1372.0,20,105.54,45.77,3
52,12,799,1380.9,21,115.07,50.58,3
53,12,765,1403.7,21,116.98,51.58,3
54,11,782,1419.5,22,129.04,52.36,3
55,11,761,1430.3,22,130.02,53.36,3
56,11,784,1441.0,22,131.0,54.36,3
57,11,759,1455.8,22,132.35,55.36,3
58,11,796,1457.6,22,132.51,56.36,3
59,11,771,1472.4,22,133.85,57.36,3
60,11,800,1482.2,22,134.74,58.36,3
61,11,770,1501.9,22,136.54,59.36,3
62,11,797,1507.7,22,137.07,60.36,3
63,11,769,1525.5,22,138.68,61.36,3
64,11,791,1541.3,22,140.12,62.36,3
65,11,766,1556.1,22,141.46,63.36,3
66,10,797,1558.8,23,155.88,64.1,3
67,9,770,1577.4,24,175.27,64.78,3
68,9,798,1584.0,24,176.01,65.78,3
69,9,777,1596.7,24,177.41,66.78,3
70,9,792,1615.3,24,179.48,67.78,3
71,9,770,1629.0,24,181.0,68.78,3
72,9,796,1637.6,24,181.96,69.78,3
73,9,775,1650.2,24,183.36,70.78,3
74,9,797,1664.9,24,184.99,71.78,3
