step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,49,624,803.3,1,16.39,1.0,0
1,47,557,838.3,3,17.84,2.0,0
2,47,586,858.0,3,18.25,3.0,0
3,46,530,883.3,4,19.2,4.0,0
4,42,578,892.3,8,21.24,5.0,0
5,40,530,913.6,10,22.84,6.0,0
6,40,583,920.9,10,23.02,7.0,0
7,40,537,940.2,10,23.51,8.0,0
8,40,589,944.5,10,23.61,9.0,0
9,40,550,956.9,10,23.92,10.0,0
10,38,597,964.5,12,25.38,11.0,0
11,37,560,976.8,13,26.4,12.0,0
12,34,607,977.2,16,28.74,13.0,0
13,33,570,992.1,17,30.06,14.0,0
14,31,600,1003.5,19,32.37,15.0,0
15,31,559,1023.8,19,33.03,16.0,0
16,30,595,1027.8,20,34.26,17.0,0
17,30,563,1039.8,20,34.66,18.0,0
18,30,600,1044.8,20,34.83,19.0,0
19,30,565,1059.8,20,35.33,20.0,0
20,29,603,1065.4,21,36.74,21.0,0
21,29,568,1081.1,21,37.28,22.0,0
22,27,603,1087.4,23,40.27,23.0,0
23,27,570,1102.4,23,40.83,24.0,0
24,27,599,1112.4,23,41.2,25.0,0
25,27,562,1131.4,23,41.9,26.0,0
26,27,597,1138.4,23,42.16,27.0,0
27,27,569,1148.3,23,42.53,28.0,0
28,25,609,1148.7,25,45.95,29.0,0
29,25,578,1163.0,25,46.52,30.0,0
30,25,599,1176.3,25,47.05,31.0,0
31,25,562,1196.6,25,47.87,32.0,0
32,24,595,1200.0,26,50.0,33.0,0
33,22,568,1212.3,28,55.1,34.0,0
34,22,598,1220.6,28,55.48,35.0,0
35,22,571,1232.9,28,56.04,36.0,0
36,21,603,1235.9,29,58.85,37.0,0
37,20,580,1245.6,30,62.28,38.0,0
38,21,606,1254.3,30,59.73,37.14,1
39,20,581,1265.9,31,63.3,38.05,1
40,20,607,1270.2,32,63.51,37.0,2
41,20,582,1281.9,32,64.1,38.0,2
42,18,605,1292.9,34,71.83,38.56,2
43,18,580,1305.9,34,72.55,39.56,2
44,18,609,1312.9,34,72.94,40.56,2
45,18,589,1320.9,34,73.38,41.56,2
46,17,616,1324.5,35,77.91,42.29,2
47,17,600,1329.2,35,78.19,43.29,2
48,17,622,1333.9,35,78.46,44.29,2
49,17,601,1343.5,35,79.03,45.29,2
50,17,620,1346.2,35,79.19,46.29,2
51,17,602,1352.9,35,79.58,47.29,2
52,17,623,1353.5,35,79.62,48.29,2
53,16,597,1368.2,35,85.51,49.0,2
54,16,612,1376.5,35,86.03,50.0,2
55,16,592,1385.8,35,86.62,51.0,2
56,16,612,1390.2,35,86.89,52.0,2
57,16,590,1401.5,35,87.59,53.0,2
58,16,608,1406.8,35,87.93,54.0,2
59,16,591,1413.2,35,88.32,55.0,2
60,16,612,1418.5,35,88.66,56.0,2
61,16,590,1429.8,35,89.36,57.0,2
62,16,609,1436.1,35,89.76,58.0,2
63,17,592,1442.5,35,84.85,55.53,3
64,18,613,1442.1,35,80.12,53.39,4
65,16,592,1452.5,37,90.78,59.5,4
66,15,612,1456.5,38,97.1,62.67,4
67,14,591,1468.1,39,104.87,63.36,4
68,14,612,1469.8,39,104.98,64.36,4
69,13,595,1478.1,40,113.7,65.0,4
70,13,616,1483.4,40,114.11,66.0,4
71,13,599,1491.8,40,114.75,67.0,4
72,13,623,1494.1,40,114.93,68.0,4
73,13,606,1502.4,40,115.57,69.0,4
74,13,626,1504.8,40,115.75,70.0,4
75,13,610,1512.1,40,116.31,71.0,4
76,13,627,1515.4,40,116.57,72.0,4
77,11,612,1523.1,42,138.46,72.09,4
78,11,627,1526.7,42,138.79,73.09,4
79,11,613,1533.4,42,139.4,74.09,4
80,11,627,1533.1,42,139.37,75.09,4
81,11,613,1539.7,42,139.98,76.09,4
82,11,625,1544.4,42,140.4,77.09,4
83,11,612,1550.1,42,140.91,78.09,4
84,11,624,1554.7,42,141.34,79.09,4
85,10,609,1563.0,43,156.3,86.0,4
86,10,623,1566.4,43,156.64,87.0,4
87,10,606,1576.7,43,157.67,88.0,4
88,10,620,1583.0,43,158.3,89.0,4
89,9,607,1590.0,44,176.67,90.0,4
90,9,628,1592.0,44,176.89,91.0,4
91,9,617,1597.0,44,177.45,92.0,4
92,9,635,1598.0,44,177.56,93.0,4
93,9,617,1610.0,44,178.89,94.0,4
94,9,622,1622.0,44,180.22,95.0,4
95,8,607,1631.7,45,203.96,96.0,4
96,7,627,1631.0,46,233.0,97.0,4
97,7,615,1638.3,46,234.05,98.0,4
98,7,626,1648.7,46,235.53,99.0,4
99,7,615,1655.0,46,236.43,100.0,4
100,6,632,1660.0,47,276.67,101.0,4
101,5,623,1665.7,48,333.13,102.0,4
102,5,636,1671.3,48,334.27,103.0,4
103,5,626,1678.0,48,335.6,104.0,4
104,5,637,1683.7,48,336.73,105.0,4
105,5,632,1685.3,48,337.07,106.0,4
106,5,645,1686.0,48,337.2,107.0,4
107,5,635,1692.7,48,338.53,108.0,4
108,5,642,1697.3,48,339.46,109.0,4
109,5,632,1704.0,48,340.8,110.0,4
110,5,638,1710.7,48,342.13,111.0,4
111,5,629,1716.3,48,343.26,112.0,4
112,5,638,1720.0,48,344.0,113.0,4
113,4,633,1722.3,49,430.58,114.0,4
114,4,647,1721.6,49,430.41,115.0,4
115,4,641,1725.0,49,431.25,116.0,4
116,4,650,1726.3,49,431.58,117.0,4
117,4,644,1729.6,49,432.41,118.0,4
118,4,653,1729.0,49,432.24,119.0,4
119,4,649,1730.3,49,432.58,120.0,4
120,4,658,1728.6,49,432.16,121.0,4
121,5,650,1734.0,49,346.79,97.6,5
122,5,651,1740.6,49,348.13,98.6,5
123,5,638,1750.3,49,350.06,99.6,5
124,5,643,1755.0,49,350.99,100.6,5
125,5,636,1758.6,49,351.73,101.6,5
126,5,643,1763.3,49,352.66,102.6,5
127,5,635,1768.0,49,353.59,103.6,5
128,5,645,1771.6,49,354.33,104.6,5
129,5,638,1775.3,49,355.06,105.6,5
130,5,643,1781.0,49,356.19,106.6,5
131,5,634,1786.6,49,357.32,107.6,5
132,5,645,1789.3,49,357.86,108.6,5
133,5,636,1795.0,49,358.99,109.6,5
134,5,646,1799.6,49,359.92,110.6,5
135,5,635,1807.3,49,361.46,111.6,5
136,5,645,1811.9,49,362.39,112.6,5
137,5,633,1820.6,49,364.12,113.6,5
138,5,640,1829.3,49,365.86,114.6,5
139,5,629,1836.9,49,367.39,115.6,5
140,5,637,1841.6,49,368.32,116.6,5
141,5,628,1847.3,49,369.45,117.6,5
142,4,640,1847.6,50,461.9,112.5,5
143,4,632,1852.9,50,463.23,113.5,5
144,3,642,1855.9,51,618.65,145.0,5
145,3,639,1856.9,51,618.98,146.0,5
146,3,648,1857.9,51,619.31,147.0,5
147,2,646,1858.6,52,929.3,148.0,5
148,2,655,1857.3,52,928.63,149.0,5
149,2,653,1857.9,52,928.97,150.0,5
150,2,659,1856.6,52,928.3,151.0,5
151,2,657,1857.3,52,928.63,152.0,5
152,2,662,1855.9,52,927.97,153.0,5
153,2,660,1856.6,52,928.3,154.0,5
154,2,659,1859.3,52,929.63,155.0,5
155,2,657,1859.9,52,929.96,156.0,5
156,2,660,1858.6,52,929.3,157.0,5
157,2,658,1859.3,52,929.63,158.0,5
158,2,658,1861.9,52,930.96,159.0,5
159,2,652,1866.6,52,933.3,160.0,5
160,3,657,1865.3,52,621.75,107.33,6
161,2,654,1866.9,53,933.46,81.5,6
162,2,657,1866.6,53,933.3,82.5,6
163,2,652,1870.3,53,935.13,83.5,6
164,2,656,1869.9,53,934.96,84.5,6
165,2,654,1870.6,53,935.29,85.5,6
166,2,654,1874.3,53,937.13,86.5,6
167,2,651,1875.9,53,937.96,87.5,6
168,2,655,1875.6,53,937.79,88.5,6
169,2,653,1876.3,53,938.13,89.5,6
170,2,657,1874.9,53,937.46,90.5,6
171,2,655,1875.6,53,937.79,91.5,6
172,2,659,1874.3,53,937.13,92.5,6
