step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,47,413,703.4,3,14.97,1.0,0
1,46,373,660.8,4,14.36,2.0,0
2,45,378,608.7,5,13.53,3.0,0
3,44,353,556.3,6,12.64,4.0,0
4,43,373,498.0,7,11.58,5.0,0
5,43,351,444.4,7,10.34,6.0,0
6,43,376,382.8,7,8.9,7.0,0
7,43,351,332.2,7,7.73,8.0,0
8,25,369,296.4,7,11.86,9.0,0
9,24,343,280.1,7,11.67,10.0,0
10,23,368,255.2,7,11.1,11.0,0
11,23,344,238.8,7,10.38,12.0,0
12,21,373,215.8,7,10.28,13.0,0
13,20,349,204.7,8,10.23,14.0,0
14,17,375,190.6,8,11.21,15.0,0
15,15,355,184.1,9,12.28,16.0,0
16,14,377,177.7,9,12.69,17.0,0
17,12,359,174.3,9,14.53,18.0,0
18,12,385,168.2,9,14.02,19.0,0
19,12,368,164.1,9,13.68,20.0,0
20,12,381,166.0,9,13.84,21.0,0
21,11,365,162.7,10,14.79,22.0,0
22,11,385,156.4,10,14.22,23.0,0
23,10,366,156.7,10,15.67,24.0,0
24,10,389,149.2,10,14.92,25.0,0
25,10,372,148.6,10,14.86,26.0,0
26,10,383,147.0,10,14.7,27.0,0
27,9,369,143.6,10,15.96,28.0,0
28,9,385,139.8,10,15.54,29.0,0
29,9,372,137.0,10,15.22,30.0,0
30,8,389,131.9,11,16.49,31.0,0
31,8,376,130.9,11,16.36,32.0,0
32,7,389,133.8,11,19.12,33.0,0
33,7,375,135.5,11,19.36,34.0,0
34,7,396,132.2,11,18.89,35.0,0
35,7,383,132.9,11,18.99,36.0,0
36,7,399,128.6,11,18.37,37.0,0
37,7,388,127.3,11,18.19,38.0,0
38,7,395,128.0,11,18.29,39.0,0
39,7,385,125.7,11,17.96,40.0,0
40,7,396,121.4,11,17.34,41.0,0
41,7,384,121.1,11,17.3,42.0,0
42,7,396,115.8,11,16.54,43.0,0
43,6,386,115.2,12,19.21,44.0,0
44,6,398,110.7,12,18.45,45.0,0
45,6,389,109.1,12,18.19,46.0,0
46,5,406,101.4,13,20.27,47.0,0
47,5,400,98.6,13,19.71,48.0,0
48,5,411,92.8,13,18.56,49.0,0
49,5,403,92.0,13,18.4,50.0,0
50,4,414,86.8,13,21.71,51.0,0
51,4,410,83.8,13,20.95,52.0,0
52,2,419,79.1,13,39.55,53.0,0
53,2,417,77.6,13,38.8,54.0,0
54,2,425,74.1,13,37.04,55.0,0
55,2,423,72.6,13,36.28,56.0,0
56,2,429,69.0,13,34.52,57.0,0
57,2,427,67.5,13,33.76,58.0,0
58,2,430,64.0,13,32.01,59.0,0
59,2,428,62.5,13,31.25,60.0,0
60,2,430,59.0,13,29.49,61.0,0
61,2,426,59.5,13,29.73,62.0,0
62,2,426,60.0,13,29.98,63.0,0
63,2,424,58.4,13,29.22,64.0,0
64,2,424,59.9,13,29.96,65.0,0
65,2,422,58.4,13,29.2,66.0,0
66,2,424,58.9,13,29.45,67.0,0
