step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,47,406,741.3,3,15.77,1.0,0
1,47,372,723.6,3,15.4,2.0,0
2,46,377,696.0,4,15.13,3.0,0
3,46,350,672.4,4,14.62,4.0,0
4,46,372,639.8,4,13.91,5.0,0
5,46,348,613.2,4,13.33,6.0,0
6,45,377,580.7,5,12.9,7.0,0
7,44,355,554.3,6,12.6,8.0,0
8,44,375,526.9,6,11.98,9.0,0
9,44,352,501.5,6,11.4,10.0,0
10,43,379,467.2,7,10.87,11.0,0
11,42,365,435.0,8,10.36,12.0,0
12,42,387,400.8,8,9.54,13.0,0
13,15,367,385.4,8,25.69,14.0,0
14,15,388,377.9,8,25.19,15.0,0
15,15,367,382.4,8,25.49,16.0,0
16,15,383,377.9,8,25.19,17.0,0
17,15,368,376.4,8,25.09,18.0,0
18,15,393,364.9,8,24.33,19.0,0
19,15,374,367.4,8,24.49,20.0,0
20,14,390,364.7,8,26.05,21.0,0
21,14,370,369.3,8,26.38,22.0,0
22,14,390,364.9,8,26.06,23.0,0
23,14,373,366.5,8,26.18,24.0,0
24,14,392,362.1,8,25.86,25.0,0
25,13,375,364.5,8,28.04,26.0,0
26,12,397,362.3,9,30.19,27.0,0
27,9,380,368.5,9,40.94,28.0,0
28,9,400,364.6,9,40.51,29.0,0
29,9,386,368.7,9,40.97,30.0,0
30,6,403,368.1,9,61.35,31.0,0
31,6,393,371.5,9,61.92,32.0,0
32,6,411,369.9,9,61.65,33.0,0
33,6,401,373.3,9,62.22,34.0,0
34,6,416,373.7,9,62.28,35.0,0
35,6,405,378.1,9,63.02,36.0,0
36,6,412,381.5,9,63.58,37.0,0
37,6,400,386.9,9,64.48,38.0,0
38,6,408,391.3,9,65.22,39.0,0
39,6,387,405.7,9,67.62,40.0,0
40,6,402,406.1,9,67.68,41.0,0
41,6,391,410.5,9,68.42,42.0,0
42,6,401,412.9,9,68.82,43.0,0
43,5,391,417.4,10,83.48,44.0,0
44,5,405,415.9,10,83.18,45.0,0
45,5,396,419.4,10,83.88,46.0,0
46,5,404,423.9,10,84.78,47.0,0
47,5,397,425.4,10,85.08,48.0,0
48,5,410,422.9,10,84.58,49.0,0
