step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,50,1250,713.0,0,14.26,1.0,0
1,49,1215,685.3,1,13.99,2.0,0
2,48,1221,656.8,2,13.68,3.0,0
3,46,1184,635.0,4,13.8,4.0,0
4,44,1208,607.6,6,13.81,5.0,0
5,44,1174,585.3,6,13.3,6.0,0
6,44,1212,551.0,6,12.52,7.0,0
7,44,1175,531.7,6,12.08,8.0,0
8,44,1212,502.3,6,11.42,9.0,0
9,44,1169,489.0,6,11.11,10.0,0
10,44,1200,459.7,6,10.45,11.0,0
11,31,1161,447.1,6,14.42,12.0,0
12,30,1199,432.7,7,14.42,13.0,0
13,30,1156,437.3,7,14.58,14.0,0
14,31,1191,425.9,7,13.74,14.52,1
15,30,1150,428.5,8,14.28,15.5,1
16,29,1188,416.3,9,14.36,16.48,1
17,29,1152,415.2,9,14.32,17.48,1
18,29,1197,397.1,9,13.69,18.48,1
19,28,1163,394.7,9,14.1,19.46,1
20,25,1198,382.7,10,15.31,20.4,1
21,25,1161,387.7,10,15.51,21.4,1
22,25,1185,382.7,10,15.31,22.4,1
23,25,1147,388.7,10,15.55,23.4,1
24,24,1178,382.7,10,15.95,24.38,1
25,23,1143,388.3,11,16.88,25.35,1
26,23,1187,375.9,11,16.34,26.35,1
27,23,1159,374.4,11,16.28,27.35,1
28,23,1194,366.0,11,15.91,28.35,1
29,22,1159,371.8,11,16.9,29.32,1
30,21,1189,370.9,12,17.66,30.29,1
31,21,1154,379.0,12,18.05,31.29,1
32,21,1190,377.1,12,17.96,32.29,1
33,21,1160,380.3,12,18.11,33.29,1
34,21,1190,385.4,12,18.35,34.29,1
35,21,1159,389.5,12,18.55,35.29,1
36,21,1201,380.6,12,18.12,36.29,1
37,21,1176,378.7,12,18.03,37.29,1
38,21,1205,371.9,12,17.71,38.29,1
39,21,1177,373.0,12,17.76,39.29,1
40,21,1201,368.1,12,17.53,40.29,1
41,21,1168,374.2,12,17.82,41.29,1
42,21,1198,368.3,12,17.54,42.29,1
43,21,1168,371.4,12,17.69,43.29,1
44,21,1201,364.6,12,17.36,44.29,1
45,21,1173,365.7,12,17.41,45.29,1
46,21,1204,353.8,12,16.85,46.29,1
47,21,1170,360.9,12,17.19,47.29,1
48,20,1193,362.8,12,18.14,48.25,1
49,20,1165,365.2,12,18.26,49.25,1
50,20,1198,361.6,12,18.08,50.25,1
51,20,1169,365.0,12,18.25,51.25,1
52,20,1204,360.4,12,18.02,52.25,1
53,20,1179,359.8,12,17.99,53.25,1
54,19,1206,353.4,13,18.6,54.21,1
55,19,1178,357.1,13,18.8,55.21,1
56,18,1202,349.8,13,19.43,56.17,1
57,18,1172,356.7,13,19.82,57.17,1
58,18,1195,356.7,13,19.82,58.17,1
59,18,1173,355.6,13,19.76,59.17,1
60,18,1196,354.6,13,19.7,60.17,1
61,18,1173,354.6,13,19.7,61.17,1
62,18,1202,343.5,13,19.08,62.17,1
63,18,1180,342.5,13,19.03,63.17,1
64,16,1207,334.9,14,20.93,65.0,1
65,16,1188,333.4,14,20.84,66.0,1
66,16,1212,329.0,14,20.56,67.0,1
67,16,1185,335.5,14,20.97,68.0,1
68,16,1214,332.0,14,20.75,69.0,1
69,16,1193,332.5,14,20.78,70.0,1
70,16,1219,327.0,14,20.44,71.0,1
71,16,1191,334.6,14,20.91,72.0,1
72,15,1213,332.9,14,22.19,73.0,1
73,15,1194,332.7,14,22.18,74.0,1
74,15,1212,334.5,14,22.3,75.0,1
75,16,1186,341.3,14,21.33,71.25,2
76,16,1210,335.8,14,20.99,72.25,2
77,16,1184,341.3,14,21.33,73.25,2
78,16,1207,336.8,14,21.05,74.25,2
79,16,1185,338.4,14,21.15,75.25,2
80,16,1207,333.9,14,20.87,76.25,2
81,16,1184,336.4,14,21.02,77.25,2
82,15,1204,334.7,14,22.31,77.93,2
83,15,1181,338.5,14,22.57,78.93,2
84,15,1205,336.3,14,22.42,79.93,2
85,15,1183,339.1,14,22.61,80.93,2
86,15,1203,334.9,14,22.33,81.93,2
87,15,1184,334.7,14,22.31,82.93,2
88,15,1204,331.5,14,22.1,83.93,2
89,15,1184,332.3,14,22.15,84.93,2
90,15,1199,337.1,14,22.47,85.93,2
91,15,1175,341.9,14,22.79,86.93,2
92,15,1200,338.7,14,22.58,87.93,2
93,15,1182,337.5,14,22.5,88.93,2
94,14,1205,336.9,14,24.07,89.57,2
95,14,1182,342.0,14,24.43,90.57,2
96,14,1205,345.1,14,24.65,91.57,2
97,14,1184,348.2,14,24.87,92.57,2
98,14,1212,345.2,14,24.66,93.57,2
99,14,1193,346.3,14,24.74,94.57,2
100,13,1219,340.7,15,26.21,95.15,2
101,13,1203,340.0,15,26.16,96.15,2
102,13,1219,340.4,15,26.18,97.15,2
103,13,1198,344.8,15,26.52,98.15,2
104,13,1214,352.1,15,27.09,99.15,2
105,13,1188,361.5,15,27.81,100.15,2
106,13,1211,360.8,15,27.76,101.15,2
107,13,1194,361.2,15,27.78,102.15,2
108,13,1215,358.5,15,27.58,103.15,2
109,13,1199,357.9,15,27.53,104.15,2
110,12,1214,359.4,15,29.95,104.67,2
111,12,1193,365.0,15,30.42,105.67,2
112,12,1211,364.6,15,30.39,106.67,2
113,12,1195,365.3,15,30.44,107.67,2
114,12,1217,361.9,15,30.16,108.67,2
115,12,1205,359.8,16,29.99,100.0,3
116,12,1222,360.5,16,30.04,101.0,3
117,12,1200,367.1,16,30.59,102.0,3
118,12,1216,369.7,16,30.81,103.0,3
119,12,1200,370.4,16,30.87,104.0,3
120,12,1217,370.0,16,30.84,105.0,3
121,12,1202,369.7,16,30.81,106.0,3
122,12,1222,365.3,16,30.44,107.0,3
123,12,1207,364.9,16,30.41,108.0,3
124,10,1220,367.6,16,36.76,105.8,3
125,10,1206,368.8,16,36.88,106.8,3
126,10,1225,366.0,16,36.6,107.8,3
127,10,1210,368.2,16,36.82,108.8,3
128,9,1223,373.0,16,41.44,107.67,3
129,9,1212,372.5,16,41.39,108.67,3
130,9,1227,374.0,16,41.55,109.67,3
131,9,1212,377.4,16,41.94,110.67,3
132,10,1228,379.9,16,37.99,100.5,4
133,10,1211,384.1,16,38.41,101.5,4
134,10,1224,387.3,16,38.73,102.5,4
135,10,1208,390.5,16,39.05,103.5,4
136,10,1224,391.7,16,39.17,104.5,4
137,10,1211,391.9,16,39.19,105.5,4
138,10,1226,393.1,16,39.31,106.5,4
