step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,50,1126,867.5,0,17.35,1.0,0
1,50,963,984.1,0,19.68,2.0,0
2,50,952,1079.6,0,21.59,3.0,0
3,48,821,1166.0,2,24.29,4.0,0
4,48,865,1259.4,2,26.24,5.0,0
5,48,744,1335.8,2,27.83,6.0,0
6,48,855,1393.2,2,29.03,7.0,0
7,46,747,1458.5,4,31.71,8.0,0
8,44,865,1512.6,6,34.38,9.0,0
9,44,771,1565.7,6,35.58,10.0,0
10,44,889,1605.9,6,36.5,11.0,0
11,43,784,1670.9,7,38.86,12.0,0
12,42,898,1724.9,8,41.07,13.0,0
13,41,808,1776.8,9,43.34,14.0,0
14,41,920,1828.6,10,44.6,14.63,1
15,41,828,1882.5,10,45.92,15.63,1
16,40,948,1921.4,11,48.04,16.62,1
17,39,853,1980.2,12,50.77,17.62,1
18,37,958,2018.8,14,54.56,18.59,1
19,37,866,2076.4,14,56.12,19.59,1
20,36,982,2096.0,15,58.22,20.58,1
21,35,902,2143.5,16,61.24,21.57,1
22,35,978,2192.0,16,62.63,22.57,1
23,35,884,2253.4,16,64.38,23.57,1
24,35,979,2285.9,16,65.31,24.57,1
25,33,908,2326.3,18,70.49,25.55,1
26,30,1001,2350.4,21,78.35,26.5,1
27,27,940,2385.4,24,88.35,27.44,1
28,26,1030,2412.2,25,92.78,28.42,1
29,25,968,2451.0,26,98.04,29.4,1
30,23,1059,2473.6,28,107.55,30.35,1
31,23,1014,2497.2,28,108.58,31.35,1
32,23,1099,2503.9,28,108.86,32.35,1
33,23,1053,2528.5,28,109.93,33.35,1
34,23,1101,2545.1,28,110.66,34.35,1
35,22,1049,2576.7,29,117.12,35.32,1
36,22,1102,2581.2,29,117.33,36.32,1
37,22,1064,2599.7,30,118.17,35.59,2
38,22,1114,2607.3,30,118.51,36.59,2
39,22,1066,2634.9,30,119.77,37.59,2
40,21,1110,2648.3,31,126.11,38.48,2
41,21,1069,2669.8,31,127.13,39.48,2
42,20,1115,2679.3,32,133.97,40.35,2
43,20,1062,2713.7,32,135.69,41.35,2
44,20,1106,2731.2,32,136.56,42.35,2
45,19,1050,2769.5,33,145.76,43.21,2
46,16,1101,2785.6,36,174.1,44.62,2
47,15,1069,2803.7,37,186.91,45.47,2
48,15,1127,2809.8,37,187.32,46.47,2
49,15,1087,2835.8,37,189.05,47.47,2
50,15,1133,2842.9,37,189.53,48.47,2
51,15,1101,2860.9,37,190.73,49.47,2
