step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,48,1246,747.5,2,15.57,1.0,0
1,46,1219,746.6,4,16.23,2.0,0
2,45,1222,750.9,5,16.69,3.0,0
3,44,1186,760.7,6,17.29,4.0,0
4,43,1208,758.6,7,17.64,5.0,0
5,43,1181,760.1,7,17.68,6.0,0
6,43,1206,759.6,7,17.66,7.0,0
7,43,1177,763.0,7,17.74,8.0,0
8,42,1208,755.1,8,17.98,9.0,0
9,42,1181,757.1,8,18.03,10.0,0
10,42,1207,754.2,8,17.96,11.0,0
11,42,1182,754.3,8,17.96,12.0,0
12,42,1209,750.3,8,17.86,13.0,0
13,42,1181,753.4,8,17.94,14.0,0
14,42,1208,746.4,8,17.77,15.0,0
15,42,1174,755.5,8,17.99,16.0,0
16,41,1204,748.2,9,18.25,17.0,0
17,41,1178,750.4,10,18.3,17.56,1
18,40,1206,745.7,11,18.64,19.0,1
19,40,1177,750.9,11,18.77,20.0,1
20,40,1205,744.2,11,18.6,21.0,1
21,40,1176,749.4,11,18.74,22.0,1
22,39,1210,737.2,12,18.9,23.0,1
23,38,1187,737.7,13,19.41,24.0,1
24,38,1211,731.1,13,19.24,25.0,1
25,23,1183,743.1,13,32.31,26.0,1
26,22,1204,748.5,13,34.02,27.0,1
27,20,1185,755.3,14,37.77,28.0,1
28,20,1208,757.4,14,37.87,29.0,1
29,20,1178,775.6,14,38.78,30.0,1
30,19,1197,786.3,15,41.38,31.0,1
31,19,1175,797.0,15,41.95,32.0,1
32,19,1198,804.7,15,42.35,33.0,1
33,19,1174,817.4,15,43.02,34.0,1
34,19,1197,825.2,15,43.43,35.0,1
35,18,1172,839.5,16,46.64,36.0,1
36,18,1194,849.8,16,47.21,37.0,1
37,18,1169,864.1,16,48.01,38.0,1
38,18,1198,866.4,16,48.13,39.0,1
39,18,1177,876.7,16,48.71,40.0,1
40,18,1199,881.0,16,48.95,41.0,1
41,18,1177,892.3,16,49.57,42.0,1
42,18,1201,896.7,16,49.81,43.0,1
43,18,1184,903.0,16,50.16,44.0,1
44,18,1210,903.3,16,50.18,45.0,1
45,17,1190,913.2,17,53.72,46.0,1
46,17,1212,916.1,17,53.89,47.0,1
47,17,1188,930.0,17,54.71,48.0,1
48,15,1209,934.5,17,62.3,49.0,1
49,14,1187,947.8,17,67.7,50.0,1
50,13,1212,949.8,17,73.06,51.0,1
51,13,1193,961.1,17,73.93,52.0,1
52,13,1211,966.4,17,74.34,53.0,1
53,13,1195,974.7,17,74.97,54.0,1
54,13,1210,979.9,17,75.38,55.0,1
55,12,1192,990.8,18,82.57,56.0,1
56,12,1212,994.7,18,82.89,57.0,1
57,12,1194,1005.6,18,83.8,58.0,1
58,12,1216,1009.4,18,84.12,59.0,1
59,12,1198,1020.3,18,85.03,60.0,1
60,13,1216,1022.2,18,78.63,56.31,2
61,13,1197,1033.5,18,79.5,57.31,2
62,13,1213,1037.7,18,79.83,58.31,2
63,13,1195,1048.0,18,80.62,59.31,2
64,13,1208,1055.3,18,81.18,60.31,2
65,13,1190,1065.6,18,81.97,61.31,2
66,13,1207,1072.9,18,82.53,62.31,2
67,12,1193,1079.7,19,89.98,62.92,2
68,11,1217,1078.2,20,98.02,63.45,2
69,11,1203,1085.7,20,98.7,64.45,2
70,10,1221,1087.3,20,108.73,64.9,2
71,10,1208,1094.3,20,109.43,65.9,2
72,8,1227,1092.6,22,136.57,65.38,2
73,8,1218,1096.8,22,137.1,66.38,2
74,8,1233,1094.1,22,136.76,67.38,2
75,8,1223,1099.3,22,137.42,68.38,2
76,8,1236,1098.6,22,137.32,69.38,2
77,8,1222,1107.8,22,138.48,70.38,2
78,8,1231,1111.1,22,138.89,71.38,2
79,8,1217,1120.3,22,140.04,72.38,2
80,8,1231,1120.6,22,140.07,73.38,2
81,8,1221,1125.8,22,140.73,74.38,2
82,8,1236,1122.1,22,140.26,75.38,2
83,8,1225,1128.3,22,141.04,76.38,2
84,8,1232,1129.6,22,141.2,77.38,2
85,8,1219,1137.8,22,142.23,78.38,2
86,8,1227,1143.1,22,142.89,79.38,2
87,8,1217,1148.3,22,143.54,80.38,2
88,8,1231,1148.6,22,143.57,81.38,2
89,8,1221,1153.8,22,144.23,82.38,2
90,8,1230,1156.1,22,144.51,83.38,2
91,8,1215,1166.3,22,145.79,84.38,2
92,8,1229,1167.6,22,145.95,85.38,2
93,8,1219,1172.8,22,146.6,86.38,2
94,8,1236,1170.1,22,146.26,87.38,2
95,8,1225,1176.3,22,147.04,88.38,2
96,8,1240,1171.6,22,146.45,89.38,2
97,8,1228,1178.8,22,147.35,90.38,2
98,8,1234,1181.1,22,147.63,91.38,2
99,8,1221,1189.3,22,148.67,92.38,2
100,8,1229,1191.6,22,148.95,93.38,2
101,8,1216,1199.8,22,149.98,94.38,2
102,8,1230,1198.1,22,149.76,95.38,2
103,8,1220,1203.3,22,150.42,96.38,2
104,8,1234,1201.6,22,150.2,97.38,2
105,8,1223,1207.8,22,150.98,98.38,2
106,8,1236,1207.1,22,150.88,99.38,2
107,8,1226,1212.3,22,151.54,100.38,2
108,8,1237,1210.6,22,151.32,101.38,2
109,8,1223,1219.8,22,152.48,102.38,2
110,8,1233,1221.1,22,152.63,103.38,2
111,8,1218,1231.3,22,153.92,104.38,2
112,8,1226,1240.6,22,155.07,105.38,2
113,8,1210,1251.8,22,156.48,106.38,2
114,9,1222,1259.1,22,139.9,95.44,3
115,9,1208,1267.7,22,140.86,96.44,3
116,9,1229,1265.4,22,140.6,97.44,3
117,9,1215,1274.0,22,141.56,98.44,3
118,8,1229,1274.3,23,159.29,111.38,3
119,8,1218,1280.5,23,160.07,112.38,3
120,8,1228,1284.8,23,160.6,113.38,3
121,8,1218,1290.0,23,161.25,114.38,3
122,9,1233,1289.3,23,143.25,102.56,4
123,8,1221,1296.5,24,162.07,101.0,4
124,8,1236,1293.8,24,161.72,102.0,4
125,8,1223,1302.0,24,162.75,103.0,4
126,8,1228,1307.3,24,163.41,104.0,4
127,8,1216,1314.5,24,164.32,105.0,4
128,8,1226,1317.8,24,164.72,106.0,4
129,8,1212,1327.0,24,165.88,107.0,4
130,8,1228,1326.3,24,165.79,108.0,4
131,8,1212,1337.5,24,167.19,109.0,4
132,8,1228,1341.8,24,167.72,110.0,4
133,8,1213,1352.0,24,169.0,111.0,4
134,8,1228,1359.3,24,169.91,112.0,4
135,8,1212,1370.5,24,171.32,113.0,4
136,8,1230,1373.8,24,171.72,114.0,4
137,8,1218,1381.0,24,172.63,115.0,4
138,8,1233,1384.3,24,173.04,116.0,4
139,8,1221,1391.5,24,173.94,117.0,4
140,8,1234,1390.8,24,173.85,118.0,4
141,8,1221,1399.0,24,174.88,119.0,4
142,8,1231,1401.3,24,175.16,120.0,4
143,8,1221,1406.5,24,175.82,121.0,4
144,8,1235,1404.8,24,175.6,122.0,4
145,8,1225,1410.0,24,176.25,123.0,4
146,8,1238,1409.3,24,176.16,124.0,4
147,8,1225,1417.5,24,177.19,125.0,4
148,8,1239,1414.8,24,176.85,126.0,4
149,8,1231,1418.0,24,177.25,127.0,4
150,8,1241,1417.3,24,177.16,128.0,4
151,8,1229,1424.5,24,178.07,129.0,4
152,8,1237,1424.8,24,178.1,130.0,4
153,8,1225,1432.0,24,179.0,131.0,4
154,8,1232,1435.3,24,179.41,132.0,4
155,8,1221,1441.5,24,180.19,133.0,4
156,8,1232,1441.8,24,180.22,134.0,4
157,8,1220,1449.0,24,181.13,135.0,4
158,8,1231,1451.3,24,181.41,136.0,4
159,8,1220,1457.5,24,182.19,137.0,4
160,8,1231,1460.8,24,182.6,138.0,4
161,8,1215,1472.0,24,184.0,139.0,4
162,8,1226,1474.3,24,184.28,140.0,4
163,8,1211,1484.5,24,185.57,141.0,4
164,8,1221,1493.8,24,186.72,142.0,4
165,8,1211,1499.0,24,187.38,143.0,4
166,8,1226,1503.3,24,187.91,144.0,4
167,8,1210,1514.5,24,189.32,145.0,4
168,8,1224,1519.8,24,189.97,146.0,4
169,8,1214,1525.0,24,190.63,147.0,4
170,8,1233,1524.3,24,190.53,148.0,4
171,8,1220,1532.5,24,191.57,149.0,4
172,8,1231,1536.8,24,192.1,150.0,4
173,8,1215,1548.0,24,193.5,151.0,4
174,8,1230,1546.3,24,193.28,152.0,4
175,8,1219,1552.5,24,194.07,153.0,4
176,8,1228,1555.8,24,194.47,154.0,4
177,8,1218,1561.0,24,195.13,155.0,4
178,8,1231,1559.3,24,194.91,156.0,4
179,8,1223,1562.5,24,195.32,157.0,4
180,8,1231,1567.8,24,195.97,158.0,4
181,8,1221,1573.0,24,196.63,159.0,4
182,8,1231,1576.3,24,197.03,160.0,4
183,7,1220,1583.1,25,226.16,157.71,4
184,7,1234,1587.0,25,226.71,158.71,4
185,7,1225,1591.8,25,227.4,159.71,4
186,7,1236,1595.6,25,227.95,160.71,4
187,7,1225,1602.5,25,228.93,161.71,4
188,7,1238,1602.3,25,228.9,162.71,4
189,7,1228,1608.2,25,229.74,163.71,4
190,7,1238,1609.0,25,229.86,164.71,4
191,7,1225,1617.9,25,231.12,165.71,4
192,7,1235,1622.7,25,231.82,166.71,4
193,7,1223,1630.5,25,232.94,167.71,4
194,7,1234,1634.4,25,233.48,168.71,4
195,7,1223,1641.2,25,234.46,169.71,4
196,7,1235,1643.1,25,234.73,170.71,4
197,7,1226,1647.9,25,235.42,171.71,4
198,7,1237,1647.8,25,235.4,172.71,4
199,7,1230,1650.6,25,235.8,173.71,4
