step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,50,1143,811.8,0,16.24,1.0,0
1,50,1008,857.6,0,17.15,2.0,0
2,49,1042,842.3,1,17.19,3.0,0
3,48,963,835.6,2,17.41,4.0,0
4,46,1016,822.6,4,17.88,5.0,0
5,46,930,826.6,4,17.97,6.0,0
6,46,1003,802.5,4,17.45,7.0,0
7,46,932,791.5,4,17.21,8.0,0
8,46,1000,773.4,4,16.81,9.0,0
9,46,920,771.4,4,16.77,10.0,0
10,46,1002,746.3,4,16.22,11.0,0
11,46,935,731.3,4,15.9,12.0,0
12,46,1011,705.3,4,15.33,13.0,0
13,46,939,695.2,4,15.11,14.0,0
14,46,1010,664.2,4,14.44,15.0,0
15,45,942,651.9,5,14.49,16.0,0
16,45,1019,621.0,5,13.8,16.62,1
17,44,938,623.5,6,14.17,17.61,1
18,43,1005,599.9,6,13.95,18.6,1
19,43,950,578.2,6,13.45,19.6,1
20,42,1014,554.0,6,13.19,20.6,1
21,41,952,542.9,7,13.24,21.59,1
22,41,1022,510.7,7,12.46,22.59,1
23,41,966,493.6,7,12.04,23.59,1
24,39,1023,474.8,8,12.18,24.56,1
25,37,965,464.0,8,12.54,25.54,1
26,36,1034,431.2,8,11.98,26.53,1
27,36,989,412.0,8,11.44,27.53,1
28,33,1055,386.0,8,11.7,28.48,1
29,31,1002,382.4,9,12.33,29.45,1
30,30,1060,363.4,9,12.11,30.43,1
31,30,1017,352.9,9,11.76,31.43,1
32,28,1063,343.0,10,12.25,32.39,1
33,27,1023,333.7,10,12.36,33.37,1
34,26,1070,320.0,10,12.31,34.35,1
35,24,1038,306.0,10,12.75,35.29,1
36,23,1092,285.0,10,12.39,36.26,1
37,22,1057,279.8,10,12.72,37.23,1
38,20,1092,278.6,10,13.93,38.15,1
39,20,1054,281.0,10,14.05,39.15,1
40,20,1095,270.3,10,13.52,40.15,1
41,20,1068,261.6,10,13.08,41.15,1
42,20,1108,247.0,10,12.35,42.15,1
43,19,1083,238.1,11,12.53,43.11,1
44,17,1121,220.7,11,12.98,44.0,1
45,15,1098,213.5,11,14.23,44.87,1
46,15,1129,205.7,11,13.71,45.87,1
47,15,1103,205.0,11,13.66,46.87,1
48,15,1128,207.2,11,13.81,47.87,1
49,15,1102,206.5,11,13.76,48.87,1
50,15,1140,194.7,11,12.98,49.87,1
51,14,1112,196.7,11,14.05,50.79,1
52,14,1138,191.7,11,13.69,51.79,1
53,14,1111,193.8,11,13.84,52.79,1
54,10,1138,187.7,11,18.77,53.3,1
55,10,1123,184.9,11,18.49,54.3,1
56,10,1150,181.1,11,18.11,55.3,1
57,10,1133,180.2,11,18.02,56.3,1
58,9,1162,172.6,11,19.18,57.11,1
59,9,1146,172.6,11,19.17,58.11,1
60,9,1169,171.5,11,19.06,59.11,1
61,9,1151,173.5,11,19.27,60.11,1
62,8,1171,174.8,11,21.85,60.88,1
63,8,1151,180.5,11,22.56,61.88,1
64,8,1176,175.2,11,21.91,62.88,1
65,8,1165,172.0,11,21.5,63.88,1
66,8,1181,167.7,11,20.96,64.88,1
67,8,1172,162.4,11,20.3,65.88,1
68,8,1186,156.2,11,19.52,66.88,1
69,8,1171,156.9,11,19.61,67.88,1
70,8,1185,150.6,11,18.83,68.88,1
71,8,1170,151.4,11,18.92,69.88,1
72,8,1180,150.1,11,18.76,70.88,1
73,8,1171,144.8,11,18.1,71.88,1
74,8,1189,133.6,11,16.69,72.88,1
75,8,1176,132.3,11,16.54,73.88,1
76,8,1189,124.0,11,15.5,74.88,1
77,8,1179,119.8,11,14.97,75.88,1
78,7,1189,113.5,11,16.22,76.57,1
79,6,1174,116.1,11,19.34,77.17,1
80,5,1186,113.8,11,22.77,77.6,1
81,5,1177,113.9,11,22.78,78.6,1
82,5,1189,114.0,11,22.8,79.6,1
83,5,1180,114.1,11,22.82,80.6,1
84,5,1192,112.2,11,22.43,81.6,1
85,4,1186,109.6,11,27.41,81.75,1
86,4,1198,109.5,11,27.37,82.75,1
87,4,1194,106.4,11,26.59,83.75,1
88,4,1202,108.2,11,27.06,84.75,1
89,4,1195,108.1,11,27.02,85.75,1
90,4,1206,107.0,11,26.74,86.75,1
91,5,1199,106.8,11,21.37,70.2,2
92,5,1208,104.9,11,20.98,71.2,2
93,5,1197,107.0,11,21.4,72.2,2
94,5,1204,106.1,11,21.21,73.2,2
95,5,1196,105.2,11,21.03,74.2,2
96,5,1208,99.2,11,19.85,75.2,2
97,5,1201,97.3,11,19.46,76.2,2
98,5,1208,95.4,11,19.08,77.2,2
99,5,1202,92.5,11,18.5,78.2,2
100,5,1209,87.6,11,17.51,79.2,2
101,5,1198,89.6,11,17.93,80.2,2
102,5,1202,90.7,11,18.15,81.2,2
103,5,1196,87.8,11,17.56,82.2,2
104,4,1205,86.2,11,21.54,77.75,2
105,4,1199,85.0,11,21.26,78.75,2
106,4,1212,82.9,11,20.72,79.75,2
107,4,1202,85.8,11,21.44,80.75,2
108,3,1211,90.2,11,30.06,72.67,2
109,3,1204,91.8,11,30.61,73.67,2
110,3,1213,93.5,11,31.16,74.67,2
111,2,1207,95.9,12,47.95,66.0,2
