step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,50,2545,869.3,0,17.39,1.0,0
1,50,2405,979.6,0,19.59,2.0,0
2,50,2433,1027.9,0,20.56,3.0,0
3,50,2333,1098.2,0,21.96,4.0,0
4,50,2392,1148.6,0,22.97,5.0,0
5,50,2314,1196.9,0,23.94,6.0,0
6,49,2396,1238.8,1,25.28,7.0,0
7,49,2322,1283.7,1,26.2,8.0,0
8,49,2406,1315.6,1,26.85,9.0,0
9,49,2321,1371.5,1,27.99,10.0,0
10,49,2391,1422.4,1,29.03,11.0,0
11,49,2319,1465.3,1,29.9,12.0,0
12,49,2401,1493.2,1,30.47,13.0,0
13,49,2321,1544.1,1,31.51,14.0,0
14,49,2397,1581.0,1,32.27,15.0,0
15,49,2317,1631.9,1,33.3,16.0,0
16,50,2400,1657.8,1,33.16,16.66,1
17,49,2322,1706.7,2,34.83,17.65,1
18,49,2397,1739.6,2,35.5,18.65,1
19,50,2319,1788.5,2,35.77,19.26,2
20,50,2385,1828.8,2,36.58,20.26,2
21,50,2312,1872.1,2,37.44,21.26,2
22,49,2381,1910.1,3,38.98,22.24,2
23,49,2307,1955.0,3,39.9,23.24,2
24,49,2377,1990.9,3,40.63,24.24,2
25,49,2313,2025.8,3,41.34,25.24,2
26,48,2394,2051.3,4,42.73,26.23,2
27,47,2323,2093.8,5,44.55,27.21,2
28,46,2408,2110.4,6,45.88,28.2,2
29,44,2355,2137.3,8,48.58,29.55,2
30,43,2426,2161.4,10,50.26,29.81,3
31,43,2355,2206.8,10,51.32,30.81,3
32,43,2418,2237.3,10,52.03,31.81,3
33,43,2362,2267.8,10,52.74,32.81,3
34,43,2423,2301.2,10,53.52,33.81,3
35,43,2364,2334.7,10,54.3,34.81,3
36,41,2428,2358.4,12,57.52,35.76,3
37,41,2377,2385.0,12,58.17,36.76,3
38,40,2441,2401.3,13,60.03,37.73,3
39,39,2394,2425.1,14,62.18,38.69,3
40,37,2452,2442.1,16,66.0,39.62,3
41,37,2411,2461.8,17,66.53,39.49,4
42,37,2463,2475.8,17,66.91,40.49,4
43,36,2405,2512.4,18,69.79,41.42,4
44,36,2448,2538.0,18,70.5,42.42,4
45,36,2392,2572.7,18,71.46,43.42,4
46,36,2438,2599.3,18,72.2,44.42,4
47,35,2372,2644.5,19,75.56,45.34,4
48,35,2434,2660.7,19,76.02,46.34,4
49,36,2374,2699.9,19,75.0,46.03,5
50,36,2419,2736.6,19,76.02,47.03,5
51,36,2375,2759.2,19,76.64,48.03,5
52,37,2436,2777.4,20,75.07,46.27,7
53,36,2387,2805.0,21,77.92,48.56,7
54,35,2449,2815.3,22,80.44,50.83,7
55,35,2407,2836.5,22,81.04,51.83,7
56,35,2449,2856.7,22,81.62,52.83,7
57,35,2404,2880.9,22,82.31,53.83,7
58,35,2450,2899.1,22,82.83,54.83,7
59,35,2405,2923.3,22,83.52,55.83,7
60,35,2459,2929.6,22,83.7,56.83,7
61,35,2405,2962.8,22,84.65,57.83,7
62,34,2458,2978.6,23,87.61,59.62,7
63,34,2417,2999.4,23,88.22,60.62,7
64,34,2459,3021.2,23,88.86,61.62,7
65,34,2401,3059.0,23,89.97,62.62,7
66,33,2451,3079.4,24,93.32,64.12,7
67,32,2406,3105.4,25,97.04,65.03,7
68,31,2460,3122.0,26,100.71,65.94,7
69,30,2413,3151.2,27,105.04,66.83,7
70,30,2471,3164.4,27,105.48,67.83,7
71,30,2424,3193.6,27,106.45,68.83,7
72,30,2480,3211.8,27,107.06,69.83,7
73,29,2436,3238.5,28,111.67,70.72,7
74,28,2498,3245.9,29,115.93,71.61,7
75,28,2453,3274.3,29,116.94,72.61,7
76,27,2492,3302.3,30,122.31,73.48,7
77,27,2453,3325.2,30,123.16,74.48,7
78,26,2499,3342.8,31,128.57,77.38,7
79,26,2460,3366.3,31,129.47,78.38,7
80,26,2503,3380.9,31,130.03,79.38,7
81,26,2466,3402.5,31,130.86,80.38,7
82,25,2514,3408.6,32,136.35,81.32,7
83,24,2484,3424.4,33,142.68,82.25,7
84,24,2527,3431.1,33,142.96,83.25,7
