step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,49,1130,846.3,1,17.27,1.0,0
1,49,1009,904.6,1,18.46,2.0,0
2,49,1035,918.8,1,18.75,3.0,0
3,49,946,945.1,1,19.29,4.0,0
4,49,1000,957.4,1,19.54,5.0,0
5,49,921,973.7,1,19.87,6.0,0
6,48,1008,963.2,2,20.07,7.0,0
7,48,930,979.8,2,20.41,8.0,0
8,48,1008,976.3,2,20.34,9.0,0
9,48,933,989.9,2,20.62,10.0,0
10,48,1004,989.5,2,20.61,11.0,0
11,48,927,1005.0,2,20.94,12.0,0
12,47,1006,994.9,3,21.17,13.0,0
13,47,925,1015.7,3,21.61,14.0,0
14,46,993,1019.8,4,22.17,15.0,0
15,46,924,1029.9,4,22.39,16.0,0
16,44,995,1029.6,6,23.4,17.0,0
17,44,931,1037.3,6,23.57,18.0,0
18,44,999,1031.0,6,23.43,19.0,0
19,44,935,1038.7,6,23.61,20.0,0
20,43,1005,1024.6,7,23.83,21.0,0
21,42,942,1033.8,8,24.62,22.0,0
22,41,1008,1029.4,9,25.11,23.0,0
23,41,953,1031.9,9,25.17,24.0,0
24,41,1025,1014.4,9,24.74,25.0,0
25,41,968,1018.9,9,24.85,26.0,0
26,42,1026,1018.4,9,24.25,26.36,1
27,42,964,1026.7,9,24.44,27.36,1
28,43,1022,1019.9,9,23.72,27.7,2
29,43,959,1027.9,9,23.9,28.7,2
30,43,1012,1021.8,9,23.76,29.7,2
31,43,955,1023.8,9,23.81,30.7,2
32,43,1002,1023.8,9,23.81,31.7,2
33,43,939,1031.7,9,23.99,32.7,2
34,40,1008,1020.5,12,25.51,33.6,2
35,38,958,1021.9,14,26.89,34.53,2
36,38,1031,1011.5,15,26.62,34.55,3
37,38,969,1024.9,15,26.97,35.55,3
38,38,1022,1035.2,15,27.24,36.55,3
39,39,965,1044.9,16,26.79,35.56,5
40,36,1023,1049.0,18,29.14,37.31,5
41,35,963,1064.2,19,30.41,38.2,5
42,34,1012,1081.7,20,31.81,39.09,5
43,33,961,1090.4,21,33.04,39.97,5
44,33,1023,1095.2,21,33.19,40.97,5
45,33,965,1110.9,21,33.66,41.97,5
46,33,1031,1107.7,21,33.57,42.97,5
47,33,981,1115.5,21,33.8,43.97,5
48,33,1044,1106.2,21,33.52,44.97,5
49,32,1000,1109.3,22,34.66,45.84,5
50,32,1055,1104.3,22,34.51,46.84,5
51,29,1011,1111.2,25,38.32,47.41,5
52,28,1062,1111.3,26,39.69,48.25,5
53,26,1026,1114.1,28,42.85,50.31,5
54,25,1084,1103.8,29,44.15,51.16,5
55,25,1050,1105.8,29,44.23,52.16,5
56,25,1102,1101.8,29,44.07,53.16,5
57,24,1063,1110.1,30,46.25,54.0,5
58,24,1104,1110.3,30,46.26,55.0,5
59,24,1068,1115.6,30,46.48,56.0,5
60,24,1112,1109.9,30,46.25,57.0,5
61,24,1081,1110.2,30,46.26,58.0,5
62,24,1117,1105.4,30,46.06,59.0,5
63,25,1085,1106.7,30,44.27,57.6,6
64,25,1115,1105.7,30,44.23,58.6,6
65,25,1080,1108.7,30,44.35,59.6,6
66,25,1115,1102.7,30,44.11,60.6,6
67,25,1077,1108.7,30,44.35,61.6,6
68,24,1113,1105.0,31,46.04,62.33,6
69,24,1073,1114.3,31,46.43,63.33,6
70,24,1113,1109.6,31,46.23,64.33,6
71,24,1079,1112.8,31,46.37,65.33,6
72,24,1117,1109.1,31,46.21,66.33,6
73,24,1085,1110.4,31,46.27,67.33,6
74,24,1120,1108.7,31,46.19,68.33,6
75,24,1089,1109.0,31,46.21,69.33,6
76,24,1121,1102.2,31,45.93,70.33,6
77,24,1093,1099.5,31,45.81,71.33,6
