step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,46,164,747.1,4,16.24,1.0,0
1,47,135,748.8,4,15.93,1.96,1
2,44,138,745.7,7,16.95,2.95,1
3,43,101,757.1,8,17.61,3.95,1
4,43,123,750.6,8,17.46,4.95,1
5,40,93,756.2,11,18.91,5.95,1
6,39,119,749.1,12,19.21,6.95,1
7,39,94,750.9,12,19.25,7.95,1
8,38,116,746.4,13,19.64,8.95,1
9,37,96,744.4,14,20.12,10.0,1
10,37,120,738.4,14,19.96,11.0,1
11,36,95,742.6,16,20.63,11.67,2
12,36,121,735.3,16,20.42,12.67,2
13,36,100,734.9,16,20.41,13.67,2
14,36,124,726.5,16,20.18,14.67,2
15,36,99,730.1,16,20.28,15.67,2
16,36,124,720.8,16,20.02,16.67,2
17,36,101,722.4,16,20.07,17.67,2
18,35,121,718.6,17,20.53,18.66,2
19,35,101,717.8,17,20.51,19.66,2
20,34,123,710.0,18,20.88,20.65,2
21,33,100,713.4,19,21.62,21.64,2
22,33,122,710.8,19,21.54,22.64,2
23,33,97,716.2,19,21.7,23.64,2
24,32,119,713.2,20,22.29,24.62,2
25,25,102,714.3,21,28.57,25.52,2
26,23,125,715.1,22,31.09,26.48,2
27,23,109,717.4,22,31.19,27.48,2
28,21,131,718.0,24,34.19,28.43,2
29,18,111,727.3,27,40.4,29.33,2
30,18,126,734.6,27,40.81,30.33,2
31,18,114,735.9,27,40.88,31.33,2
32,18,134,740.2,27,41.12,32.33,2
33,18,117,746.5,27,41.47,33.33,2
34,17,139,747.4,28,43.97,34.29,2
35,17,125,751.3,28,44.2,35.29,2
36,17,142,752.2,28,44.25,36.29,2
37,17,128,756.2,28,44.48,37.29,2
38,16,143,757.6,29,47.35,38.25,2
39,16,131,760.1,29,47.51,39.25,2
40,16,142,766.6,29,47.92,40.25,2
41,15,127,772.1,30,51.48,42.0,2
42,15,140,779.2,30,51.95,43.0,2
43,14,131,779.9,31,55.71,44.0,2
44,14,148,778.6,31,55.62,45.0,2
45,13,141,777.6,31,59.81,46.0,2
46,13,146,783.9,31,60.3,47.0,2
47,13,130,792.1,31,60.93,48.0,2
48,12,140,796.7,31,66.39,49.0,2
49,12,128,801.6,31,66.8,50.0,2
50,12,144,801.5,31,66.79,51.0,2
51,12,132,806.3,31,67.19,52.0,2
52,12,150,802.2,31,66.85,53.0,2
53,12,136,809.1,31,67.42,54.0,2
54,12,147,814.0,31,67.83,55.0,2
55,13,137,816.8,31,62.83,51.69,3
56,12,152,815.7,32,67.98,57.0,3
57,12,141,819.6,32,68.3,58.0,3
58,11,152,821.5,32,74.68,59.0,3
59,11,139,828.0,32,75.27,60.0,3
60,12,146,834.4,32,69.54,55.92,4
61,12,135,838.3,32,69.86,56.92,4
62,12,146,842.2,32,70.18,57.92,4
63,12,131,850.0,32,70.84,58.92,4
64,12,137,858.9,32,71.58,59.92,4
65,12,123,865.8,32,72.15,60.92,4
66,12,143,863.7,32,71.97,61.92,4
67,12,129,870.5,32,72.55,62.92,4
68,12,142,872.4,32,72.7,63.92,4
69,12,130,877.3,32,73.11,64.92,4
70,12,144,878.2,32,73.18,65.92,4
71,12,131,884.0,32,73.67,66.92,4
72,11,142,889.0,32,80.82,67.45,4
73,11,130,894.5,32,81.32,68.45,4
74,11,143,897.0,32,81.54,69.45,4
75,11,131,902.5,32,82.04,70.45,4
76,11,142,905.9,32,82.36,71.45,4
77,10,132,910.0,33,91.0,71.9,4
78,10,146,910.0,33,91.0,72.9,4
79,10,134,916.1,33,91.61,73.9,4
80,10,145,919.2,33,91.92,74.9,4
81,10,126,932.2,33,93.22,75.9,4
82,10,138,934.3,33,93.43,76.9,4
83,10,125,941.4,33,94.14,77.9,4
84,10,141,942.4,33,94.24,78.9,4
85,10,130,947.5,33,94.75,79.9,4
86,8,144,949.1,35,118.64,79.38,4
87,8,132,956.4,35,119.55,80.38,4
88,8,145,957.6,35,119.7,81.38,4
89,8,138,959.9,35,119.99,82.38,4
90,8,151,961.1,35,120.14,83.38,4
91,7,142,966.0,36,138.0,83.29,4
92,7,153,966.8,36,138.12,84.29,4
93,7,140,975.7,36,139.38,85.29,4
94,7,148,983.5,36,140.5,86.29,4
95,7,131,996.4,36,142.34,87.29,4
96,7,147,997.2,36,142.46,88.29,4
97,7,136,1004.0,36,143.43,89.29,4
98,6,149,1006.5,37,167.75,88.83,4
99,6,141,1010.9,37,168.49,89.83,4
100,6,155,1009.4,37,168.23,90.83,4
101,5,150,1011.4,38,202.28,89.8,4
102,5,160,1012.4,38,202.48,90.8,4
103,5,147,1022.4,38,204.49,91.8,4
104,5,158,1020.5,38,204.1,92.8,4
105,4,152,1024.1,39,256.03,106.0,4
106,4,162,1022.7,39,255.68,107.0,4
107,4,156,1026.4,39,256.59,108.0,4
108,4,158,1031.0,39,257.74,109.0,4
109,4,150,1036.6,39,259.15,110.0,4
110,4,161,1034.2,39,258.56,111.0,4
111,4,155,1037.9,39,259.46,112.0,4
112,4,164,1038.5,39,259.62,113.0,4
113,4,156,1044.1,39,261.02,114.0,4
114,4,162,1046.7,39,261.68,115.0,4
115,4,151,1055.3,39,263.84,116.0,4
116,4,161,1053.0,39,263.24,117.0,4
117,4,156,1055.6,39,263.9,118.0,4
118,4,163,1056.2,39,264.06,119.0,4
119,4,159,1057.8,39,264.46,120.0,4
120,4,166,1055.5,39,263.87,121.0,4
121,4,162,1057.1,39,264.27,122.0,4
122,4,168,1054.7,39,263.68,123.0,4
123,4,160,1060.3,39,265.09,124.0,4
124,4,166,1058.0,39,264.49,125.0,4
125,4,161,1060.6,39,265.15,126.0,4
126,4,165,1061.2,39,265.31,127.0,4
127,4,155,1068.8,39,267.21,128.0,4
128,4,163,1066.5,39,266.62,129.0,4
129,4,158,1069.1,39,267.27,130.0,4
130,4,164,1068.7,39,267.18,131.0,4
131,4,156,1074.3,39,268.59,132.0,4
132,4,165,1072.0,39,267.99,133.0,4
133,4,157,1077.6,39,269.4,134.0,4
134,4,164,1076.2,39,269.06,135.0,4
135,4,159,1078.8,39,269.71,136.0,4
136,4,165,1079.5,39,269.87,137.0,4
137,4,159,1083.1,39,270.77,138.0,4
138,4,168,1083.7,39,270.93,139.0,4
139,4,164,1085.3,39,271.34,140.0,4
140,4,170,1084.0,39,270.99,141.0,4
141,4,164,1087.6,39,271.9,142.0,4
142,4,170,1085.2,39,271.31,143.0,4
143,4,164,1088.8,39,272.21,144.0,4
144,4,166,1091.5,39,272.87,145.0,4
145,4,156,1099.1,39,274.77,146.0,4
146,4,156,1106.7,39,276.68,147.0,4
147,4,150,1110.3,39,277.59,148.0,4
148,4,159,1110.0,39,277.49,149.0,4
149,4,152,1114.6,39,278.65,150.0,4
150,4,159,1117.2,39,279.3,151.0,4
151,4,154,1119.8,39,279.96,152.0,4
152,4,161,1121.5,39,280.37,153.0,4
153,4,152,1128.1,39,282.02,154.0,4
154,4,158,1130.7,39,282.68,155.0,4
155,4,154,1132.3,39,283.09,156.0,4
156,4,161,1133.0,39,283.24,157.0,4
157,4,156,1135.6,39,283.9,158.0,4
158,4,164,1133.2,39,283.3,159.0,4
159,4,160,1134.8,39,283.71,160.0,4
160,4,167,1132.5,39,283.12,161.0,4
