step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,50,405,755.3,0,15.11,1.0,0
1,49,362,769.2,1,15.7,2.0,0
2,47,354,786.7,3,16.74,3.0,0
3,45,309,805.0,5,17.89,4.0,0
4,45,329,812.3,5,18.05,5.0,0
5,45,299,815.6,5,18.12,6.0,0
6,45,333,814.8,5,18.11,7.0,0
7,44,298,823.7,6,18.72,8.0,0
8,44,332,827.6,6,18.81,9.0,0
9,44,295,838.5,6,19.06,10.0,0
10,42,327,837.9,8,19.95,11.0,0
11,42,296,844.0,8,20.09,12.0,0
12,42,325,847.0,8,20.17,13.0,0
13,42,298,849.1,8,20.22,14.0,0
14,40,329,848.3,10,21.21,15.0,0
15,40,301,852.6,10,21.31,16.0,0
16,40,333,849.8,10,21.25,17.0,0
17,39,310,849.7,11,21.79,18.0,0
18,38,338,845.1,12,22.24,19.0,0
19,37,312,849.2,13,22.95,20.0,0
20,37,338,846.2,13,22.87,21.0,0
21,37,311,851.2,13,23.01,22.0,0
22,37,337,848.2,13,22.93,23.0,0
23,37,308,855.3,13,23.12,24.0,0
24,37,338,852.3,13,23.04,25.0,0
25,28,310,862.3,13,30.8,26.0,0
26,28,339,866.7,13,30.95,27.0,0
27,28,309,880.0,13,31.43,28.0,0
28,27,339,881.0,14,32.63,29.0,0
29,26,312,892.6,15,34.33,30.0,0
30,26,344,892.1,15,34.31,31.0,0
31,25,319,902.3,16,36.09,32.0,0
32,23,344,908.0,18,39.48,33.0,0
33,22,321,918.0,19,41.73,34.0,0
34,22,348,920.9,19,41.86,35.0,0
35,22,328,927.8,19,42.17,36.0,0
36,20,357,925.6,20,46.28,37.0,0
37,18,335,937.0,22,52.05,38.0,0
38,18,361,937.3,22,52.07,39.0,0
39,17,340,948.2,23,55.78,40.0,0
40,15,366,948.8,24,63.25,41.0,0
41,15,347,958.9,24,63.93,42.0,0
42,15,365,967.0,24,64.47,43.0,0
43,15,347,976.1,24,65.07,44.0,0
44,15,374,973.2,24,64.88,45.0,0
45,15,353,985.3,24,65.68,46.0,0
46,15,371,991.4,24,66.09,47.0,0
47,14,352,1001.7,24,71.55,48.0,0
48,13,372,1005.0,25,77.31,49.0,0
49,13,348,1021.3,25,78.56,50.0,0
