step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,49,2240,832.1,1,16.98,1.0,0
1,49,2108,910.2,1,18.58,2.0,0
2,49,2108,980.3,1,20.01,3.0,0
3,49,1986,1048.4,1,21.4,4.0,0
4,49,2047,1117.5,1,22.81,5.0,0
5,48,1918,1193.7,2,24.87,6.0,0
6,48,2037,1232.9,2,25.69,7.0,0
7,47,1915,1303.2,3,27.73,8.0,0
8,46,2029,1356.6,4,29.49,9.0,0
9,46,1914,1421.0,4,30.89,10.0,0
10,46,2029,1471.4,4,31.99,11.0,0
11,45,1927,1523.9,5,33.86,12.0,0
12,45,2044,1566.4,5,34.81,13.0,0
13,43,1940,1622.4,6,37.73,14.0,0
14,43,2039,1680.2,7,39.07,14.65,1
15,41,1948,1726.1,9,42.1,15.63,1
16,41,2061,1758.0,9,42.88,16.63,1
17,40,1958,1817.0,10,45.43,17.62,1
18,40,2070,1851.0,10,46.28,18.62,1
19,39,1972,1906.1,11,48.87,19.62,1
20,39,2078,1939.2,11,49.72,20.62,1
21,38,1984,1991.4,12,52.41,21.61,1
22,38,2077,2018.6,12,53.12,22.61,1
23,38,1988,2065.8,12,54.36,23.61,1
24,37,2079,2099.1,13,56.73,24.59,1
25,33,1994,2147.8,17,65.09,25.55,1
26,33,2095,2171.5,17,65.8,26.55,1
27,33,2023,2207.2,17,66.89,27.55,1
28,33,2141,2211.9,17,67.03,28.55,1
29,33,2061,2255.6,17,68.35,29.55,1
30,33,2145,2277.3,17,69.01,30.55,1
31,30,2078,2311.3,20,77.04,31.5,1
32,29,2162,2327.4,21,80.26,32.48,1
33,29,2096,2361.5,21,81.43,33.48,1
34,29,2171,2384.7,22,82.23,33.28,2
35,27,2117,2409.0,24,89.22,35.44,2
36,25,2198,2414.5,26,96.58,36.4,2
37,23,2154,2432.1,28,105.74,37.35,2
38,23,2219,2434.8,28,105.86,38.35,2
39,23,2173,2455.5,28,106.76,39.35,2
