step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,50,1692,826.3,0,16.53,1.0,0
1,50,1587,901.6,0,18.03,2.0,0
2,50,1611,943.9,0,18.88,3.0,0
3,50,1525,1000.2,0,20.0,4.0,0
4,50,1585,1032.6,0,20.65,5.0,0
5,50,1505,1082.9,0,21.66,6.0,0
6,50,1566,1121.2,0,22.42,7.0,0
7,50,1494,1163.5,0,23.27,8.0,0
8,50,1575,1186.8,0,23.74,9.0,0
9,49,1507,1225.7,1,25.01,10.0,0
10,49,1573,1255.6,1,25.62,11.0,0
11,49,1504,1295.5,1,26.44,12.0,0
12,50,1577,1320.4,1,26.41,12.74,1
13,50,1515,1352.7,1,27.05,13.74,1
14,50,1585,1380.0,1,27.6,14.74,1
15,50,1516,1419.3,1,28.39,15.74,1
16,49,1582,1434.2,2,29.27,16.73,1
17,49,1522,1465.2,2,29.9,17.73,1
18,49,1586,1484.1,2,30.29,18.73,1
19,49,1524,1517.0,2,30.96,19.73,1
20,49,1581,1543.9,2,31.51,20.73,1
21,48,1519,1577.4,3,32.86,21.73,1
22,45,1589,1599.6,6,35.55,22.71,1
23,43,1520,1643.1,8,38.21,23.7,1
24,43,1594,1658.6,8,38.57,24.7,1
25,41,1536,1692.1,9,41.27,25.68,1
26,40,1604,1706.3,10,42.66,26.68,1
27,40,1553,1733.6,10,43.34,27.68,1
28,40,1607,1756.4,11,43.91,27.95,2
29,40,1541,1798.7,11,44.97,28.95,2
30,38,1602,1820.1,13,47.9,29.89,2
31,36,1549,1851.7,15,51.44,30.83,2
32,36,1606,1871.9,16,52.0,31.28,3
33,35,1555,1902.2,17,54.35,33.17,3
34,35,1611,1926.4,17,55.04,34.17,3
35,34,1555,1962.2,18,57.71,35.15,3
36,34,1609,1983.0,18,58.32,36.15,3
37,34,1550,2021.8,18,59.47,37.15,3
38,35,1604,2048.6,18,58.53,37.06,4
39,35,1552,2079.8,18,59.42,38.06,4
40,35,1620,2091.1,18,59.74,39.06,4
41,35,1573,2117.3,18,60.49,40.06,4
42,34,1637,2130.1,19,62.65,41.0,4
43,33,1594,2153.5,20,65.26,42.82,4
44,33,1656,2156.9,20,65.36,43.82,4
45,33,1614,2179.3,20,66.04,44.82,4
46,33,1657,2194.7,20,66.51,45.82,4
47,32,1609,2223.7,21,69.49,46.78,4
48,33,1643,2246.7,21,68.08,46.33,5
