step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,49,2632,859.3,1,17.54,1.0,0
1,49,2479,964.6,1,19.69,2.0,0
2,49,2495,1018.9,1,20.79,3.0,0
3,49,2383,1083.3,1,22.11,4.0,0
4,48,2447,1128.5,2,23.51,5.0,0
5,48,2350,1178.8,2,24.56,6.0,0
6,47,2447,1200.1,3,25.53,7.0,0
7,47,2365,1236.4,3,26.31,8.0,0
8,44,2476,1249.6,6,28.4,9.0,0
9,44,2406,1276.7,6,29.02,10.0,0
10,44,2494,1287.9,6,29.27,11.0,0
11,44,2425,1314.1,6,29.87,12.0,0
12,44,2493,1336.3,6,30.37,13.0,0
13,44,2425,1361.5,6,30.94,14.0,0
14,45,2493,1379.6,6,30.66,14.67,1
15,45,2424,1404.8,6,31.22,15.67,1
16,43,2499,1417.0,8,32.95,16.65,1
17,43,2427,1447.2,8,33.65,17.65,1
18,43,2498,1460.3,8,33.96,18.65,1
19,43,2433,1483.5,8,34.5,19.65,1
20,42,2506,1491.6,9,35.51,20.64,1
21,40,2448,1510.7,11,37.77,21.62,1
22,40,2509,1531.7,11,38.29,22.62,1
23,41,2446,1555.8,11,37.95,23.05,2
24,41,2508,1579.9,12,38.53,24.02,3
25,41,2442,1606.0,12,39.17,25.02,3
26,40,2519,1618.0,13,40.45,26.38,3
27,40,2455,1643.1,13,41.08,27.38,3
28,39,2521,1663.2,14,42.65,28.36,3
29,39,2463,1683.2,14,43.16,29.36,3
30,39,2520,1710.3,14,43.85,30.36,3
31,38,2455,1738.3,15,45.74,31.34,3
32,39,2529,1746.3,16,44.78,30.67,5
33,38,2461,1776.3,17,46.75,31.61,5
34,37,2528,1784.3,18,48.22,32.54,5
35,34,2482,1797.2,21,52.86,34.29,5
36,33,2547,1802.1,22,54.61,36.0,5
37,32,2498,1820.0,23,56.87,36.97,5
38,31,2562,1821.8,24,58.77,37.94,5
39,31,2519,1835.6,25,59.21,37.65,6
40,30,2575,1842.4,26,61.41,38.57,6
41,28,2530,1859.2,28,66.4,39.39,6
42,28,2582,1868.9,28,66.75,40.39,6
43,28,2540,1883.7,28,67.27,41.39,6
44,28,2597,1886.4,28,67.37,42.39,6
45,28,2549,1907.2,28,68.11,43.39,6
46,28,2594,1920.9,28,68.6,44.39,6
47,28,2550,1937.7,28,69.2,45.39,6
48,29,2594,1947.4,28,67.15,44.79,7
49,29,2546,1967.2,28,67.84,45.79,7
50,28,2598,1972.0,29,70.43,46.64,7
51,28,2548,1994.7,29,71.24,47.64,7
52,28,2592,2008.5,29,71.73,48.64,7
53,28,2544,2029.2,29,72.47,49.64,7
54,28,2594,2041.0,29,72.89,50.64,7
55,29,2545,2062.7,29,71.13,49.86,8
56,28,2596,2070.5,30,73.95,50.64,8
57,28,2551,2088.2,30,74.58,51.64,8
58,28,2592,2113.0,30,75.46,52.64,8
59,28,2544,2133.7,30,76.2,53.64,8
60,28,2594,2140.5,30,76.45,54.64,8
61,28,2557,2150.2,30,76.79,55.64,8
62,27,2611,2148.0,31,79.55,58.48,8
63,27,2567,2165.7,31,80.21,59.48,8
64,26,2619,2166.4,32,83.32,60.31,8
65,27,2581,2179.1,32,80.71,59.04,9
66,27,2620,2187.8,32,81.03,60.04,9
67,27,2579,2202.5,32,81.58,61.04,9
68,26,2624,2203.2,33,84.74,63.04,9
69,26,2587,2214.9,33,85.19,64.04,9
70,26,2625,2221.6,33,85.45,65.04,9
71,27,2587,2234.3,33,82.75,63.59,10
72,25,2626,2243.0,35,89.72,63.92,10
73,25,2584,2260.7,35,90.43,64.92,10
74,24,2622,2265.3,36,94.39,65.54,10
75,24,2586,2278.0,36,94.92,66.54,10
76,24,2627,2281.6,36,95.07,67.54,10
77,24,2593,2293.2,37,95.55,66.96,11
78,23,2633,2301.8,38,100.08,67.48,11
79,23,2589,2323.5,38,101.02,68.48,11
80,23,2633,2331.0,39,101.35,65.96,12
81,23,2593,2348.7,39,102.12,66.96,12
82,24,2637,2351.3,39,97.97,65.12,13
83,24,2596,2368.9,39,98.71,66.12,13
84,24,2626,2380.6,39,99.19,67.12,13
85,24,2592,2391.2,39,99.63,68.12,13
86,24,2622,2400.9,39,100.04,69.12,13
87,24,2587,2412.5,39,100.52,70.12,13
88,24,2625,2414.1,39,100.59,71.12,13
89,24,2592,2423.8,39,100.99,72.12,13
90,24,2625,2427.4,39,101.14,73.12,13
91,23,2590,2440.0,40,106.09,73.35,13
92,22,2625,2440.6,41,110.94,73.5,13
93,22,2594,2450.2,41,111.37,74.5,13
94,21,2633,2452.8,42,116.8,74.57,13
95,21,2603,2462.4,42,117.26,75.57,13
96,20,2644,2461.9,43,123.09,78.0,13
97,18,2612,2475.4,45,137.52,76.89,13
98,18,2638,2487.9,45,138.22,77.89,13
99,18,2612,2496.4,45,138.69,78.89,13
100,17,2648,2500.8,46,147.11,82.88,13
101,17,2622,2510.3,46,147.66,83.88,13
102,16,2658,2514.7,47,157.17,88.94,13
103,15,2632,2526.1,48,168.41,94.2,13
104,15,2662,2532.5,48,168.83,95.2,13
105,15,2642,2537.9,48,169.19,96.2,13
106,16,2672,2542.3,48,158.89,91.12,14
107,16,2646,2552.7,48,159.55,92.12,14
108,16,2672,2554.2,48,159.64,93.12,14
109,16,2645,2565.6,48,160.35,94.12,14
110,16,2665,2572.0,48,160.75,95.12,14
111,16,2640,2581.5,48,161.34,96.12,14
112,16,2665,2584.9,48,161.56,97.12,14
113,16,2644,2590.3,48,161.9,98.12,14
114,16,2668,2593.7,48,162.11,99.12,14
115,16,2642,2604.2,48,162.76,100.12,14
116,16,2666,2611.6,48,163.23,101.12,14
117,15,2642,2621.0,49,174.73,101.07,14
118,15,2667,2626.4,49,175.09,102.07,14
119,15,2645,2633.8,49,175.59,103.07,14
120,15,2674,2633.2,49,175.55,104.07,14
121,15,2652,2640.6,49,176.04,105.07,14
122,15,2684,2637.0,49,175.8,106.07,14
123,15,2665,2641.4,49,176.09,107.07,14
124,15,2689,2640.8,49,176.06,108.07,14
125,15,2669,2646.2,49,176.42,109.07,14
126,14,2692,2644.6,50,188.9,108.86,14
127,14,2671,2652.0,50,189.43,109.86,14
128,14,2690,2655.4,50,189.67,110.86,14
129,13,2671,2661.7,51,204.75,110.46,14
130,14,2694,2660.1,51,190.0,103.5,15
131,14,2677,2663.4,51,190.24,104.5,15
132,14,2698,2659.8,51,189.99,105.5,15
133,14,2677,2667.2,51,190.51,106.5,15
134,14,2694,2667.6,51,190.54,107.5,15
135,14,2674,2673.9,51,190.99,108.5,15
136,14,2692,2675.3,51,191.09,109.5,15
137,14,2667,2686.7,51,191.91,110.5,15
138,14,2692,2686.1,51,191.86,111.5,15
139,14,2672,2692.4,51,192.32,112.5,15
140,14,2692,2690.8,51,192.2,113.5,15
141,14,2675,2694.2,51,192.44,114.5,15
142,14,2690,2698.6,51,192.75,115.5,15
143,14,2670,2704.9,51,193.21,116.5,15
144,14,2687,2709.3,51,193.52,117.5,15
145,14,2669,2713.7,51,193.83,118.5,15
146,14,2690,2712.1,51,193.72,119.5,15
147,14,2669,2719.4,51,194.25,120.5,15
148,14,2688,2722.8,51,194.49,121.5,15
149,14,2668,2729.2,51,194.94,122.5,15
150,14,2692,2731.6,51,195.11,123.5,15
151,14,2669,2740.9,51,195.78,124.5,15
152,14,2685,2750.3,51,196.45,125.5,15
153,14,2662,2759.7,51,197.12,126.5,15
154,14,2682,2764.1,51,197.43,127.5,15
155,14,2664,2768.4,51,197.75,128.5,15
156,14,2689,2767.8,51,197.7,129.5,15
157,14,2671,2772.2,51,198.01,130.5,15
158,14,2691,2769.6,51,197.83,131.5,15
159,14,2672,2774.9,51,198.21,132.5,15
160,14,2685,2780.3,51,198.59,133.5,15
161,13,2661,2791.7,52,214.74,132.38,15
162,13,2675,2800.0,52,215.39,133.38,15
163,13,2656,2806.4,52,215.87,134.38,15
164,13,2677,2806.7,52,215.9,135.38,15
165,13,2662,2809.1,52,216.08,136.38,15
166,12,2687,2805.4,53,233.78,134.92,15
167,10,2674,2808.6,55,280.86,137.6,15
168,10,2695,2808.9,55,280.89,138.6,15
169,10,2681,2813.2,55,281.32,139.6,15
170,10,2694,2817.5,55,281.75,140.6,15
171,10,2678,2823.7,55,282.37,141.6,15
172,10,2693,2827.0,55,282.7,142.6,15
173,10,2681,2829.3,55,282.93,143.6,15
