step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,49,2485,775.8,1,15.83,1.0,0
1,49,2403,802.6,1,16.38,2.0,0
2,49,2417,818.4,1,16.7,3.0,0
3,48,2353,828.3,2,17.26,4.0,0
4,47,2410,816.4,3,17.37,5.0,0
5,47,2353,820.4,3,17.46,6.0,0
6,47,2411,811.5,3,17.27,7.0,0
7,47,2364,805.5,3,17.14,8.0,0
8,47,2417,796.6,3,16.95,9.0,0
9,46,2366,795.8,4,17.3,10.0,0
10,45,2427,782.1,5,17.38,11.0,0
11,45,2383,775.4,5,17.23,12.0,0
12,45,2424,768.7,5,17.08,13.0,0
13,35,2374,775.7,5,22.16,14.0,0
14,35,2421,776.3,5,22.18,15.0,0
15,35,2371,786.8,5,22.48,16.0,0
16,35,2421,780.4,5,22.3,17.0,0
17,35,2381,781.0,5,22.31,18.0,0
18,35,2426,780.6,5,22.3,19.0,0
19,35,2384,783.1,5,22.38,20.0,0
20,34,2425,778.8,6,22.91,21.0,0
21,33,2389,777.7,7,23.57,22.0,0
22,32,2432,769.6,8,24.05,23.0,0
23,32,2400,765.6,8,23.92,24.0,0
24,31,2437,757.6,9,24.44,25.0,0
25,31,2403,756.7,9,24.41,26.0,0
26,30,2440,749.2,9,24.97,27.0,0
27,30,2405,750.4,9,25.01,28.0,0
28,30,2441,742.6,9,24.75,29.0,0
29,29,2411,739.9,10,25.52,30.0,0
30,29,2446,733.3,10,25.29,31.0,0
31,29,2412,735.7,10,25.37,30.9,1
32,28,2448,723.2,10,25.83,31.86,1
33,27,2411,729.7,11,27.03,32.81,1
34,26,2449,722.8,11,27.8,33.77,1
35,26,2407,735.5,11,28.29,34.77,1
36,26,2439,738.2,11,28.39,35.77,1
37,26,2399,749.7,11,28.83,35.31,2
38,26,2435,751.4,11,28.9,36.31,2
39,26,2390,767.1,11,29.5,37.31,2
40,26,2426,767.8,11,29.53,38.31,2
41,26,2381,783.5,11,30.14,39.31,2
42,26,2427,781.2,11,30.05,40.31,2
43,26,2395,784.0,11,30.15,41.31,2
44,26,2437,777.7,11,29.91,42.31,2
45,26,2402,783.4,11,30.13,43.31,2
46,26,2438,776.1,11,29.85,44.31,2
47,26,2399,785.8,11,30.22,45.31,2
48,26,2427,792.5,11,30.48,46.31,2
49,26,2390,800.2,11,30.78,47.31,2
50,26,2430,793.4,11,30.51,46.35,3
51,26,2397,797.1,11,30.66,47.35,3
