step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,46,177,737.3,4,16.03,1.0,0
1,46,165,718.6,4,15.62,2.0,0
2,41,166,709.3,9,17.3,3.0,0
3,41,149,698.9,9,17.05,4.0,0
4,40,152,694.3,10,17.36,5.0,0
5,36,139,683.3,14,18.98,6.0,0
6,33,149,678.2,17,20.55,7.0,0
7,32,134,671.9,18,21.0,8.0,0
8,29,151,665.6,21,22.95,9.0,0
9,25,139,660.2,25,26.41,10.0,0
10,24,149,664.2,26,27.68,11.0,0
11,20,140,659.9,30,32.99,12.0,0
12,19,157,655.2,31,34.48,13.0,0
13,19,148,651.5,31,34.29,14.0,0
14,16,163,645.8,34,40.37,15.0,0
15,14,150,649.5,36,46.39,16.0,0
16,14,158,650.2,36,46.44,17.0,0
17,14,150,648.8,36,46.35,18.0,0
18,13,158,651.2,37,50.09,19.0,0
19,10,155,647.5,40,64.75,20.0,0
20,10,168,644.8,40,64.48,21.0,0
21,9,166,640.8,41,71.2,22.0,0
22,7,178,636.5,43,90.93,23.0,0
23,6,172,637.8,43,106.3,24.0,0
24,6,179,636.8,43,106.14,25.0,0
25,6,176,635.8,43,105.97,26.0,0
26,5,179,637.5,44,127.5,27.0,0
27,5,174,639.2,44,127.83,28.0,0
28,5,176,640.8,44,128.16,29.0,0
29,5,174,639.5,44,127.9,30.0,0
30,5,178,638.1,44,127.63,31.0,0
31,5,174,638.8,44,127.76,32.0,0
32,5,179,637.5,44,127.5,33.0,0
33,5,173,640.1,44,128.03,34.0,0
34,5,176,640.8,44,128.16,35.0,0
35,5,173,640.5,44,128.09,36.0,0
36,4,180,637.8,45,159.45,37.0,0
37,4,178,637.1,45,159.28,38.0,0
38,4,183,634.5,45,158.62,39.0,0
39,4,181,633.8,45,158.45,40.0,0
40,4,184,631.1,45,157.78,41.0,0
41,4,182,630.5,45,157.62,42.0,0
42,4,185,627.8,45,156.95,43.0,0
43,4,183,627.1,45,156.78,44.0,0
44,4,186,624.5,45,156.12,45.0,0
45,4,184,623.8,45,155.95,46.0,0
46,4,186,621.1,45,155.28,47.0,0
47,4,184,620.5,45,155.11,48.0,0
48,4,186,617.8,45,154.45,49.0,0
49,4,184,617.1,45,154.28,50.0,0
50,4,186,614.5,45,153.61,51.0,0
51,4,184,613.8,45,153.45,52.0,0
52,4,186,611.1,45,152.78,53.0,0
53,4,185,609.5,45,152.36,54.0,0
54,4,186,606.8,45,151.7,55.0,0
55,4,185,605.1,45,151.28,56.0,0
56,4,186,602.4,45,150.61,57.0,0
57,4,185,600.8,45,150.19,58.0,0
58,4,184,601.1,45,150.28,59.0,0
59,4,182,600.4,45,150.11,60.0,0
60,3,182,600.8,45,200.27,61.0,0
61,3,181,599.8,45,199.93,62.0,0
62,3,183,598.8,45,199.6,63.0,0
63,3,181,598.8,45,199.6,64.0,0
64,3,184,597.8,45,199.27,65.0,0
65,3,183,596.8,45,198.93,66.0,0
66,3,184,595.8,45,198.6,67.0,0
67,3,182,595.8,45,198.6,68.0,0
