step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,50,1140,849.0,0,16.98,1.0,0
1,50,986,948.0,0,18.96,2.0,0
2,50,972,1041.0,0,20.82,3.0,0
3,48,836,1124.2,2,23.42,4.0,0
4,47,896,1192.5,3,25.37,5.0,0
5,46,779,1258.9,4,27.37,6.0,0
6,46,884,1312.3,4,28.53,7.0,0
7,45,773,1373.8,5,30.53,8.0,0
8,44,881,1426.4,6,32.42,9.0,0
9,44,785,1474.0,6,33.5,10.0,0
10,44,911,1505.6,6,34.22,11.0,0
11,43,809,1559.2,7,36.26,12.0,0
12,43,929,1598.9,7,37.18,13.0,0
13,43,820,1660.6,7,38.62,14.0,0
14,41,932,1704.5,9,41.57,15.0,0
15,41,831,1760.4,9,42.94,16.0,0
16,39,937,1801.5,11,46.19,17.0,0
17,37,847,1850.8,13,50.02,18.0,0
18,37,968,1877.1,13,50.73,19.0,0
19,36,874,1930.4,14,53.62,20.0,0
20,35,973,1968.9,15,56.25,21.0,0
21,33,892,2013.6,17,61.02,22.0,0
22,31,984,2047.5,19,66.05,23.0,0
23,28,913,2086.6,22,74.52,24.0,0
24,27,1000,2114.9,23,78.33,25.0,0
25,26,944,2142.3,24,82.4,26.0,0
26,25,1034,2155.8,25,86.23,27.0,0
27,22,979,2186.6,28,99.39,28.0,0
28,22,1053,2215.4,28,100.7,29.0,0
29,20,999,2247.4,30,112.37,30.0,0
30,20,1087,2250.4,30,112.52,31.0,0
31,20,1043,2272.4,30,113.62,32.0,0
32,20,1099,2288.4,30,114.42,33.0,0
33,19,1047,2319.5,31,122.08,34.0,0
34,19,1107,2325.7,32,122.41,33.16,1
35,18,1068,2344.9,33,130.27,34.06,1
36,18,1121,2349.1,33,130.51,35.06,1
37,17,1086,2365.4,34,139.14,35.94,1
38,17,1131,2367.7,34,139.28,36.94,1
39,17,1094,2386.0,34,140.35,37.94,1
40,16,1131,2393.4,35,149.59,38.81,1
41,16,1094,2412.8,35,150.8,39.81,1
42,16,1125,2423.2,35,151.45,40.81,1
43,16,1088,2442.6,35,152.66,41.81,1
44,16,1116,2460.0,35,153.75,42.81,1
