step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,50,1210,737.8,0,14.76,1.0,0
1,50,1115,743.6,0,14.87,2.0,0
2,49,1131,723.5,1,14.76,3.0,0
3,49,1047,720.1,1,14.7,4.0,0
4,48,1097,697.5,2,14.53,5.0,0
5,47,1042,668.6,3,14.23,6.0,0
6,47,1109,630.8,3,13.42,7.0,0
7,47,1042,614.0,3,13.06,8.0,0
8,44,1100,587.0,4,13.34,9.0,0
9,43,1048,561.4,4,13.06,10.0,0
10,42,1105,535.3,4,12.75,11.0,0
11,42,1056,509.4,4,12.13,12.0,0
12,41,1117,479.7,4,11.7,13.0,0
13,41,1062,461.6,4,11.26,14.0,0
14,38,1115,435.7,4,11.47,15.0,0
15,35,1067,419.8,5,11.99,16.0,0
16,35,1125,394.4,5,11.27,17.0,0
17,33,1071,387.8,6,11.75,18.0,0
18,31,1122,369.5,8,11.92,19.0,0
19,27,1084,356.0,9,13.19,20.0,0
20,26,1128,338.7,10,13.03,21.0,0
21,24,1092,328.8,10,13.7,22.0,0
22,23,1134,317.8,11,13.82,23.0,0
23,23,1096,314.7,11,13.68,24.0,0
24,22,1139,299.1,11,13.59,25.0,0
25,22,1104,294.8,11,13.4,26.0,0
26,20,1141,284.9,11,14.24,27.0,0
27,20,1110,280.2,11,14.01,28.0,0
28,20,1147,267.6,11,13.38,29.0,0
29,20,1123,255.9,11,12.79,30.0,0
30,19,1159,238.0,12,12.53,31.0,0
31,19,1132,231.1,12,12.16,32.0,0
32,19,1157,218.2,12,11.49,33.0,0
33,17,1128,214.6,12,12.62,34.0,0
34,16,1152,207.8,12,12.99,35.0,0
35,16,1132,199.3,12,12.46,36.0,0
36,15,1160,189.7,12,12.65,37.0,0
37,15,1140,183.0,12,12.2,38.0,0
38,15,1166,174.2,12,11.62,39.0,0
39,14,1151,162.8,12,11.63,40.0,0
40,13,1177,154.0,12,11.84,41.0,0
41,13,1159,148.8,12,11.45,42.0,0
42,11,1178,146.0,12,13.27,43.0,0
43,10,1164,140.9,12,14.09,44.0,0
44,10,1187,137.1,12,13.71,45.0,0
45,10,1168,138.3,12,13.83,46.0,0
46,10,1184,138.4,12,13.84,47.0,0
47,10,1168,136.6,12,13.66,48.0,0
48,9,1190,130.5,13,14.51,49.0,0
49,7,1178,128.5,14,18.35,50.0,0
50,7,1200,124.0,14,17.71,51.0,0
51,7,1191,120.5,14,17.21,52.0,0
52,7,1210,116.0,14,16.57,53.0,0
53,7,1197,116.5,14,16.64,54.0,0
54,6,1214,112.1,14,18.69,55.0,0
55,6,1204,111.4,14,18.57,56.0,0
56,5,1217,107.0,14,21.4,57.0,0
57,5,1205,110.1,14,22.02,58.0,0
58,5,1212,112.2,14,22.43,59.0,0
59,5,1202,113.2,14,22.65,60.0,0
60,5,1211,114.3,14,22.86,61.0,0
61,5,1202,114.4,14,22.88,62.0,0
62,5,1215,113.5,14,22.7,63.0,0
63,5,1208,111.6,14,22.31,64.0,0
64,5,1219,108.7,14,21.73,65.0,0
65,5,1210,108.7,14,21.75,66.0,0
66,5,1218,108.8,14,21.76,67.0,0
67,5,1209,108.9,14,21.78,68.0,0
68,5,1221,104.0,14,20.8,69.0,0
69,5,1211,105.1,14,21.01,70.0,0
70,5,1219,104.1,14,20.83,71.0,0
71,5,1210,104.2,14,20.85,72.0,0
72,5,1223,101.3,14,20.26,73.0,0
73,5,1216,99.4,14,19.88,74.0,0
74,5,1231,94.5,14,18.9,75.0,0
75,5,1224,92.6,14,18.51,76.0,0
76,5,1232,90.6,14,18.13,77.0,0
77,5,1225,88.7,14,17.74,78.0,0
78,5,1235,83.8,14,16.76,79.0,0
79,5,1230,79.9,14,15.98,80.0,0
80,5,1237,74.0,14,14.79,81.0,0
81,4,1232,70.6,14,17.66,82.0,0
82,4,1238,64.5,14,16.13,83.0,0
83,4,1230,65.4,14,16.34,84.0,0
84,4,1231,66.2,14,16.56,85.0,0
85,4,1227,63.1,14,15.78,86.0,0
86,4,1232,59.0,14,14.74,87.0,0
87,4,1228,55.8,14,13.96,88.0,0
88,4,1233,51.7,14,12.93,89.0,0
89,4,1229,49.2,14,12.31,67.5,1
90,2,1236,45.1,15,22.53,91.0,1
91,2,1234,43.5,15,21.75,92.0,1
92,2,1240,40.9,15,20.46,93.0,1
93,2,1236,41.4,15,20.68,94.0,1
94,2,1242,39.8,15,19.9,95.0,1
95,2,1240,38.2,15,19.11,96.0,1
96,2,1247,35.7,15,17.83,97.0,1
97,2,1245,34.1,15,17.05,98.0,1
98,2,1251,31.5,15,15.76,99.0,1
99,2,1249,30.0,15,14.98,100.0,1
100,2,1252,26.4,15,13.2,101.0,1
101,2,1250,24.8,15,12.41,102.0,1
102,2,1252,22.3,15,11.13,103.0,1
103,2,1250,20.7,15,10.35,104.0,1
104,2,1252,18.1,15,9.06,105.0,1
105,2,1250,16.6,15,8.28,106.0,1
106,2,1251,15.0,15,7.49,107.0,1
107,2,1248,14.4,15,7.21,108.0,1
108,2,1249,13.9,15,6.93,109.0,1
109,2,1244,15.3,15,7.64,110.0,1
110,2,1248,12.7,15,6.36,111.0,1
111,2,1246,11.2,15,5.58,112.0,1
112,2,1249,8.6,15,4.29,113.0,1
113,2,1247,7.0,15,3.51,114.0,1
114,2,1248,5.5,15,2.73,115.0,1
115,2,1246,3.9,15,1.94,116.0,1
116,1,1248,0.3,15,0.33,117.0,1
117,0,1247,0,15,0,0,1
