step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,50,1749,804.7,0,16.09,1.0,0
1,50,1640,857.3,0,17.15,2.0,0
2,50,1674,874.0,0,17.48,3.0,0
3,50,1588,903.7,0,18.07,4.0,0
4,50,1650,916.4,0,18.33,5.0,0
5,50,1567,943.0,0,18.86,6.0,0
6,50,1634,954.7,0,19.09,7.0,0
7,50,1559,973.4,0,19.47,8.0,0
8,49,1632,978.2,1,19.96,9.0,0
9,49,1561,994.0,1,20.29,10.0,0
10,49,1637,996.8,1,20.34,11.0,0
11,49,1562,1016.6,1,20.75,12.0,0
12,49,1637,1020.4,1,20.82,13.0,0
13,49,1571,1031.2,1,21.04,14.0,0
14,49,1644,1024.0,1,20.9,15.0,0
15,49,1576,1036.8,1,21.16,16.0,0
16,49,1646,1031.6,1,21.05,17.0,0
17,49,1581,1041.4,1,21.25,18.0,0
18,49,1640,1048.2,1,21.39,19.0,0
19,49,1572,1061.0,1,21.65,20.0,0
20,49,1639,1059.8,1,21.63,21.0,0
21,47,1580,1065.8,3,22.68,22.0,0
22,47,1650,1060.9,3,22.57,23.0,0
23,46,1590,1069.1,4,23.24,24.0,0
24,46,1656,1063.2,4,23.11,25.0,0
25,47,1589,1078.4,4,22.95,25.45,1
26,46,1646,1083.6,5,23.56,26.43,1
27,45,1582,1096.9,6,24.38,27.42,1
28,45,1648,1094.2,6,24.32,28.42,1
29,45,1593,1098.5,6,24.41,29.42,1
30,45,1652,1095.8,6,24.35,30.42,1
31,44,1594,1103.2,6,25.07,31.41,1
32,42,1655,1101.9,8,26.23,32.38,1
33,41,1602,1108.7,9,27.04,33.37,1
34,40,1657,1102.9,9,27.57,34.35,1
35,39,1598,1118.0,10,28.67,35.33,1
36,39,1656,1119.1,10,28.69,36.33,1
37,39,1603,1128.1,10,28.93,37.33,1
38,39,1662,1125.2,10,28.85,38.33,1
39,39,1609,1134.2,10,29.08,39.33,1
40,39,1663,1135.3,10,29.11,40.33,1
41,39,1608,1146.4,10,29.39,41.33,1
42,37,1668,1137.7,12,30.75,42.3,1
43,37,1625,1139.0,12,30.78,43.3,1
44,37,1677,1132.3,12,30.6,44.3,1
45,36,1634,1134.8,13,31.52,45.28,1
46,36,1678,1135.2,13,31.53,46.28,1
47,36,1625,1147.7,13,31.88,47.28,1
48,36,1673,1141.1,13,31.7,48.28,1
49,37,1620,1153.6,13,31.18,47.95,2
50,36,1663,1152.0,14,32.0,48.89,2
51,36,1612,1162.4,14,32.29,49.89,2
52,36,1664,1151.9,14,32.0,50.89,2
53,36,1615,1160.3,14,32.23,51.89,2
54,36,1660,1159.8,14,32.22,52.89,2
55,35,1610,1170.3,15,33.44,53.83,2
56,35,1668,1164.9,15,33.28,54.83,2
57,35,1619,1174.5,15,33.56,55.83,2
58,35,1684,1158.1,15,33.09,56.83,2
59,35,1640,1162.6,15,33.22,57.83,2
60,35,1694,1153.2,15,32.95,58.83,2
61,35,1648,1159.8,15,33.14,59.83,2
62,35,1696,1151.5,16,32.9,59.03,3
63,35,1649,1159.0,16,33.12,60.03,3
64,34,1698,1151.7,17,33.87,60.91,3
65,33,1647,1165.6,18,35.32,61.79,3
66,33,1693,1163.4,18,35.25,62.79,3
67,33,1653,1166.2,18,35.34,63.79,3
68,33,1699,1158.0,18,35.09,64.79,3
69,33,1649,1170.9,18,35.48,65.79,3
70,33,1688,1171.7,18,35.51,66.79,3
