step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,49,832,743.3,1,15.17,1.0,0
1,49,767,745.6,1,15.22,2.0,0
2,46,779,741.7,4,16.12,3.0,0
3,46,719,742.8,4,16.15,4.0,0
4,46,759,733.9,4,15.95,5.0,0
5,45,704,731.3,5,16.25,6.0,0
6,45,759,719.7,5,15.99,7.0,0
7,45,706,715.1,5,15.89,8.0,0
8,44,765,696.8,6,15.84,9.0,0
9,43,720,686.7,7,15.97,10.0,0
10,42,764,679.0,8,16.17,11.0,0
11,35,719,675.5,11,19.3,12.0,0
12,33,762,664.3,13,20.13,13.0,0
13,33,724,660.0,13,20.0,14.0,0
14,32,772,646.5,13,20.2,15.0,0
15,32,737,640.5,13,20.02,16.0,0
16,31,775,631.9,14,20.38,17.0,0
17,29,736,633.5,15,21.84,18.0,0
18,28,775,623.7,16,22.27,19.0,0
19,28,742,620.8,16,22.17,20.0,0
20,28,777,611.0,16,21.82,21.0,0
21,27,738,615.3,16,22.79,22.0,0
22,26,771,607.0,17,23.35,23.0,0
23,25,736,611.3,19,24.45,23.04,1
24,25,762,609.3,19,24.37,24.04,1
25,24,724,616.6,20,25.69,25.0,1
26,24,758,613.9,20,25.58,26.0,1
27,24,723,618.1,20,25.76,27.0,1
28,23,759,610.7,21,26.55,27.96,1
29,21,731,611.8,23,29.13,28.86,1
30,21,766,606.9,23,28.9,29.86,1
31,21,744,602.1,23,28.67,30.86,1
32,21,777,589.2,23,28.06,31.86,1
33,20,750,590.4,23,29.52,32.8,1
34,19,785,578.0,24,30.42,35.0,1
35,20,760,578.7,24,28.94,34.2,2
36,18,784,576.3,25,32.02,35.0,2
37,19,757,580.3,25,30.54,34.11,3
38,19,786,573.0,25,30.16,35.11,3
39,19,759,576.9,26,30.36,34.0,4
40,18,794,565.9,27,31.44,36.89,4
41,19,770,566.8,27,29.83,35.89,5
42,18,798,560.8,28,31.16,38.89,5
43,18,773,562.8,28,31.26,39.89,5
44,18,795,558.7,28,31.04,40.89,5
45,18,768,562.7,28,31.26,41.89,5
46,18,793,556.6,28,30.92,42.89,5
47,18,768,558.6,28,31.03,43.89,5
48,17,793,552.8,29,32.52,44.65,5
49,17,769,555.1,29,32.65,45.65,5
50,17,789,554.3,29,32.61,46.65,5
51,17,765,556.6,29,32.74,47.65,5
52,17,781,559.8,29,32.93,48.65,5
53,17,762,557.0,29,32.77,49.65,5
54,17,786,555.3,29,32.66,50.65,5
55,17,763,556.5,29,32.74,51.65,5
56,17,788,551.8,29,32.46,52.65,5
57,17,763,555.0,29,32.65,53.65,5
58,17,789,550.2,29,32.37,54.65,5
59,17,764,553.5,29,32.56,55.65,5
60,16,788,550.0,30,34.37,56.38,5
61,16,765,552.5,30,34.53,57.38,5
62,16,790,551.0,30,34.44,58.38,5
63,16,770,550.6,30,34.41,59.38,5
64,16,797,550.1,30,34.38,60.38,5
65,16,773,553.6,30,34.6,61.38,5
66,16,795,553.1,30,34.57,62.38,5
67,16,770,557.6,30,34.85,63.38,5
68,16,791,556.2,30,34.76,64.38,5
69,16,768,558.7,30,34.92,65.38,5
70,15,792,557.5,31,37.16,66.07,5
71,15,767,563.3,31,37.55,67.07,5
72,15,788,562.1,31,37.47,68.07,5
73,15,767,563.9,31,37.59,69.07,5
74,15,791,557.7,31,37.18,70.07,5
75,15,770,559.5,31,37.3,71.07,5
76,15,796,552.3,31,36.82,72.07,5
77,15,770,559.1,31,37.27,73.07,5
78,15,790,557.9,31,37.19,74.07,5
79,15,771,557.7,31,37.18,75.07,5
80,15,786,558.5,31,37.23,76.07,5
81,16,764,561.3,31,35.08,72.25,6
82,15,787,557.1,32,37.14,72.6,6
83,14,768,558.1,33,39.87,72.86,6
84,15,790,556.2,33,37.08,68.93,7
85,14,774,554.3,34,39.59,68.79,7
86,14,797,550.4,34,39.31,69.79,7
87,13,777,552.5,34,42.5,69.46,7
88,12,802,547.1,35,45.6,76.0,7
89,12,787,546.8,35,45.57,77.0,7
90,12,813,538.4,35,44.87,78.0,7
91,12,799,537.1,35,44.76,79.0,7
92,12,813,535.7,35,44.64,80.0,7
93,12,796,537.3,35,44.78,81.0,7
94,11,809,539.3,36,49.02,88.27,7
95,11,792,542.2,36,49.29,89.27,7
96,11,811,539.1,36,49.01,90.27,7
97,11,797,539.0,36,49.0,91.27,7
98,11,811,535.9,36,48.72,92.27,7
99,11,797,535.9,36,48.71,93.27,7
100,11,807,536.8,36,48.8,94.27,7
101,11,792,537.7,36,48.88,95.27,7
102,10,806,537.9,37,53.79,95.6,7
103,10,789,542.1,37,54.21,96.6,7
104,10,811,537.3,37,53.73,97.6,7
105,10,798,537.5,37,53.75,98.6,7
106,10,813,536.7,37,53.67,99.6,7
107,10,801,535.9,37,53.59,100.6,7
108,10,815,537.1,37,53.71,101.6,7
109,10,801,538.3,37,53.83,102.6,7
110,10,815,536.5,37,53.65,103.6,7
111,10,799,539.7,37,53.97,104.6,7
112,9,805,549.2,38,61.02,104.78,7
113,9,792,550.7,38,61.18,105.78,7
114,8,813,544.4,39,68.05,105.75,7
115,9,801,546.2,39,60.69,94.89,8
116,9,817,544.7,39,60.52,95.89,8
117,9,801,549.1,39,61.02,96.89,8
118,9,820,544.6,39,60.51,97.89,8
119,9,805,548.1,39,60.9,98.89,8
120,9,822,545.6,39,60.62,99.89,8
121,9,806,550.1,39,61.12,100.89,8
122,9,822,546.5,39,60.73,101.89,8
123,9,812,545.0,39,60.56,102.89,8
124,8,829,540.8,40,67.6,106.0,8
125,8,819,540.5,40,67.57,107.0,8
126,8,828,541.3,40,67.66,108.0,8
127,8,817,542.1,40,67.76,109.0,8
128,8,825,543.8,40,67.98,110.0,8
129,8,817,541.6,40,67.7,111.0,8
130,8,835,533.3,40,66.67,112.0,8
131,8,826,532.1,40,66.51,113.0,8
132,8,840,527.9,40,65.98,114.0,8
133,8,829,528.6,40,66.08,115.0,8
134,8,840,524.4,40,65.55,116.0,8
135,8,829,525.1,40,65.64,117.0,8
136,8,833,524.9,40,65.61,118.0,8
137,8,825,522.7,40,65.33,119.0,8
138,8,833,518.4,40,64.8,120.0,8
139,8,823,518.2,40,64.77,121.0,8
140,7,825,522.3,40,74.61,119.29,8
141,7,809,529.3,40,75.61,120.29,8
142,7,824,525.3,40,75.05,121.29,8
143,7,813,527.4,40,75.34,122.29,8
144,7,825,525.4,40,75.06,123.29,8
145,7,816,525.5,40,75.07,124.29,8
146,7,828,526.5,40,75.21,125.29,8
147,7,816,529.5,40,75.65,126.29,8
148,7,830,529.6,40,75.65,127.29,8
149,7,812,538.6,40,76.95,128.29,8
150,7,827,537.7,40,76.81,129.29,8
151,7,816,539.7,40,77.1,130.29,8
152,7,829,538.7,40,76.96,131.29,8
153,7,817,541.8,40,77.4,132.29,8
154,6,828,542.1,41,90.35,149.0,8
155,6,817,545.4,41,90.9,150.0,8
156,6,827,545.7,41,90.96,151.0,8
157,6,820,545.1,41,90.84,152.0,8
158,6,833,541.4,41,90.23,153.0,8
159,6,821,545.7,41,90.95,154.0,8
160,6,828,546.0,41,91.0,155.0,8
161,6,816,550.3,41,91.72,156.0,8
162,6,830,545.7,41,90.94,157.0,8
163,6,814,554.0,41,92.33,158.0,8
164,6,821,558.3,41,93.05,159.0,8
165,6,810,561.6,41,93.6,160.0,8
166,6,820,564.9,41,94.16,161.0,8
167,6,812,565.3,41,94.21,162.0,8
168,6,829,560.6,41,93.43,163.0,8
169,7,815,566.9,41,80.98,140.57,9
170,6,822,574.2,42,95.7,136.67,9
171,6,813,575.5,42,95.92,137.67,9
172,6,823,575.9,42,95.98,138.67,9
