step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,50,626,785.0,0,15.7,1.0,0
1,50,536,820.0,0,16.4,2.0,0
2,50,547,846.0,0,16.92,3.0,0
3,50,458,880.0,0,17.6,4.0,0
4,48,514,893.1,2,18.61,5.0,0
5,45,455,902.6,5,20.06,6.0,0
6,45,517,903.1,5,20.07,7.0,0
7,42,461,912.9,8,21.74,8.0,0
8,42,523,923.7,8,21.99,9.0,0
9,42,462,938.5,8,22.35,10.0,0
10,41,533,942.4,9,22.99,11.0,0
11,41,481,949.3,9,23.15,12.0,0
12,41,542,951.2,9,23.2,13.0,0
13,30,493,960.2,10,32.01,14.0,0
14,30,549,968.2,10,32.27,15.0,0
15,30,491,993.2,10,33.11,16.0,0
16,29,551,999.3,11,34.46,17.0,0
17,28,505,1013.4,12,36.19,18.0,0
18,28,565,1013.6,12,36.2,19.0,0
19,27,512,1036.9,13,38.4,20.0,0
20,23,565,1038.6,16,45.16,21.0,0
21,23,520,1058.3,16,46.01,22.0,0
22,22,563,1070.1,17,48.64,23.0,0
23,22,513,1095.9,17,49.81,24.0,0
24,22,557,1106.7,17,50.3,25.0,0
25,21,519,1121.6,18,53.41,26.0,0
26,21,568,1131.5,18,53.88,27.0,0
27,21,528,1148.4,18,54.69,28.0,0
28,21,571,1162.3,18,55.35,29.0,0
29,21,523,1187.2,18,56.53,30.0,0
30,21,561,1207.1,18,57.48,31.0,0
31,20,521,1225.1,19,61.26,32.0,0
32,16,578,1221.5,23,76.34,33.0,0
33,16,551,1230.9,23,76.93,34.0,0
34,14,600,1227.5,25,87.68,35.0,0
35,13,577,1236.2,26,95.09,36.0,0
36,12,618,1232.0,27,102.67,37.0,0
37,13,596,1240.8,27,95.45,35.08,1
38,12,625,1244.6,28,103.72,35.83,1
39,12,597,1259.4,28,104.95,36.83,1
40,12,616,1266.2,28,105.52,37.83,1
41,12,592,1277.0,28,106.42,38.83,1
42,12,613,1284.8,28,107.07,39.83,1
43,11,591,1294.7,29,117.7,40.55,1
44,10,617,1299.7,30,129.97,41.2,1
45,10,596,1309.7,30,130.97,42.2,1
46,10,621,1310.7,30,131.07,43.2,1
