step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,50,986,826.0,0,16.52,1.0,0
1,50,858,890.0,0,17.8,2.0,0
2,50,896,894.0,0,17.88,3.0,0
3,47,819,910.8,3,19.38,4.0,0
4,44,879,919.5,6,20.9,5.0,0
5,43,804,939.5,7,21.85,6.0,0
6,43,879,937.4,7,21.8,7.0,0
7,42,814,948.7,8,22.59,8.0,0
8,42,888,942.9,8,22.45,9.0,0
9,41,823,955.4,9,23.3,10.0,0
10,40,891,954.2,10,23.86,11.0,0
11,40,836,958.0,10,23.95,12.0,0
12,40,892,961.8,10,24.05,13.0,0
13,40,829,973.6,10,24.34,14.0,0
14,40,888,974.4,10,24.36,15.0,0
15,40,826,985.2,10,24.63,16.0,0
16,39,895,977.3,11,25.06,17.0,0
17,39,829,993.4,11,25.47,18.0,0
18,38,894,983.7,12,25.89,19.0,0
19,38,839,990.1,12,26.06,20.0,0
20,38,895,987.5,12,25.99,21.0,0
21,38,827,1006.8,12,26.5,22.0,0
22,38,887,1002.2,12,26.37,23.0,0
23,38,830,1010.5,12,26.59,24.0,0
24,38,893,1003.9,12,26.42,25.0,0
25,37,832,1017.5,13,27.5,26.0,0
26,36,897,1013.4,14,28.15,27.0,0
27,36,851,1013.4,14,28.15,28.0,0
28,35,906,1015.6,15,29.02,29.0,0
29,33,856,1023.3,17,31.01,30.0,0
30,33,924,1010.1,17,30.61,31.0,0
31,33,879,1012.8,17,30.69,32.0,0
32,33,932,1008.6,17,30.56,33.0,0
33,32,885,1014.6,18,31.71,34.0,0
34,32,938,1004.7,18,31.4,35.0,0
35,31,892,1011.0,19,32.61,36.0,0
36,30,934,1015.6,20,33.85,37.0,0
37,30,892,1019.2,20,33.97,38.0,0
38,29,941,1011.4,22,34.87,37.66,1
39,29,897,1018.2,22,35.11,38.66,1
40,28,943,1015.1,23,36.25,39.61,1
41,27,900,1022.3,24,37.86,40.56,1
42,26,944,1019.0,25,39.19,41.5,1
43,26,908,1021.7,25,39.3,42.5,1
44,26,948,1019.4,25,39.21,43.5,1
45,26,915,1019.1,25,39.2,44.5,1
46,26,958,1015.9,25,39.07,45.5,1
47,26,923,1017.6,25,39.14,46.5,1
48,25,974,1005.6,26,40.22,49.0,1
49,24,943,1005.9,27,41.91,50.0,1
50,24,973,1006.1,27,41.92,51.0,1
51,24,939,1009.4,27,42.06,52.0,1
52,24,973,1002.7,27,41.78,53.0,1
53,23,943,1003.3,28,43.62,54.0,1
