step,agents_alive,total_map_sugar,total_agent_sugar,combats_total,avg_agent_sugar,avg_agent_age,births_total
0,49,856,787.9,1,16.08,1.0,0
1,49,740,817.7,1,16.69,2.0,0
2,49,766,807.6,1,16.48,3.0,0
3,48,696,793.2,2,16.53,4.0,0
4,48,739,787.9,2,16.41,5.0,0
5,47,659,785.3,3,16.71,6.0,0
6,47,720,771.6,3,16.42,7.0,0
7,47,642,767.0,3,16.32,8.0,0
8,46,701,761.2,4,16.55,9.0,0
9,45,623,760.1,5,16.89,10.0,0
10,45,693,750.0,5,16.67,11.0,0
11,45,618,745.9,5,16.58,12.0,0
12,44,699,733.5,6,16.67,13.0,0
13,44,645,710.2,6,16.14,14.0,0
14,43,718,690.6,7,16.06,15.0,0
15,42,657,677.8,8,16.14,16.0,0
16,42,725,655.0,8,15.59,17.0,0
17,42,661,645.1,8,15.36,18.0,0
18,41,712,631.7,8,15.41,19.0,0
19,41,645,626.6,8,15.28,20.0,0
20,41,706,609.6,8,14.87,21.0,0
21,40,658,585.5,9,14.64,22.0,0
22,39,723,565.6,9,14.5,23.0,0
23,37,670,553.6,11,14.96,24.0,0
24,36,736,533.3,12,14.81,25.0,0
25,35,683,523.7,12,14.96,26.0,0
26,34,743,508.0,13,14.94,27.0,0
27,33,691,500.4,13,15.16,28.0,0
28,31,747,484.2,14,15.62,29.0,0
29,31,695,481.7,14,15.54,30.0,0
30,31,750,469.2,14,15.13,31.0,0
31,30,706,458.9,14,15.3,32.0,0
32,28,765,447.0,15,15.96,33.0,0
33,28,723,439.7,15,15.71,34.0,0
34,27,768,437.1,15,16.19,35.0,0
35,26,727,432.4,16,16.63,36.0,0
36,23,777,418.8,16,18.21,37.0,0
37,23,750,405.3,16,17.62,38.0,0
38,23,799,391.9,16,17.04,39.0,0
39,21,754,398.5,17,18.98,40.0,0
40,20,794,390.7,17,19.53,41.0,0
41,20,766,383.5,17,19.18,42.0,0
42,19,802,377.0,17,19.84,43.0,0
43,18,771,374.6,18,20.81,44.0,0
44,16,814,361.1,18,22.57,45.0,0
45,16,785,362.0,18,22.63,46.0,0
46,16,824,356.9,18,22.31,47.0,0
47,16,794,358.8,18,22.42,48.0,0
48,14,832,358.9,18,25.64,49.0,0
49,14,808,358.3,18,25.59,50.0,0
50,14,849,350.7,18,25.05,51.0,0
51,14,830,345.1,18,24.65,52.0,0
52,13,853,344.6,18,26.51,53.0,0
53,13,822,352.8,18,27.14,54.0,0
54,13,842,351.9,18,27.07,55.0,0
55,13,820,351.1,18,27.01,56.0,0
56,12,843,350.0,19,29.16,57.0,0
57,11,826,347.6,20,31.6,58.0,0
58,11,844,352.3,20,32.03,59.0,0
59,11,822,355.0,20,32.27,60.0,0
60,11,843,356.6,20,32.42,61.0,0
61,12,819,361.3,20,30.11,56.83,1
62,12,845,359.2,20,29.93,57.83,1
63,12,824,359.1,20,29.93,58.83,1
64,12,849,353.0,20,29.42,59.83,1
65,12,828,352.9,20,29.41,60.83,1
66,12,849,349.8,20,29.15,61.83,1
67,12,826,351.7,20,29.31,62.83,1
68,12,848,348.7,20,29.05,63.83,1
69,12,828,347.6,20,28.96,64.83,1
70,12,850,343.5,20,28.62,65.83,1
71,12,832,340.4,20,28.36,66.83,1
72,12,851,337.3,20,28.11,67.83,1
73,12,832,335.2,20,27.93,68.83,1
74,12,857,327.1,20,27.26,69.83,1
75,12,837,326.0,20,27.17,70.83,1
76,12,858,319.9,20,26.66,71.83,1
77,11,841,315.9,20,28.72,72.36,1
78,11,860,313.6,20,28.51,73.36,1
79,11,843,311.2,20,28.3,74.36,1
80,11,861,308.9,20,28.08,75.36,1
81,10,838,312.7,20,31.27,75.8,1
82,10,861,306.1,20,30.61,76.8,1
83,9,849,301.2,20,33.47,77.11,1
84,9,864,305.4,20,33.93,78.11,1
85,9,852,301.6,20,33.51,79.11,1
86,9,870,299.7,20,33.31,80.11,1
87,9,858,295.9,20,32.88,81.11,1
88,9,879,287.1,20,31.9,82.11,1
89,9,866,284.3,20,31.59,83.11,1
90,9,880,283.5,20,31.5,84.11,1
91,9,860,287.7,20,31.96,85.11,1
92,9,873,287.8,20,31.98,86.11,1
93,9,857,288.0,20,32.0,87.11,1
94,9,870,286.2,20,31.8,88.11,1
95,9,853,287.4,20,31.93,89.11,1
96,9,870,281.6,20,31.28,90.11,1
97,9,855,280.7,20,31.19,91.11,1
98,9,868,278.9,20,30.99,92.11,1
99,9,855,276.1,20,30.68,93.11,1
100,9,872,272.3,20,30.25,94.11,1
101,9,855,273.5,20,30.38,95.11,1
102,9,872,271.6,20,30.18,96.11,1
103,9,859,268.8,20,29.87,97.11,1
104,9,877,264.0,20,29.33,98.11,1
105,9,862,263.2,20,29.24,99.11,1
106,9,877,259.4,20,28.82,100.11,1
107,9,859,261.5,20,29.06,101.11,1
108,9,873,258.7,20,28.75,102.11,1
109,8,864,252.3,20,31.53,110.0,1
110,8,880,247.2,20,30.9,111.0,1
111,8,871,242.1,20,30.27,112.0,1
112,8,889,234.1,20,29.26,113.0,1
113,8,879,230.0,20,28.75,114.0,1
114,8,895,222.0,20,27.74,115.0,1
115,8,880,222.9,20,27.86,116.0,1
116,8,891,217.8,20,27.23,117.0,1
117,8,876,218.8,20,27.35,118.0,1
118,7,884,218.3,20,31.19,119.0,1
119,7,874,216.0,20,30.86,120.0,1
120,6,890,208.8,20,34.8,121.0,1
121,6,884,204.3,20,34.04,122.0,1
122,6,895,204.7,20,34.12,123.0,1
123,5,887,202.2,20,40.43,124.0,1
124,4,897,206.1,21,51.53,125.0,1
125,4,889,207.1,21,51.77,126.0,1
126,4,899,207.1,21,51.77,127.0,1
127,4,893,206.0,21,51.51,128.0,1
128,4,900,207.0,21,51.75,129.0,1
129,4,891,209.0,21,52.24,130.0,1
130,3,903,205.6,21,68.53,131.0,1
131,3,900,203.3,21,67.77,132.0,1
132,2,912,199.8,22,99.9,133.0,1
133,2,910,198.3,22,99.15,134.0,1
134,2,918,194.8,22,97.39,135.0,1
135,2,916,193.3,22,96.63,136.0,1
136,2,921,189.7,22,94.87,137.0,1
137,2,919,188.2,22,94.11,138.0,1
138,2,924,184.7,22,92.36,139.0,1
139,2,922,183.2,22,91.6,140.0,1
140,2,925,179.7,22,89.84,141.0,1
141,2,916,185.2,22,92.58,142.0,1
142,2,920,181.7,22,90.83,143.0,1
143,2,918,180.1,22,90.07,144.0,1
144,2,922,176.6,22,88.31,145.0,1
145,2,916,179.1,22,89.55,146.0,1
146,2,921,175.6,22,87.8,147.0,1
147,2,919,174.1,22,87.04,148.0,1
148,2,923,170.6,22,85.28,149.0,1
149,2,916,174.0,22,87.02,150.0,1
150,2,916,175.5,22,87.76,151.0,1
151,2,914,174.0,22,87.01,152.0,1
152,2,917,172.5,22,86.25,153.0,1
153,2,911,175.0,22,87.49,154.0,1
154,2,917,171.5,22,85.73,155.0,1
155,2,915,170.0,22,84.98,156.0,1
156,2,917,171.4,22,85.72,157.0,1
157,2,915,169.9,22,84.96,158.0,1
158,2,919,167.4,22,83.7,159.0,1
159,2,917,165.9,22,82.94,160.0,1
160,2,921,162.4,22,81.19,161.0,1
161,2,911,168.9,22,84.43,162.0,1
162,2,916,165.3,22,82.67,163.0,1
163,2,914,163.8,22,81.91,164.0,1
164,2,919,160.3,22,80.16,165.0,1
165,2,911,164.8,22,82.4,166.0,1
166,2,913,165.3,22,82.64,167.0,1
